Country,Year,Reported Cholera Deaths
AGO,1977,31
AUS,1977,0
BEN,1977,0
BGD,1977,354
CHE,1977,0
DEU,1977,0
DJI,1977,0
DZA,1977,9
GBR,1977,0
GHA,1977,353
IDN,1977,780
IND,1977,289
IRQ,1977,1
ITA,1977,0
JOR,1977,1
JPN,1977,1
KEN,1977,0
KIR,1977,21
KWT,1977,0
LBN,1977,0
LBR,1977,18
LKA,1977,0
MOZ,1977,3
MWI,1977,0
MYS,1977,12
NGA,1977,10
NLD,1977,0
NPL,1977,4
PAK,1977,1
PHL,1977,180
RUS,1977,0
SAU,1977,0
SGP,1977,0
SLE,1977,0
SYR,1977,66
TGO,1977,12
THA,1977,5
TUR,1977,0
TZA,1977,26
VNM,1977,0
