Id,SpatialDimType,SpatialDim,ParentLocationCode,ParentLocation,Dim1Type,Dim1,YEAR,Value,NumericValue,Low,High
662831,GLOBAL,GLOBAL,,,SEX,Female,1999,0.52 [0.38 - 0.72],0.52,0.38,0.72
662832,COUNTRY,AFG,EMR,Eastern Mediterranean,SEX,Female,1999,<0.01 [<0.01 - <0.1],0.01,0.01,0.1
662833,COUNTRY,AUS,WPR,Western Pacific,SEX,Female,1999,<0.1 [<0.1 - <0.1],0.1,0.1,0.1
662834,COUNTRY,BGD,SEAR,South-East Asia,SEX,Female,1999,<0.01 [<0.01 - <0.01],0.01,0.01,0.01
662835,COUNTRY,BTN,SEAR,South-East Asia,SEX,Female,1999,<0.1 [<0.1 - <0.1],0.1,0.1,0.1
662836,COUNTRY,KHM,WPR,Western Pacific,SEX,Female,1999,0.92 [0.79 - 1],0.92,0.79,1.0
662837,COUNTRY,FJI,WPR,Western Pacific,SEX,Female,1999,<0.1 [<0.1 - <0.1],0.1,0.1,0.1
662838,COUNTRY,IDN,WPR,Western Pacific,SEX,Female,1999,<0.1 [<0.1 - <0.1],0.1,0.1,0.1
662839,COUNTRY,LAO,WPR,Western Pacific,SEX,Female,1999,<0.1 [<0.1 - <0.1],0.1,0.1,0.1
662840,COUNTRY,MYS,WPR,Western Pacific,SEX,Female,1999,<0.1 [<0.1 - <0.1],0.1,0.1,0.1
662841,COUNTRY,MDV,SEAR,South-East Asia,SEX,Female,1999,<0.01 [<0.01 - <0.01],0.01,0.01,0.01
662842,COUNTRY,MNG,WPR,Western Pacific,SEX,Female,1999,<0.01 [<0.01 - <0.01],0.01,0.01,0.01
662843,COUNTRY,MMR,SEAR,South-East Asia,SEX,Female,1999,0.36 [0.32 - 0.41],0.36,0.32,0.41
662844,COUNTRY,NPL,SEAR,South-East Asia,SEX,Female,1999,<0.1 [<0.1 - <0.1],0.1,0.1,0.1
662845,COUNTRY,NZL,WPR,Western Pacific,SEX,Female,1999,<0.01 [<0.01 - <0.01],0.01,0.01,0.01
662846,COUNTRY,PAK,EMR,Eastern Mediterranean,SEX,Female,1999,<0.01 [<0.01 - <0.01],0.01,0.01,0.01
662847,COUNTRY,PHL,WPR,Western Pacific,SEX,Female,1999,<0.01 [<0.01 - <0.01],0.01,0.01,0.01
662848,COUNTRY,SGP,WPR,Western Pacific,SEX,Female,1999,<0.1 [<0.1 - <0.1],0.1,0.1,0.1
662849,COUNTRY,LKA,SEAR,South-East Asia,SEX,Female,1999,<0.1 [<0.1 - <0.1],0.1,0.1,0.1
662850,COUNTRY,THA,SEAR,South-East Asia,SEX,Female,1999,1.4 [1.2 - 1.5],1.4,1.2,1.5
662851,COUNTRY,TLS,SEAR,South-East Asia,SEX,Female,1999,<0.1 [<0.1 - 0.12],0.1,0.1,0.12
662852,COUNTRY,VNM,WPR,Western Pacific,SEX,Female,1999,0.11 [<0.1 - 0.12],0.11,0.1,0.12
662853,COUNTRY,BHS,AMR,Americas,SEX,Female,1999,0.96 [0.85 - 1.1],0.96,0.85,1.1
662854,COUNTRY,BRB,AMR,Americas,SEX,Female,1999,0.59 [0.46 - 0.7],0.59,0.46,0.7
662855,COUNTRY,BLZ,AMR,Americas,SEX,Female,1999,0.94 [0.83 - 1.1],0.94,0.83,1.1
662856,COUNTRY,CUB,AMR,Americas,SEX,Female,1999,<0.1 [<0.1 - <0.1],0.1,0.1,0.1
662857,COUNTRY,DOM,AMR,Americas,SEX,Female,1999,0.85 [0.69 - 1.1],0.85,0.69,1.1
662858,COUNTRY,GUY,AMR,Americas,SEX,Female,1999,0.9 [0.62 - 1.5],0.9,0.62,1.5
662859,COUNTRY,HTI,AMR,Americas,SEX,Female,1999,1.7 [1.5 - 2],1.7,1.5,2.0
662860,COUNTRY,JAM,AMR,Americas,SEX,Female,1999,1.1 [0.93 - 1.2],1.1,0.93,1.2
662861,COUNTRY,SUR,AMR,Americas,SEX,Female,1999,0.8 [0.68 - 0.93],0.8,0.68,0.93
662862,COUNTRY,TTO,AMR,Americas,SEX,Female,1999,0.9 [0.78 - 1.1],0.9,0.78,1.1
662863,COUNTRY,AGO,AFR,Africa,SEX,Female,1999,1.4 [1.1 - 1.7],1.4,1.1,1.7
