Id,SpatialDimType,SpatialDim,ParentLocationCode,ParentLocation,Dim1Type,Dim1,YEAR,Value,NumericValue,Low,High
666601,GLOBAL,GLOBAL,,,SEX,Female,2025,0.14 [<0.1 - 0.19],0.14,0.1,0.19
666602,COUNTRY,AFG,EMR,Eastern Mediterranean,SEX,Female,2025,<0.1 [<0.01 - <0.1],0.1,0.01,0.1
666603,COUNTRY,AUS,WPR,Western Pacific,SEX,Female,2025,<0.01 [<0.01 - <0.1],0.01,0.01,0.1
666604,COUNTRY,BGD,SEAR,South-East Asia,SEX,Female,2025,<0.01 [<0.01 - <0.01],0.01,0.01,0.01
666605,COUNTRY,BTN,SEAR,South-East Asia,SEX,Female,2025,<0.1 [<0.1 - <0.1],0.1,0.1,0.1
666606,COUNTRY,KHM,WPR,Western Pacific,SEX,Female,2025,<0.1 [<0.1 - <0.1],0.1,0.1,0.1
666607,COUNTRY,FJI,WPR,Western Pacific,SEX,Female,2025,1.6 [1.2 - 2.3],1.6,1.2,2.3
666608,COUNTRY,IND,SEAR,South-East Asia,SEX,Female,2025,<0.1 [<0.1 - <0.1],0.1,0.1,0.1
666609,COUNTRY,IDN,WPR,Western Pacific,SEX,Female,2025,<0.1 [<0.1 - <0.1],0.1,0.1,0.1
666610,COUNTRY,LAO,WPR,Western Pacific,SEX,Female,2025,0.11 [<0.1 - 0.12],0.11,0.1,0.12
666611,COUNTRY,MYS,WPR,Western Pacific,SEX,Female,2025,<0.1 [<0.1 - <0.1],0.1,0.1,0.1
666612,COUNTRY,MDV,SEAR,South-East Asia,SEX,Female,2025,<0.01 [<0.01 - <0.1],0.01,0.01,0.1
666613,COUNTRY,MNG,WPR,Western Pacific,SEX,Female,2025,<0.01 [<0.01 - <0.01],0.01,0.01,0.01
666614,COUNTRY,MMR,SEAR,South-East Asia,SEX,Female,2025,0.12 [0.11 - 0.14],0.12,0.11,0.14
666615,COUNTRY,NPL,SEAR,South-East Asia,SEX,Female,2025,<0.1 [<0.01 - <0.1],0.1,0.01,0.1
666616,COUNTRY,NZL,WPR,Western Pacific,SEX,Female,2025,<0.01 [<0.01 - <0.01],0.01,0.01,0.01
666617,COUNTRY,PAK,EMR,Eastern Mediterranean,SEX,Female,2025,<0.1 [<0.1 - <0.1],0.1,0.1,0.1
666618,COUNTRY,PHL,WPR,Western Pacific,SEX,Female,2025,<0.1 [<0.1 - <0.1],0.1,0.1,0.1
666619,COUNTRY,SGP,WPR,Western Pacific,SEX,Female,2025,<0.01 [<0.01 - <0.01],0.01,0.01,0.01
666620,COUNTRY,LKA,SEAR,South-East Asia,SEX,Female,2025,<0.01 [<0.01 - <0.01],0.01,0.01,0.01
666621,COUNTRY,THA,SEAR,South-East Asia,SEX,Female,2025,<0.1 [<0.1 - <0.1],0.1,0.1,0.1
666622,COUNTRY,TLS,SEAR,South-East Asia,SEX,Female,2025,<0.1 [<0.1 - <0.1],0.1,0.1,0.1
666623,COUNTRY,VNM,WPR,Western Pacific,SEX,Female,2025,<0.1 [<0.1 - <0.1],0.1,0.1,0.1
666624,COUNTRY,BHS,AMR,Americas,SEX,Female,2025,<0.1 [<0.1 - 0.1],0.1,0.1,0.1
666625,COUNTRY,BRB,AMR,Americas,SEX,Female,2025,0.18 [<0.1 - 0.3],0.18,0.1,0.3
666626,COUNTRY,BLZ,AMR,Americas,SEX,Female,2025,0.42 [0.28 - 0.55],0.42,0.28,0.55
666627,COUNTRY,CUB,AMR,Americas,SEX,Female,2025,<0.1 [<0.1 - <0.1],0.1,0.1,0.1
666628,COUNTRY,DOM,AMR,Americas,SEX,Female,2025,0.37 [0.24 - 0.49],0.37,0.24,0.49
666629,COUNTRY,GUY,AMR,Americas,SEX,Female,2025,0.52 [0.35 - 0.98],0.52,0.35,0.98
666630,COUNTRY,HTI,AMR,Americas,SEX,Female,2025,0.43 [0.28 - 0.7],0.43,0.28,0.7
666631,COUNTRY,SUR,AMR,Americas,SEX,Female,2025,0.5 [0.41 - 0.66],0.5,0.41,0.66
666632,COUNTRY,TTO,AMR,Americas,SEX,Female,2025,0.22 [0.18 - 0.28],0.22,0.18,0.28
666633,COUNTRY,AGO,AFR,Africa,SEX,Female,2025,0.75 [0.53 - 1.1],0.75,0.53,1.1
666634,COUNTRY,BWA,AFR,Africa,SEX,Female,2025,1.8 [1.5 - 2.3],1.8,1.5,2.3
666635,COUNTRY,COM,AFR,Africa,SEX,Female,2025,<0.1 [<0.01 - 0.12],0.1,0.01,0.12
666636,COUNTRY,ERI,AFR,Africa,SEX,Female,2025,0.13 [<0.1 - 0.19],0.13,0.1,0.19
666637,COUNTRY,SWZ,AFR,Africa,SEX,Female,2025,2.5 [1.8 - 3.6],2.5,1.8,3.6
666638,COUNTRY,ETH,AFR,Africa,SEX,Female,2025,0.1 [<0.1 - 0.18],0.1,0.1,0.18
666639,COUNTRY,KEN,AFR,Africa,SEX,Female,2025,0.32 [0.22 - 0.48],0.32,0.22,0.48
666640,COUNTRY,LSO,AFR,Africa,SEX,Female,2025,2.5 [1.7 - 3.5],2.5,1.7,3.5
666641,COUNTRY,MDG,AFR,Africa,SEX,Female,2025,0.72 [0.58 - 0.89],0.72,0.58,0.89
666642,COUNTRY,MWI,AFR,Africa,SEX,Female,2025,0.84 [0.62 - 1.1],0.84,0.62,1.1
666643,COUNTRY,MUS,AFR,Africa,SEX,Female,2025,0.31 [0.22 - 0.42],0.31,0.22,0.42
666644,COUNTRY,MOZ,AFR,Africa,SEX,Female,2025,2.9 [2.1 - 3.9],2.9,2.1,3.9
666645,COUNTRY,NAM,AFR,Africa,SEX,Female,2025,1.8 [1.4 - 2.3],1.8,1.4,2.3
