Country,Year,Reported Cholera Deaths
AFG,2014,4
AGO,2014,3
AUS,2014,0
BDI,2014,9
BEN,2014,12
CAN,2014,0
CHL,2014,0
CHN,2014,0
CIV,2014,12
CMR,2014,184
COD,2014,372
CUB,2014,0
DEU,2014,0
DOM,2014,11
FRA,2014,0
GBR,2014,0
GHA,2014,243
GIN,2014,0
GNB,2014,2
HTI,2014,296
IND,2014,21
JPN,2014,0
KEN,2014,9
LBR,2014,0
MEX,2014,0
MOZ,2014,1
MYS,2014,1
NAM,2014,13
NER,2014,80
NGA,2014,755
NPL,2014,2
PAK,2014,6
PHL,2014,8
RUS,2014,0
SGP,2014,0
SSD,2014,167
TGO,2014,11
THA,2014,0
UGA,2014,9
USA,2014,0
