Country,Year,Reported Cholera Cases
AGO,1989,17601
BGD,1989,94
CAN,1989,1
CHN,1989,5628
CMR,1989,4
COD,1989,99
DEU,1989,1
DZA,1989,393
ESP,1989,3
FRA,1989,1
GBR,1989,1
IDN,1989,67
IND,1989,5640
IRN,1989,5222
JPN,1989,95
KEN,1989,918
KHM,1989,47
KWT,1989,133
LBR,1989,28
ME1,1989,4
MMR,1989,597
MOZ,1989,371
MRT,1989,700
MWI,1989,8351
MYS,1989,393
NER,1989,166
NGA,1989,1078
NOR,1989,1
NPL,1989,141
RWA,1989,1
SGP,1989,39
STP,1989,3953
TZA,1989,2150
VNM,1989,143
ZMB,1989,44
