Country,Year,Reported Cholera Cases
BEN,1986,243
CMR,1986,165
COD,1986,1059
DEU,1986,2
FRA,1986,37
GBR,1986,11
GIN,1986,286
GNB,1986,200
GRC,1986,1
IDN,1986,11915
IND,1986,4208
IRN,1986,20
JPN,1986,26
KEN,1986,839
KWT,1986,38
LBR,1986,59
MLI,1986,1916
MOZ,1986,1
MRT,1986,3734
MYS,1986,55
NGA,1986,91
RWA,1986,226
SAU,1986,74
SEN,1986,476
SGP,1986,27
SLE,1986,8957
SOM,1986,15980
SWE,1986,1
THA,1986,213
TZA,1986,1231
VNM,1986,525
ZAF,1986,120
ZWE,1986,2
