Country,Year,Reported Cholera Deaths
AFG,2016,5
AGO,2016,3
AUS,2016,0
BDI,2016,5
BEN,2016,13
CAN,2016,0
CHN,2016,0
COD,2016,759
COG,2016,2
DEU,2016,Unknown
DNK,2016,0
DOM,2016,27
GBR,2016,0
GHA,2016,0
HTI,2016,447
IND,2016,3
IRQ,2016,0
JPN,2016,0
KEN,2016,80
KOR,2016,0
MMR,2016,11
MOZ,2016,2
MWI,2016,46
NER,2016,6
NGA,2016,32
NLD,2016,0
NPL,2016,0
PHL,2016,0
RWA,2016,0
SOM,2016,548
SSD,2016,82
THA,2016,1
TZA,2016,172
UGA,2016,11
USA,2016,0
YEM,2016,164
ZWE,2016,1
