Country,Year,Reported Cholera Cases
BGD,1963,3975
CHN,1963,1
IDN,1963,535
IND,1963,44839
JPN,1963,16
KHM,1963,52
KOR,1963,415
MMR,1963,3019
MYS,1963,349
PHL,1963,3979
SGP,1963,27
THA,1963,2230
