Country,Year,Reported Cholera Deaths
BGD,1966,1234
IDN,1966,36
IND,1966,2799
IRQ,1966,20
KHM,1966,5
MMR,1966,17
MYS,1966,0
NPL,1966,0
PHL,1966,273
THA,1966,21
VNM,1966,167
