Country,Year,Reported Cholera Deaths
AFG,2015,8
BDI,2015,0
BHR,2015,0
CAN,2015,0
CHE,2015,0
CHN,2015,0
CIV,2015,6
CMR,2015,6
COD,2015,276
CUB,2015,0
DOM,2015,15
ESP,2015,0
FRA,2015,0
GBR,2015,0
GHA,2015,8
HTI,2015,322
IND,2015,4
IRN,2015,1
IRQ,2015,2
KEN,2015,67
KWT,2015,0
MEX,2015,0
MMR,2015,12
MOZ,2015,64
MWI,2015,11
MYS,2015,2
NER,2015,4
NGA,2015,186
NOR,2015,0
NPL,2015,0
OMN,2015,0
SOM,2015,84
SSD,2015,47
SWE,2015,0
TGO,2015,1
THA,2015,1
TZA,2015,144
UGA,2015,33
USA,2015,0
ZWE,2015,0
