Country,Year,Reported Cholera Cases
BGD,1968,3156
IDN,1968,135
IND,1968,22587
KHM,1968,8
MMR,1968,3
MYS,1968,15
NPL,1968,34
PAK,1968,3932
PHL,1968,2787
SGP,1968,6
THA,1968,404
VNM,1968,1097
