Country,Year,Reported Cholera Deaths
AUS,1982,0
AUT,1982,0
BDI,1982,9
BEN,1982,0
BRN,1982,0
CIV,1982,0
CMR,1982,3
COD,1982,693
DEU,1982,0
ESP,1982,0
ETH,1982,0
FRA,1982,0
GBR,1982,0
GHA,1982,1225
IDN,1982,535
IND,1982,213
IRN,1982,0
ISR,1982,0
JPN,1982,0
KEN,1982,91
LBR,1982,8
LKA,1982,21
MOZ,1982,199
MYS,1982,17
NGA,1982,18
PHL,1982,31
RWA,1982,2
SGP,1982,0
SWZ,1982,13
THA,1982,16
TZA,1982,324
UGA,1982,48
VNM,1982,0
ZAF,1982,224
ZMB,1982,131
