Country,Year,Reported Cholera Cases
BGD,1964,3333
IDN,1964,326
IND,1964,53011
JPN,1964,2
KHM,1964,187
KOR,1964,11
MMR,1964,922
MYS,1964,512
PHL,1964,16464
SGP,1964,24
THA,1964,960
VNM,1964,20186
