Country,Year,Reported Cholera Cases
AFG,2016,677
AGO,2016,78
AUS,2016,1
BDI,2016,434
BEN,2016,761
CAN,2016,1
CHN,2016,27
COD,2016,28093
COG,2016,15
DEU,2016,1
DNK,2016,1
DOM,2016,1159
GBR,2016,19
GHA,2016,175
HTI,2016,41421
IND,2016,841
JPN,2016,10
KEN,2016,5866
KOR,2016,4
MMR,2016,782
MOZ,2016,883
MWI,2016,1792
NER,2016,38
NGA,2016,768
NLD,2016,1
NPL,2016,169
PHL,2016,124
RWA,2016,355
SOM,2016,15619
SSD,2016,4295
THA,2016,52
TZA,2016,11360
UGA,2016,516
USA,2016,14
YEM,2016,15751
ZWE,2016,10
