Id,SpatialDimType,SpatialDim,ParentLocationCode,ParentLocation,YEAR,Value,NumericValue,Low,High
4531373,COUNTRY,TZA,AFR,Africa,2019,39.81 [38.17-41.72],39.81418,38.16991,41.71533
2989899,COUNTRY,SWZ,AFR,Africa,2019,0.91 [0.91-0.91],0.90809,0.90809,0.90809
3196692,COUNTRY,GMB,AFR,Africa,2019,24.34 [23.16-25.76],24.34017,23.15979,25.76476
8435925,COUNTRY,ZMB,AFR,Africa,2019,43.66 [40.14-48.29],43.66463,40.14294,48.2882
4652128,COUNTRY,VEN,AMR,Americas,2019,2.42 [1.26-3.68],2.41896,1.25786,3.68373
1808547,REGION,EMR,,,2019,2.27 [1.28-3.84],2.27491,1.27835,3.84419
8082866,COUNTRY,CRI,AMR,Americas,2019,0 [0-0],0.0,0.0,0.0
7829267,COUNTRY,MWI,AFR,Africa,2019,36.22 [32.29-41.81],36.22459,32.29307,41.81175
4445778,COUNTRY,TUR,EUR,Europe,2019,0 [0-0],0.0,0.0,0.0
7548929,COUNTRY,NER,AFR,Africa,2019,140.84 [123.04-161.42],140.83729,123.04013,161.42318
6654477,COUNTRY,IND,SEAR,South-East Asia,2019,0.42 [0.21-0.67],0.4169,0.2051,0.67024
3831669,COUNTRY,VUT,WPR,Western Pacific,2019,0 [0-0],0.0,0.0,0.0
9544670,COUNTRY,BOL,AMR,Americas,2019,0.08 [0.02-0.15],0.07554,0.01889,0.15109
2797386,COUNTRY,SDN,EMR,Eastern Mediterranean,2019,14.65 [4.88-32.17],14.65042,4.87605,32.17472
5900737,COUNTRY,BRA,AMR,Americas,2019,0.09 [0.09-0.09],0.08786,0.08786,0.08786
3118181,COUNTRY,HND,AMR,Americas,2019,0 [0-0],0.0,0.0,0.0
5700433,COUNTRY,AZE,EUR,Europe,2019,0 [0-0],0.0,0.0,0.0
6427894,COUNTRY,OMN,EMR,Eastern Mediterranean,2019,0 [0-0],0.0,0.0,0.0
7969934,COUNTRY,PHL,WPR,Western Pacific,2019,0.05 [0.02-0.09],0.0482,0.01866,0.08708
8864793,COUNTRY,ARE,EMR,Eastern Mediterranean,2019,0 [0-0],0.0,0.0,0.0
