Id,SpatialDimType,SpatialDim,ParentLocationCode,ParentLocation,YEAR,Value,NumericValue,Low,High
1333956,COUNTRY,BEN,AFR,Africa,2000,412.48 [305.20-541.41],412.48257,305.1959,541.40507
338579,COUNTRY,BOL,AMR,Americas,2000,11.69 [8.58-14.92],11.69108,8.57793,14.91524
6873913,COUNTRY,NAM,AFR,Africa,2000,53.57 [21.24-107.13],53.56998,21.23768,107.12706
398819,COUNTRY,AGO,AFR,Africa,2000,326.11 [212.14-473.54],326.10794,212.14484,473.5383
71766,COUNTRY,CPV,AFR,Africa,2000,1.22 [1.22-1.22],1.22177,1.22177,1.22177
5846390,COUNTRY,GUY,AMR,Americas,2000,43.97 [36.02-52.61],43.96783,36.02356,52.61289
5425832,COUNTRY,TCD,AFR,Africa,2000,270.89 [174.58-400.78],270.89264,174.57601,400.77726
7722154,COUNTRY,SEN,AFR,Africa,2000,233.09 [163.59-321.24],233.08561,163.58624,321.23506
1447742,COUNTRY,IRN,EMR,Eastern Mediterranean,2000,29.07 [29.07-29.07],29.0739,29.0739,29.0739
1334425,COUNTRY,PNG,WPR,Western Pacific,2000,264.08 [83.56-476.61],264.08387,83.56445,476.60665
8396359,COUNTRY,TKM,EUR,Europe,2000,0.08 [0.08-0.08],0.08057,0.08057,0.08057
6674078,COUNTRY,STP,AFR,Africa,2000,222.02 [222.02-222.02],222.02086,222.02086,222.02086
1601649,COUNTRY,COM,AFR,Africa,2000,66.37 [44.49-89.21],66.37081,44.49158,89.21446
6127426,COUNTRY,COG,AFR,Africa,2000,352.12 [246.18-489.05],352.11695,246.18182,489.05266
1875617,COUNTRY,GNB,AFR,Africa,2000,409.27 [252.71-627.88],409.26673,252.70921,627.87698
7996162,COUNTRY,MLI,AFR,Africa,2000,394.98 [268.19-569.12],394.97696,268.19211,569.12186
3510782,COUNTRY,SSD,AFR,Africa,2000,350.29 [242.65-490.59],350.2902,242.65109,490.58681
5593252,COUNTRY,VUT,WPR,Western Pacific,2000,124.37 [68.04-203.00],124.36588,68.04102,202.9999
2904134,COUNTRY,NGA,AFR,Africa,2000,401.79 [312.41-508.80],401.7884,312.40775,508.79933
3278232,COUNTRY,BFA,AFR,Africa,2000,597.17 [475.65-740.85],597.17363,475.65303,740.85415
346355,COUNTRY,CIV,AFR,Africa,2000,489.82 [393.99-603.86],489.81785,393.98505,603.86277
9057845,COUNTRY,SDN,EMR,Eastern Mediterranean,2000,87.71 [58.38-125.58],87.70887,58.38456,125.57618
9131348,COUNTRY,AZE,EUR,Europe,2000,8.12 [8.12-8.12],8.11616,8.11616,8.11616
5073068,COUNTRY,ECU,AMR,Americas,2000,14.54 [14.54-14.54],14.536,14.536,14.536
8884444,COUNTRY,CHN,WPR,Western Pacific,2000,0.02 [0.02-0.02],0.01511,0.01511,0.01511
2289944,COUNTRY,DJI,EMR,Eastern Mediterranean,2000,3.07 [2.37-3.78],3.07265,2.36783,3.77747
6668433,COUNTRY,VNM,WPR,Western Pacific,2000,1.31 [1.31-1.31],1.30696,1.30696,1.30696
5327288,COUNTRY,NIC,AMR,Americas,2000,6.78 [5.68-7.95],6.77682,5.67816,7.95152
3171848,COUNTRY,MRT,AFR,Africa,2000,94.89 [49.69-166.93],94.89175,49.69333,166.9346
4406974,REGION,AMR,,,2000,13.50 [12.14-14.94],13.49585,12.14211,14.94106
5113833,REGION,EUR,,,2000,1.11 [1.11-1.11],1.10569,1.10569,1.10569
2965260,REGION,EMR,,,2000,19.94 [15.59-31.39],19.93512,15.58971,31.38769
4947079,COUNTRY,NER,AFR,Africa,2000,359.24 [201.35-595.46],359.23883,201.35063,595.45853
9058795,COUNTRY,ARM,EUR,Europe,2000,0.05 [0.05-0.05],0.04511,0.04511,0.04511
4520295,COUNTRY,BRA,AMR,Americas,2000,21.54 [18.19-25.13],21.53559,18.19431,25.13136
3605525,COUNTRY,HND,AMR,Americas,2000,8.64 [6.28-11.09],8.64329,6.27946,11.08925
5507956,COUNTRY,MMR,SEAR,South-East Asia,2000,34.40 [23.92-50.75],34.40254,23.92337,50.75389
1790431,COUNTRY,YEM,EMR,Eastern Mediterranean,2000,83.30 [35.54-361.17],83.29823,35.53825,361.16555
2598591,COUNTRY,SLE,AFR,Africa,2000,451.86 [293.30-665.62],451.86455,293.30064,665.61582
9019130,COUNTRY,OMN,EMR,Eastern Mediterranean,2000,0 [0-0],0.00263,0.00263,0.00263
468071,COUNTRY,PHL,WPR,Western Pacific,2000,1.73 [1.29-2.23],1.73053,1.28917,2.22729
8525226,COUNTRY,CMR,AFR,Africa,2000,392.43 [299.93-505.95],392.43075,299.92549,505.95421
5361706,COUNTRY,SOM,EMR,Eastern Mediterranean,2000,131.18 [83.06-198.10],131.17611,83.05983,198.09713
4768161,COUNTRY,THA,SEAR,South-East Asia,2000,6.57 [6.57-6.57],6.57064,6.57064,6.57064
5448500,COUNTRY,KGZ,EUR,Europe,2000,0 [0-0],0.00179,0.00179,0.00179
5461896,COUNTRY,CAF,AFR,Africa,2000,430.37 [307.21-582.42],430.36681,307.20944,582.42184
2118260,COUNTRY,GNQ,AFR,Africa,2000,336.75 [225.95-481.03],336.74545,225.94817,481.02552
3813775,COUNTRY,ARG,AMR,Americas,2000,2.36 [2.36-2.36],2.36471,2.36471,2.36471
4141265,COUNTRY,MYS,WPR,Western Pacific,2000,13.83 [13.83-13.83],13.82914,13.82914,13.82914
3080322,COUNTRY,VEN,AMR,Americas,2000,2.90 [2.54-3.45],2.89619,2.53764,3.44533
6863875,COUNTRY,LAO,WPR,Western Pacific,2000,31.76 [25.07-39.35],31.75982,25.07087,39.35245
5402213,COUNTRY,KHM,WPR,Western Pacific,2000,75.47 [46.39-109.83],75.47314,46.39269,109.82785
355399,COUNTRY,NPL,SEAR,South-East Asia,2000,1.12 [1.12-1.12],1.11957,1.11957,1.11957
3860892,COUNTRY,SAU,EMR,Eastern Mediterranean,2000,3.81 [3.81-3.81],3.80916,3.80916,3.80916
7992156,COUNTRY,PAN,AMR,Americas,2000,0.54 [0.52-0.58],0.54092,0.52059,0.57761
9493800,COUNTRY,MAR,EMR,Eastern Mediterranean,2000,0 [0-0],0.00011,0.00011,0.00011
7818724,COUNTRY,CRI,AMR,Americas,2000,1.36 [1.36-1.36],1.36336,1.36336,1.36336
5075505,GLOBAL,GLOBAL,,,2000,79.00 [73.86-85.45],79.0016,73.86075,85.44955
3607065,COUNTRY,ERI,AFR,Africa,2000,19.00 [6.21-39.21],18.99885,6.20507,39.21352
7732162,COUNTRY,TJK,EUR,Europe,2000,9.08 [9.08-9.08],9.08198,9.08198,9.08198
7631998,COUNTRY,SLV,AMR,Americas,2000,0.62 [0.62-0.62],0.62412,0.62412,0.62412
5476189,COUNTRY,IND,SEAR,South-East Asia,2000,19.96 [15.46-25.94],19.9567,15.45933,25.93712
6917983,COUNTRY,DZA,AFR,Africa,2000,0.02 [0.02-0.02],0.01873,0.01873,0.01873
1197844,COUNTRY,BTN,SEAR,South-East Asia,2000,13.44 [13.44-13.44],13.43739,13.43739,13.43739
690120,COUNTRY,DOM,AMR,Americas,2000,0.32 [0.27-0.38],0.32231,0.27325,0.37645
9067507,COUNTRY,MWI,AFR,Africa,2000,451.86 [358.08-561.49],451.85615,358.07503,561.48887
7765807,REGION,AFR,,,2000,355.68 [329.55-386.06],355.67565,329.5496,386.05975
6224379,COUNTRY,GEO,EUR,Europe,2000,5.66 [5.66-5.66],5.66042,5.66042,5.66042
3554258,COUNTRY,ZWE,AFR,Africa,2000,102.59 [24.95-254.90],102.58844,24.9536,254.89725
8366645,COUNTRY,TUR,EUR,Europe,2000,2.69 [2.69-2.69],2.68818,2.68818,2.68818
3427963,COUNTRY,MEX,AMR,Americas,2000,3.53 [3.53-3.53],3.53443,3.53443,3.53443
7385483,COUNTRY,GHA,AFR,Africa,2000,432.01 [339.67-539.03],432.00562,339.66829,539.03086
1645402,REGION,WPR,,,2000,4.08 [2.52-5.96],4.0819,2.52,5.96367
8086654,COUNTRY,BDI,AFR,Africa,2000,416.86 [285.77-582.69],416.86454,285.77306,582.68905
3241420,COUNTRY,HTI,AMR,Americas,2000,9.71 [5.61-15.62],9.71368,5.60862,15.6209
191390,COUNTRY,TGO,AFR,Africa,2000,436.08 [324.80-581.05],436.07944,324.80124,581.05484
1058190,COUNTRY,ZMB,AFR,Africa,2000,360.74 [286.07-448.93],360.73629,286.06629,448.928
1239548,COUNTRY,LKA,SEAR,South-East Asia,2000,47.33 [47.33-47.33],47.33378,47.33378,47.33378
1266928,COUNTRY,PRK,SEAR,South-East Asia,2000,9.79 [9.79-9.79],9.79074,9.79074,9.79074
1327063,COUNTRY,BGD,SEAR,South-East Asia,2000,6.62 [2.92-10.53],6.61675,2.92083,10.53253
1387007,COUNTRY,COL,AMR,Americas,2000,24.35 [17.82-31.13],24.3491,17.81992,31.13232
1772830,COUNTRY,MDG,AFR,Africa,2000,54.85 [5.33-120.80],54.85399,5.33226,120.79556
1853705,COUNTRY,KOR,WPR,Western Pacific,2000,1.28 [1.28-1.28],1.27777,1.27777,1.27777
1966802,COUNTRY,GTM,AMR,Americas,2000,7.21 [6.31-8.61],7.21072,6.31124,8.61325
2047875,COUNTRY,BLZ,AMR,Americas,2000,8.94 [8.94-8.94],8.94367,8.94367,8.94367
2234388,COUNTRY,SUR,AMR,Americas,2000,161.38 [161.38-161.38],161.37784,161.37784,161.37784
2575852,COUNTRY,GUF,AMR,Americas,2000,49.83 [43.68-59.47],49.82671,43.68248,59.47023
3602066,COUNTRY,MOZ,AFR,Africa,2000,482.79 [393.32-583.08],482.79261,393.31657,583.0777
3815416,COUNTRY,LBR,AFR,Africa,2000,420.88 [261.26-651.64],420.88394,261.26256,651.63798
4096263,COUNTRY,GMB,AFR,Africa,2000,309.72 [229.17-403.56],309.72164,229.16711,403.55603
4543529,COUNTRY,SLB,WPR,Western Pacific,2000,583.82 [306.46-967.27],583.81797,306.45926,967.26576
5237883,COUNTRY,GIN,AFR,Africa,2000,429.01 [320.91-561.53],429.01062,320.9118,561.53023
5584380,COUNTRY,TLS,SEAR,South-East Asia,2000,158.38 [68.56-358.81],158.37902,68.55534,358.81062
5617823,COUNTRY,SWZ,AFR,Africa,2000,2.70 [1.15-4.70],2.70238,1.15228,4.70173
5912740,COUNTRY,EGY,EMR,Eastern Mediterranean,2000,0 [0-0],0.0,0.0,0.0
6025837,COUNTRY,UGA,AFR,Africa,2000,487.64 [375.05-620.94],487.64262,375.05337,620.93526
6299757,COUNTRY,ETH,AFR,Africa,2000,196.06 [117.67-309.14],196.06395,117.66915,309.14262
6558061,COUNTRY,IRQ,EMR,Eastern Mediterranean,2000,0.59 [0.59-0.59],0.5858,0.5858,0.5858
6826335,COUNTRY,KEN,AFR,Africa,2000,220.85 [169.85-281.05],220.85286,169.84623,281.04591
7060305,COUNTRY,TZA,AFR,Africa,2000,337.70 [269.29-421.05],337.69922,269.28588,421.04796
7152216,COUNTRY,PRY,AMR,Americas,2000,37.32 [37.32-37.32],37.31941,37.31941,37.31941
7187003,COUNTRY,UZB,EUR,Europe,2000,5.08 [5.08-5.08],5.08331,5.08331,5.08331
7433234,COUNTRY,IDN,SEAR,South-East Asia,2000,5.28 [4.37-6.49],5.28388,4.37491,6.48569
7620920,REGION,SEAR,,,2000,17.66 [14.28-22.18],17.66137,14.27938,22.18293
7793530,COUNTRY,BWA,AFR,Africa,2000,17.22 [11.85-29.19],17.21653,11.85262,29.18622
8368317,COUNTRY,AFG,EMR,Eastern Mediterranean,2000,84.48 [54.26-130.12],84.4758,54.25513,130.12204
