Id,SpatialDimType,SpatialDim,ParentLocationCode,ParentLocation,YEAR,Value,NumericValue
37066,COUNTRY,JPN,WPR,Western Pacific,1964,50,
1561685,COUNTRY,MMR,SEAR,South-East Asia,1964,18.55,
2371091,COUNTRY,IND,SEAR,South-East Asia,1964,32.13,
2648386,COUNTRY,VNM,WPR,Western Pacific,1964,4.32,
7904869,COUNTRY,IDN,WPR,Western Pacific,1964,21.17,
8360262,COUNTRY,KHM,WPR,Western Pacific,1964,14.44,
8400336,COUNTRY,PHL,WPR,Western Pacific,1964,9.22,
9195515,COUNTRY,THA,SEAR,South-East Asia,1964,3.13,
9461973,COUNTRY,MYS,WPR,Western Pacific,1964,27.93,
9705669,COUNTRY,KOR,WPR,Western Pacific,1964,9.09,
2817070,COUNTRY,BGD,SEAR,South-East Asia,1964,72.58,
3021276,COUNTRY,SGP,WPR,Western Pacific,1964,12.5,
