Id,SpatialDimType,SpatialDim,ParentLocationCode,ParentLocation,YEAR,Value,NumericValue
1241549,COUNTRY,VNM,WPR,Western Pacific,1978,0,
1467096,COUNTRY,LBR,AFR,Africa,1978,2.13,
1486908,COUNTRY,NGA,AFR,Africa,1978,10.15,
1886836,COUNTRY,SGP,WPR,Western Pacific,1978,0,
2196672,COUNTRY,DJI,EMR,Eastern Mediterranean,1978,66.67,
2704091,COUNTRY,THA,SEAR,South-East Asia,1978,2.94,
2929536,COUNTRY,NPL,SEAR,South-East Asia,1978,0.6,
3144994,COUNTRY,COG,AFR,Africa,1978,27.45,
3161476,COUNTRY,MYS,WPR,Western Pacific,1978,3.91,
3236183,COUNTRY,TZA,AFR,Africa,1978,11.09,
3717213,COUNTRY,SAU,EMR,Eastern Mediterranean,1978,3.33,
3841194,COUNTRY,DZA,AFR,Africa,1978,5.91,
4345774,COUNTRY,IDN,WPR,Western Pacific,1978,4.75,
4442264,COUNTRY,CHE,EUR,Europe,1978,0,
4987026,COUNTRY,KEN,AFR,Africa,1978,2.53,
5159846,COUNTRY,TGO,AFR,Africa,1978,100,
5176724,COUNTRY,AUS,WPR,Western Pacific,1978,0,
5614827,COUNTRY,MWI,AFR,Africa,1978,9.13,
5984163,COUNTRY,CMR,AFR,Africa,1978,0,
6215882,COUNTRY,KIR,WPR,Western Pacific,1978,0,
6691425,COUNTRY,IND,SEAR,South-East Asia,1978,2.32,
6944065,COUNTRY,ZMB,AFR,Africa,1978,13.69,
7274202,COUNTRY,MMR,SEAR,South-East Asia,1978,10.48,
7521060,COUNTRY,KWT,EMR,Eastern Mediterranean,1978,0,
7551776,COUNTRY,GHA,AFR,Africa,1978,6.48,
7577450,COUNTRY,BHR,EMR,Eastern Mediterranean,1978,0.22,
7684011,COUNTRY,SEN,AFR,Africa,1978,2.54,
7802216,COUNTRY,RWA,AFR,Africa,1978,5.73,
7833613,COUNTRY,YEM,EMR,Eastern Mediterranean,1978,2.9,
7979404,COUNTRY,MDV,SEAR,South-East Asia,1978,1.94,
7987072,COUNTRY,UGA,AFR,Africa,1978,9.82,
8110759,COUNTRY,JPN,WPR,Western Pacific,1978,2.94,
8128963,COUNTRY,IRQ,EMR,Eastern Mediterranean,1978,0,
9205227,COUNTRY,BEN,AFR,Africa,1978,0,
9441798,COUNTRY,NLD,EUR,Europe,1978,0,
9699582,COUNTRY,PHL,WPR,Western Pacific,1978,8.66,
9711655,COUNTRY,BFA,AFR,Africa,1978,0,
9748561,COUNTRY,COD,AFR,Africa,1978,5.26,
2125682,COUNTRY,NRU,WPR,Western Pacific,1978,0,
8080989,COUNTRY,BGD,SEAR,South-East Asia,1978,1.45,
8153343,COUNTRY,BDI,AFR,Africa,1978,2.99,
9637600,COUNTRY,LKA,SEAR,South-East Asia,1978,4.17,
