Id,SpatialDimType,SpatialDim,ParentLocationCode,ParentLocation,YEAR,Value,NumericValue
1837728,COUNTRY,IDN,WPR,Western Pacific,1963,15.51,
3092935,COUNTRY,BGD,SEAR,South-East Asia,1963,31.4,
3508301,COUNTRY,THA,SEAR,South-East Asia,1963,7,
3761237,COUNTRY,KOR,WPR,Western Pacific,1963,9.16,
3824383,COUNTRY,CHN,WPR,Western Pacific,1963,0,
4300171,COUNTRY,IND,SEAR,South-East Asia,1963,36.48,
6483842,COUNTRY,PHL,WPR,Western Pacific,1963,10.88,
8973820,COUNTRY,SGP,WPR,Western Pacific,1963,7.41,
9054300,COUNTRY,KHM,WPR,Western Pacific,1963,25,
3925115,COUNTRY,MYS,WPR,Western Pacific,1963,6.88,
4603700,COUNTRY,JPN,WPR,Western Pacific,1963,0,
4815134,COUNTRY,MMR,SEAR,South-East Asia,1963,25.94,
