Id,SpatialDimType,SpatialDim,ParentLocationCode,ParentLocation,YEAR,Value,NumericValue
1405040,COUNTRY,BRN,WPR,Western Pacific,1982,0,
1588878,COUNTRY,FRA,EUR,Europe,1982,0,
1891496,COUNTRY,GHA,AFR,Africa,1982,11.09,
2238992,COUNTRY,ISR,EUR,Europe,1982,0,
2742194,COUNTRY,TZA,AFR,Africa,1982,7.96,
3020335,COUNTRY,VNM,WPR,Western Pacific,1982,0,
3142378,COUNTRY,DEU,EUR,Europe,1982,0,
3264350,COUNTRY,IDN,WPR,Western Pacific,1982,5.15,
4036228,COUNTRY,AUS,WPR,Western Pacific,1982,0,
4297499,COUNTRY,BDI,AFR,Africa,1982,2.17,
4859608,COUNTRY,KEN,AFR,Africa,1982,2.6,
4952756,COUNTRY,COD,AFR,Africa,1982,6.71,
5047059,COUNTRY,THA,SEAR,South-East Asia,1982,2.51,
5341137,COUNTRY,ZMB,AFR,Africa,1982,9.34,
6930951,COUNTRY,PHL,WPR,Western Pacific,1982,3.33,
7529413,COUNTRY,IRN,EMR,Eastern Mediterranean,1982,0,
7543944,COUNTRY,JPN,WPR,Western Pacific,1982,0,
7663120,COUNTRY,NGA,AFR,Africa,1982,7.26,
7818618,COUNTRY,MOZ,AFR,Africa,1982,8.65,
8172187,COUNTRY,ZAF,AFR,Africa,1982,1.87,
8366910,COUNTRY,LKA,SEAR,South-East Asia,1982,6.8,
8710287,COUNTRY,LBR,AFR,Africa,1982,1.19,
8776860,COUNTRY,ETH,AFR,Africa,1982,0,
8947846,COUNTRY,BEN,AFR,Africa,1982,0,
8953278,COUNTRY,UGA,AFR,Africa,1982,25.26,
9077889,COUNTRY,SWZ,AFR,Africa,1982,2.42,
9161053,COUNTRY,CMR,AFR,Africa,1982,60,
9183405,COUNTRY,SGP,WPR,Western Pacific,1982,0,
9253448,COUNTRY,RWA,AFR,Africa,1982,1,
9326298,COUNTRY,MYS,WPR,Western Pacific,1982,3.29,
5903933,COUNTRY,IND,SEAR,South-East Asia,1982,4.57,
6299328,COUNTRY,CIV,AFR,Africa,1982,0,
8799846,COUNTRY,ESP,EUR,Europe,1982,0,
9743330,COUNTRY,GBR,EUR,Europe,1982,0,
