Id,SpatialDimType,SpatialDim,ParentLocationCode,ParentLocation,YEAR,Value,NumericValue
18429,COUNTRY,SGP,WPR,Western Pacific,1986,0,
2457808,COUNTRY,SWE,EUR,Europe,1986,0,
2544193,COUNTRY,SEN,AFR,Africa,1986,13.24,
2924123,COUNTRY,GIN,AFR,Africa,1986,20.28,
2956267,COUNTRY,GNB,AFR,Africa,1986,25,
3201311,COUNTRY,MYS,WPR,Western Pacific,1986,3.64,
3346985,COUNTRY,DEU,EUR,Europe,1986,0,
3580112,COUNTRY,SLE,AFR,Africa,1986,7.47,
3658502,COUNTRY,KEN,AFR,Africa,1986,5.36,
3768029,COUNTRY,SOM,EMR,Eastern Mediterranean,1986,12.17,
3798421,COUNTRY,GRC,EUR,Europe,1986,0,
4243526,COUNTRY,MOZ,AFR,Africa,1986,0,
4798773,COUNTRY,FRA,EUR,Europe,1986,0,
5647899,COUNTRY,MLI,AFR,Africa,1986,7.88,
5654179,COUNTRY,IRN,EMR,Eastern Mediterranean,1986,5,
5884505,COUNTRY,VNM,WPR,Western Pacific,1986,1.52,
5973944,COUNTRY,COD,AFR,Africa,1986,11.8,
6786459,COUNTRY,KWT,EMR,Eastern Mediterranean,1986,0,
6995321,COUNTRY,JPN,WPR,Western Pacific,1986,0,
7065796,COUNTRY,BEN,AFR,Africa,1986,5.35,
7205439,COUNTRY,IDN,WPR,Western Pacific,1986,3.28,
7583088,COUNTRY,IND,SEAR,South-East Asia,1986,1.66,
7683542,COUNTRY,THA,SEAR,South-East Asia,1986,0.47,
8488581,COUNTRY,TZA,AFR,Africa,1986,17.47,
8517721,COUNTRY,CMR,AFR,Africa,1986,7.27,
8677088,COUNTRY,SAU,EMR,Eastern Mediterranean,1986,4.05,
8972223,COUNTRY,ZAF,AFR,Africa,1986,0.83,
9368726,COUNTRY,GBR,EUR,Europe,1986,0,
9389981,COUNTRY,RWA,AFR,Africa,1986,3.1,
9462157,COUNTRY,MRT,AFR,Africa,1986,3.03,
4498579,COUNTRY,LBR,AFR,Africa,1986,0,
8952269,COUNTRY,NGA,AFR,Africa,1986,25.27,
