Id,SpatialDimType,SpatialDim,ParentLocationCode,ParentLocation,YEAR,Value,NumericValue
1321155,COUNTRY,CMR,AFR,Africa,1981,7,
1341400,COUNTRY,IND,SEAR,South-East Asia,1981,3.2,
1648661,COUNTRY,MYS,WPR,Western Pacific,1981,2.99,
2048426,COUNTRY,NGA,AFR,Africa,1981,16.82,
2063143,COUNTRY,KWT,EMR,Eastern Mediterranean,1981,0,
2136087,COUNTRY,NER,AFR,Africa,1981,0,
2247052,COUNTRY,COD,AFR,Africa,1981,33.63,
2539398,COUNTRY,IDN,WPR,Western Pacific,1981,2.52,
3246053,COUNTRY,NPL,SEAR,South-East Asia,1981,0,
3478506,COUNTRY,GBR,EUR,Europe,1981,0,
3615576,COUNTRY,GHA,AFR,Africa,1981,6.57,
3830720,COUNTRY,THA,SEAR,South-East Asia,1981,5.13,
3884859,COUNTRY,MMR,SEAR,South-East Asia,1981,10.71,
4436550,COUNTRY,SAU,EMR,Eastern Mediterranean,1981,0,
4622739,COUNTRY,BDI,AFR,Africa,1981,1.89,
5713814,COUNTRY,LBR,AFR,Africa,1981,2.09,
5928881,COUNTRY,KEN,AFR,Africa,1981,4.46,
6451999,COUNTRY,JPN,WPR,Western Pacific,1981,0,
7138324,COUNTRY,SWZ,AFR,Africa,1981,7.14,
7366687,COUNTRY,RWA,AFR,Africa,1981,4.17,
7666278,COUNTRY,JOR,EMR,Eastern Mediterranean,1981,0.46,
7709839,COUNTRY,AUS,WPR,Western Pacific,1981,0,
7780562,COUNTRY,MWI,AFR,Africa,1981,0,
7832490,COUNTRY,ZAF,AFR,Africa,1981,1.24,
7941186,COUNTRY,SEN,AFR,Africa,1981,0,
8003108,COUNTRY,ME1,,,1981,0,
8171329,COUNTRY,PAK,EMR,Eastern Mediterranean,1981,0,
8512664,COUNTRY,TZA,AFR,Africa,1981,7.78,
8688558,COUNTRY,LKA,SEAR,South-East Asia,1981,9.93,
9344271,COUNTRY,VNM,WPR,Western Pacific,1981,5.1,
9573584,COUNTRY,IRN,EMR,Eastern Mediterranean,1981,1.79,
9622737,COUNTRY,MOZ,AFR,Africa,1981,7.53,
1365124,COUNTRY,GAB,AFR,Africa,1981,0,
1737360,COUNTRY,PHL,WPR,Western Pacific,1981,5.9,
2784622,COUNTRY,DEU,EUR,Europe,1981,0,
3423769,COUNTRY,BEN,AFR,Africa,1981,0,
3938360,COUNTRY,SGP,WPR,Western Pacific,1981,0,
9130356,COUNTRY,ZMB,AFR,Africa,1981,0,
