Id,SpatialDimType,SpatialDim,ParentLocationCode,ParentLocation,YEAR,Value,NumericValue
1213320,COUNTRY,CPV,AFR,Africa,2005,0,
1330207,COUNTRY,COM,AFR,Africa,2005,0,
1534353,COUNTRY,MRT,AFR,Africa,2005,1.69,
1708112,COUNTRY,TCD,AFR,Africa,2005,15.56,
1784278,COUNTRY,ZMB,AFR,Africa,2005,0.47,
1955386,COUNTRY,CAN,AMR,Americas,2005,0,
2312866,COUNTRY,KEN,AFR,Africa,2005,2.57,
2694320,COUNTRY,MLI,AFR,Africa,2005,6.45,
2726264,COUNTRY,IND,SEAR,South-East Asia,2005,0.19,
2772153,COUNTRY,SYC,AFR,Africa,2005,0,
2944394,COUNTRY,AUS,WPR,Western Pacific,2005,0,
3070553,COUNTRY,SWZ,AFR,Africa,2005,0,
3577587,COUNTRY,MDG,AFR,Africa,2005,0,
3605794,COUNTRY,BWA,AFR,Africa,2005,0,
3661662,COUNTRY,SEN,AFR,Africa,2005,0,
3776233,COUNTRY,NAM,AFR,Africa,2005,0,
3844422,COUNTRY,BEL,EUR,Europe,2005,0,
3894466,COUNTRY,RWA,AFR,Africa,2005,0,
3970349,COUNTRY,BFA,AFR,Africa,2005,1.52,
4009039,COUNTRY,AGO,AFR,Africa,2005,0,
4095121,COUNTRY,PHL,WPR,Western Pacific,2005,1.44,
4192270,COUNTRY,ERI,AFR,Africa,2005,0,
4486719,COUNTRY,AUT,EUR,Europe,2005,0,
4502563,COUNTRY,GIN,AFR,Africa,2005,2.8,
4639348,COUNTRY,LSO,AFR,Africa,2005,0,
4840008,COUNTRY,MWI,AFR,Africa,2005,1,
4905154,COUNTRY,CMR,AFR,Africa,2005,3.86,
4974379,COUNTRY,NLD,EUR,Europe,2005,0,
4993956,COUNTRY,GMB,AFR,Africa,2005,6.07,
5008292,COUNTRY,SLE,AFR,Africa,2005,0,
5068985,COUNTRY,POL,EUR,Europe,2005,0,
5158505,COUNTRY,JPN,WPR,Western Pacific,2005,0,
5233160,COUNTRY,DZA,AFR,Africa,2005,0,
5243201,COUNTRY,UGA,AFR,Africa,2005,0,
5262251,COUNTRY,AFG,EMR,Eastern Mediterranean,2005,0,
5807178,COUNTRY,IRN,EMR,Eastern Mediterranean,2005,0.97,
5918101,COUNTRY,MNG,WPR,Western Pacific,2005,0,
5961219,COUNTRY,PNG,WPR,Western Pacific,2005,0,
5974062,COUNTRY,FIN,EUR,Europe,2005,0,
5983819,COUNTRY,ZWE,AFR,Africa,2005,5.04,
6381444,COUNTRY,BRA,AMR,Americas,2005,0,
6967059,COUNTRY,MUS,AFR,Africa,2005,0,
7079340,COUNTRY,QAT,EMR,Eastern Mediterranean,2005,0,
7233196,COUNTRY,LBN,EMR,Eastern Mediterranean,2005,0,
7245788,COUNTRY,ETH,AFR,Africa,2005,0,
7256927,COUNTRY,GAB,AFR,Africa,2005,0,
7331007,COUNTRY,COD,AFR,Africa,2005,0,
7470159,COUNTRY,IDN,WPR,Western Pacific,2005,1.42,
7794431,COUNTRY,LBR,AFR,Africa,2005,0.47,
8013891,COUNTRY,NER,AFR,Africa,2005,9.95,
8116909,COUNTRY,CHN,WPR,Western Pacific,2005,0.41,
8143132,COUNTRY,CIV,AFR,Africa,2005,0,
8164331,COUNTRY,VNM,WPR,Western Pacific,2005,0,
8178539,COUNTRY,BDI,AFR,Africa,2005,1.38,
8319384,COUNTRY,USA,AMR,Americas,2005,0,
8500026,COUNTRY,COG,AFR,Africa,2005,0,
8630380,COUNTRY,NGA,AFR,Africa,2005,3.89,
8678521,COUNTRY,STP,AFR,Africa,2005,1.68,
9225319,COUNTRY,FSM,WPR,Western Pacific,2005,0,
9303351,COUNTRY,TZA,AFR,Africa,2005,3.19,
9307605,COUNTRY,MOZ,AFR,Africa,2005,1.08,
9450684,COUNTRY,GNQ,AFR,Africa,2005,0.52,
9692002,COUNTRY,TGO,AFR,Africa,2005,1.14,
9694054,COUNTRY,GNB,AFR,Africa,2005,1.59,
10015,COUNTRY,NZL,WPR,Western Pacific,2005,0,
4445645,COUNTRY,NOR,EUR,Europe,2005,0,
5706032,COUNTRY,CAF,AFR,Africa,2005,0,
7348224,COUNTRY,BEN,AFR,Africa,2005,1.47,
7836511,COUNTRY,ZAF,AFR,Africa,2005,0.8,
8470043,COUNTRY,GHA,AFR,Africa,2005,1.61,
