Id,SpatialDimType,SpatialDim,ParentLocationCode,ParentLocation,YEAR,Value,NumericValue
1823897,COUNTRY,THA,SEAR,South-East Asia,1969,4.16,
1966488,COUNTRY,PHL,WPR,Western Pacific,1969,6.88,
2009179,COUNTRY,KOR,WPR,Western Pacific,1969,8.91,
2165988,COUNTRY,NPL,SEAR,South-East Asia,1969,2.65,
4620002,COUNTRY,PAK,EMR,Eastern Mediterranean,1969,2.37,
5090379,COUNTRY,VNM,WPR,Western Pacific,1969,1.01,
5807008,COUNTRY,IDN,WPR,Western Pacific,1969,41.79,
6024874,COUNTRY,MMR,SEAR,South-East Asia,1969,16.59,
8858952,COUNTRY,LAO,WPR,Western Pacific,1969,4.69,
9158801,COUNTRY,SGP,WPR,Western Pacific,1969,36.36,
5936591,COUNTRY,BGD,SEAR,South-East Asia,1969,21,
