Id,SpatialDimType,SpatialDim,ParentLocationCode,ParentLocation,YEAR,Value,NumericValue
1253305,COUNTRY,NLD,EUR,Europe,1997,0,
1385292,COUNTRY,VEN,AMR,Americas,1997,2.31,
1475116,COUNTRY,BDI,AFR,Africa,1997,4.85,
1577479,COUNTRY,SGP,WPR,Western Pacific,1997,0,
1632188,COUNTRY,ZMB,AFR,Africa,1997,0,
1762534,COUNTRY,ECU,AMR,Americas,1997,4.62,
2136390,COUNTRY,CAF,AFR,Africa,1997,16.93,
2236276,COUNTRY,NIC,AMR,Americas,1997,2.81,
2317914,COUNTRY,GNB,AFR,Africa,1997,4.4,
2579161,COUNTRY,IRN,EMR,Eastern Mediterranean,1997,0.81,
2633955,COUNTRY,DEU,EUR,Europe,1997,0,
2888606,COUNTRY,AFG,EMR,Eastern Mediterranean,1997,3,
2960286,COUNTRY,CHN,WPR,Western Pacific,1997,2.46,
3112136,COUNTRY,AUS,WPR,Western Pacific,1997,0,
3161786,COUNTRY,TCD,AFR,Africa,1997,5.03,
3355645,COUNTRY,MOZ,AFR,Africa,1997,2.96,
3536476,COUNTRY,KOR,WPR,Western Pacific,1997,0,
3740647,COUNTRY,IDN,WPR,Western Pacific,1997,0,
3847685,COUNTRY,CMR,AFR,Africa,1997,10.53,
4114363,COUNTRY,MYS,WPR,Western Pacific,1997,1.03,
4210668,COUNTRY,JPN,WPR,Western Pacific,1997,0,
4398699,COUNTRY,GHA,AFR,Africa,1997,3.17,
4404899,COUNTRY,GTM,AMR,Americas,1997,0,
4534718,COUNTRY,SOM,EMR,Eastern Mediterranean,1997,3.7,
4904203,COUNTRY,RWA,AFR,Africa,1997,5.84,
4918335,COUNTRY,HND,AMR,Americas,1997,1,
4962168,COUNTRY,SEN,AFR,Africa,1997,2.97,
5042012,COUNTRY,COD,AFR,Africa,1997,13.47,
5188370,COUNTRY,IND,SEAR,South-East Asia,1997,0.58,
5274134,COUNTRY,HUN,EUR,Europe,1997,0,
5333640,COUNTRY,TKM,EUR,Europe,1997,0,
5679904,COUNTRY,RUS,EUR,Europe,1997,0,
5938444,COUNTRY,BEN,AFR,Africa,1997,2.01,
5941765,COUNTRY,COL,AMR,Americas,1997,2.12,
6129467,COUNTRY,KHM,WPR,Western Pacific,1997,0,
6235278,COUNTRY,BLZ,AMR,Americas,1997,0,
6311701,COUNTRY,ARG,AMR,Americas,1997,1.88,
6342153,COUNTRY,KAZ,EUR,Europe,1997,0,
6369176,COUNTRY,KEN,AFR,Africa,1997,3.23,
6558936,COUNTRY,NPL,SEAR,South-East Asia,1997,0,
6809773,COUNTRY,MLI,AFR,Africa,1997,50,
6931881,COUNTRY,CRI,AMR,Americas,1997,0,
6965009,COUNTRY,TZA,AFR,Africa,1997,5.54,
7138552,COUNTRY,MRT,AFR,Africa,1997,1.52,
7800851,COUNTRY,BGD,SEAR,South-East Asia,1997,4.85,
7824944,COUNTRY,LBR,AFR,Africa,1997,0,
8050524,COUNTRY,BRA,AMR,Americas,1997,1.28,
8297301,COUNTRY,UGA,AFR,Africa,1997,7.2,
8382327,COUNTRY,BOL,AMR,Americas,1997,1.1,
8457900,COUNTRY,PHL,WPR,Western Pacific,1997,0,
8488080,COUNTRY,NGA,AFR,Africa,1997,10.14,
8667409,COUNTRY,USA,AMR,Americas,1997,0,
8837638,COUNTRY,MEX,AMR,Americas,1997,0.04,
9096131,COUNTRY,VNM,WPR,Western Pacific,1997,0,
9305051,COUNTRY,LKA,SEAR,South-East Asia,1997,2.79,
9509283,COUNTRY,CHL,AMR,Americas,1997,0,
9674328,COUNTRY,NER,AFR,Africa,1997,5.02,
9725487,COUNTRY,DJI,EMR,Eastern Mediterranean,1997,2.06,
2869683,COUNTRY,COG,AFR,Africa,1997,21.82,
4426275,COUNTRY,MWI,AFR,Africa,1997,11.54,
6762170,COUNTRY,FRA,EUR,Europe,1997,0,
7572281,COUNTRY,TGO,AFR,Africa,1997,16.67,
9130118,COUNTRY,PER,AMR,Americas,1997,0.83,
9578298,COUNTRY,GBR,EUR,Europe,1997,0,
