Id,SpatialDimType,SpatialDim,ParentLocationCode,ParentLocation,YEAR,Value,NumericValue
1206999,COUNTRY,KHM,WPR,Western Pacific,1990,0,
1929169,COUNTRY,USA,AMR,Americas,1990,0,
2339036,COUNTRY,NPL,SEAR,South-East Asia,1990,2.07,
2509021,COUNTRY,GBR,EUR,Europe,1990,0,
2615964,COUNTRY,SGP,WPR,Western Pacific,1990,0,
2912681,COUNTRY,IRN,EMR,Eastern Mediterranean,1990,1.69,
3508533,COUNTRY,DNK,EUR,Europe,1990,0,
3606090,COUNTRY,GHA,AFR,Africa,1990,2.04,
3671108,COUNTRY,DEU,EUR,Europe,1990,0,
3803043,COUNTRY,MAR,EMR,Eastern Mediterranean,1990,3,
3979252,COUNTRY,JPN,WPR,Western Pacific,1990,0,
4080084,COUNTRY,AUT,EUR,Europe,1990,0,
4121620,COUNTRY,MWI,AFR,Africa,1990,3.57,
4210377,COUNTRY,MOZ,AFR,Africa,1990,4.67,
4468709,COUNTRY,ESP,EUR,Europe,1990,0,
4646232,COUNTRY,NLD,EUR,Europe,1990,0,
4757175,COUNTRY,FSM,WPR,Western Pacific,1990,2.94,
4803681,COUNTRY,BGD,SEAR,South-East Asia,1990,4.88,
5469639,COUNTRY,FRA,EUR,Europe,1990,16.67,
5539128,COUNTRY,NZL,WPR,Western Pacific,1990,0,
5627265,COUNTRY,JOR,EMR,Eastern Mediterranean,1990,0,
5749959,COUNTRY,ROU,EUR,Europe,1990,0.37,
5790310,COUNTRY,ZMB,AFR,Africa,1990,8.47,
7333602,COUNTRY,CMR,AFR,Africa,1990,0,
7871862,COUNTRY,STP,AFR,Africa,1990,1.12,
7900949,COUNTRY,TZA,AFR,Africa,1990,3.63,
8049939,COUNTRY,MYS,WPR,Western Pacific,1990,1.83,
9003932,COUNTRY,IDN,WPR,Western Pacific,1990,0,
9384314,COUNTRY,DZA,AFR,Africa,1990,1.54,
9450544,COUNTRY,COD,AFR,Africa,1990,13.03,
9525319,COUNTRY,CHN,WPR,Western Pacific,1990,0.78,
9594309,COUNTRY,IND,SEAR,South-East Asia,1990,2.32,
1743934,COUNTRY,RUS,EUR,Europe,1990,0,
2974652,COUNTRY,TUV,WPR,Western Pacific,1990,0,
7269451,COUNTRY,AGO,AFR,Africa,1990,8.49,
7322311,COUNTRY,VNM,WPR,Western Pacific,1990,1.12,
