Id,SpatialDimType,SpatialDim,ParentLocationCode,ParentLocation,YEAR,Value,NumericValue
1700780,COUNTRY,BGD,SEAR,South-East Asia,1973,18.74,
1981400,COUNTRY,DEU,EUR,Europe,1973,0,
3296504,COUNTRY,BEN,AFR,Africa,1973,66.67,
3432304,COUNTRY,PHL,WPR,Western Pacific,1973,15.74,
3530073,COUNTRY,LKA,SEAR,South-East Asia,1973,11.02,
3539547,COUNTRY,CMR,AFR,Africa,1973,7.77,
3742423,COUNTRY,KHM,WPR,Western Pacific,1973,8.81,
3808430,COUNTRY,ZAF,AFR,Africa,1973,0,
4105824,COUNTRY,DZA,AFR,Africa,1973,12.23,
4790156,COUNTRY,NGA,AFR,Africa,1973,17.2,
5175848,COUNTRY,SWE,EUR,Europe,1973,0,
5617523,COUNTRY,IDN,WPR,Western Pacific,1973,5.88,
5670591,COUNTRY,ITA,EUR,Europe,1973,8.27,
5724517,COUNTRY,MWI,AFR,Africa,1973,5.39,
6332250,COUNTRY,MLI,AFR,Africa,1973,14.61,
6452692,COUNTRY,GHA,AFR,Africa,1973,5.76,
7102200,COUNTRY,LBR,AFR,Africa,1973,2.02,
7109350,COUNTRY,MOZ,AFR,Africa,1973,19.21,
7145565,COUNTRY,NER,AFR,Africa,1973,13.22,
7227094,COUNTRY,MYS,WPR,Western Pacific,1973,4.61,
7492594,COUNTRY,FRA,EUR,Europe,1973,0,
7510516,COUNTRY,TUN,EMR,Eastern Mediterranean,1973,2.44,
7739762,COUNTRY,MRT,AFR,Africa,1973,14.67,
8461576,COUNTRY,SGP,WPR,Western Pacific,1973,0,
8724891,COUNTRY,MMR,SEAR,South-East Asia,1973,6.22,
8832236,COUNTRY,VNM,WPR,Western Pacific,1973,1.2,
8970392,COUNTRY,BHR,EMR,Eastern Mediterranean,1973,0,
8984109,COUNTRY,BFA,AFR,Africa,1973,22.27,
9405983,COUNTRY,THA,SEAR,South-East Asia,1973,3.91,
2961424,COUNTRY,YEM,EMR,Eastern Mediterranean,1973,10.7,
5923504,COUNTRY,AGO,AFR,Africa,1973,3.42,
6795014,COUNTRY,GBR,EUR,Europe,1973,0,
7361452,COUNTRY,IND,SEAR,South-East Asia,1973,12.99,
8417073,COUNTRY,NPL,SEAR,South-East Asia,1973,0,
