Id,SpatialDimType,SpatialDim,ParentLocationCode,ParentLocation,YEAR,Value,NumericValue
1350869,COUNTRY,SWE,EUR,Europe,1976,0,
1395911,COUNTRY,IND,SEAR,South-East Asia,1976,4.43,
1406526,COUNTRY,MOZ,AFR,Africa,1976,66.67,
1568097,COUNTRY,NLD,EUR,Europe,1976,100,
1653120,COUNTRY,RUS,EUR,Europe,1976,0,
2025579,COUNTRY,BEN,AFR,Africa,1976,9.59,
2578332,COUNTRY,MMR,SEAR,South-East Asia,1976,11.39,
3849664,COUNTRY,MAR,EMR,Eastern Mediterranean,1976,0,
4164444,COUNTRY,ESP,EUR,Europe,1976,0,
4589625,COUNTRY,CMR,AFR,Africa,1976,20,
5537720,COUNTRY,VNM,WPR,Western Pacific,1976,0,
5838354,COUNTRY,GHA,AFR,Africa,1976,0,
6099707,COUNTRY,KWT,EMR,Eastern Mediterranean,1976,0,
6198492,COUNTRY,DZA,AFR,Africa,1976,10.49,
6401169,COUNTRY,JPN,WPR,Western Pacific,1976,0,
6458673,COUNTRY,JOR,EMR,Eastern Mediterranean,1976,0,
6620321,COUNTRY,DJI,EMR,Eastern Mediterranean,1976,0,
7451990,COUNTRY,NPL,SEAR,South-East Asia,1976,0.54,
7456838,COUNTRY,SAU,EMR,Eastern Mediterranean,1976,0,
7722804,COUNTRY,LKA,SEAR,South-East Asia,1976,2.2,
8142439,COUNTRY,KEN,AFR,Africa,1976,4.34,
8154382,COUNTRY,CPV,AFR,Africa,1976,7.76,
8182842,COUNTRY,FRA,EUR,Europe,1976,0,
8285882,COUNTRY,NGA,AFR,Africa,1976,22.32,
8342976,COUNTRY,MWI,AFR,Africa,1976,0,
8376877,COUNTRY,SYR,EMR,Eastern Mediterranean,1976,1.38,
8585610,COUNTRY,DEU,EUR,Europe,1976,0,
8752463,COUNTRY,COM,AFR,Africa,1976,20,
8934726,COUNTRY,ZWE,AFR,Africa,1976,6.25,
9117580,COUNTRY,LBR,AFR,Africa,1976,1.55,
9556296,COUNTRY,ME1,,,1976,33.33,
9610890,COUNTRY,BGD,SEAR,South-East Asia,1976,6.48,
9667883,COUNTRY,GBR,EUR,Europe,1976,0,
3377558,COUNTRY,MYS,WPR,Western Pacific,1976,1.63,
3772933,COUNTRY,PHL,WPR,Western Pacific,1976,12.72,
4089448,COUNTRY,IDN,WPR,Western Pacific,1976,6.46,
7479858,COUNTRY,THA,SEAR,South-East Asia,1976,0,
