Id,SpatialDimType,SpatialDim,ParentLocationCode,ParentLocation,YEAR,Value,NumericValue
1830299,COUNTRY,VNM,WPR,Western Pacific,1968,0.73,
1931879,COUNTRY,MMR,SEAR,South-East Asia,1968,0,
3249555,COUNTRY,IDN,WPR,Western Pacific,1968,16.3,
3333827,COUNTRY,NPL,SEAR,South-East Asia,1968,50,
4408420,COUNTRY,KHM,WPR,Western Pacific,1968,12.5,
4901149,COUNTRY,THA,SEAR,South-East Asia,1968,5.2,
5147260,COUNTRY,SGP,WPR,Western Pacific,1968,0,
6726972,COUNTRY,PHL,WPR,Western Pacific,1968,3.19,
7185603,COUNTRY,PAK,EMR,Eastern Mediterranean,1968,1.4,
7590939,COUNTRY,MYS,WPR,Western Pacific,1968,20,
8471931,COUNTRY,BGD,SEAR,South-East Asia,1968,19.46,
