Id,SpatialDimType,SpatialDim,ParentLocationCode,ParentLocation,YEAR,Value,NumericValue,Low,High
7524359,COUNTRY,ARG,AMR,Americas,2024,0 [0-0],0.0,0.0,0.0
1533639,COUNTRY,SSD,AFR,Africa,2024,254.08 [152.97-390.43],254.0781492,152.9694812,390.4269703
6534173,COUNTRY,THA,SEAR,South-East Asia,2024,0.58 [0.58-0.58],0.57927659,0.57927659,0.57927659
9561475,COUNTRY,DZA,AFR,Africa,2024,0 [0-0],0.0,0.0,0.0
10360858,COUNTRY,OMN,EMR,Eastern Mediterranean,2024,0 [0-0],0.0,0.0,0.0
3866475,COUNTRY,ETH,AFR,Africa,2024,138.50 [76.56-207.60],138.4950248,76.56462664,207.5954257
1286659,COUNTRY,ERI,AFR,Africa,2024,102.42 [65.72-142.83],102.4243955,65.71928466,142.8278783
2141917,COUNTRY,TLS,SEAR,South-East Asia,2024,0 [0-0],0.0,0.0,0.0
3423336,COUNTRY,MDG,AFR,Africa,2024,255.45 [163.17-354.72],255.4457137,163.1685603,354.7227274
3442403,COUNTRY,IRN,EMR,Eastern Mediterranean,2024,2.18 [2.18-2.18],2.175619795,2.175619795,2.175619795
9269958,COUNTRY,LBR,AFR,Africa,2024,172.34 [103.43-268.04],172.34109,103.4256773,268.0435689
3417117,COUNTRY,TJK,EUR,Europe,2024,0 [0-0],0.0,0.0,0.0
5780354,COUNTRY,SEN,AFR,Africa,2024,36.78 [28.91-45.34],36.78065012,28.9143721,45.3384837
709436,COUNTRY,GEO,EUR,Europe,2024,0 [0-0],0.0,0.0,0.0
10380525,COUNTRY,CRI,AMR,Americas,2024,0.13 [0.13-0.13],0.133669884,0.133669884,0.133669884
379517,COUNTRY,COL,AMR,Americas,2024,15.19 [11.58-19.03],15.19151195,11.57980194,19.03472875
538210,COUNTRY,TGO,AFR,Africa,2024,249.25 [166.34-356.96],249.252173,166.3377153,356.9556059
5495340,COUNTRY,PAK,EMR,Eastern Mediterranean,2024,12.77 [10.11-17.18],12.77160652,10.11061848,17.17651291
9632136,COUNTRY,ZWE,AFR,Africa,2024,11.36 [6.83-16.36],11.36272542,6.827783476,16.36238798
9188005,COUNTRY,RWA,AFR,Africa,2024,77.14 [59.96-94.97],77.13835155,59.95770826,94.97175547
4792132,GLOBAL,GLOBAL,,,2024,63.95 [58.12-71.06],63.95164214,58.119393,71.0639049
3677197,COUNTRY,HTI,AMR,Americas,2024,8.70 [5.29-13.60],8.695799336,5.290695701,13.59668342
6098146,COUNTRY,SUR,AMR,Americas,2024,0 [0-0],0.0,0.0,0.0
6414747,COUNTRY,DJI,EMR,Eastern Mediterranean,2024,45.09 [45.09-45.09],45.09456932,45.09456932,45.09456932
3721638,COUNTRY,KHM,WPR,Western Pacific,2024,0.03 [0.03-0.03],0.025661489,0.025661489,0.025661489
9467563,REGION,EMR,,,2024,19.08 [14.94-24.96],19.07666106,14.94448588,24.95675867
2822885,REGION,AFR,,,2024,237.61 [213.77-266.08],237.6140917,213.7695291,266.0800761
9473984,COUNTRY,GNQ,AFR,Africa,2024,227.73 [148.94-333.80],227.7301751,148.9378822,333.7953682
9258201,COUNTRY,GNB,AFR,Africa,2024,110.13 [30.58-295.87],110.127776,30.57728841,295.8677099
3240193,COUNTRY,LAO,WPR,Western Pacific,2024,0.13 [0.10-0.18],0.133072268,0.096458843,0.176605203
5229807,COUNTRY,CPV,AFR,Africa,2024,0.14 [0.14-0.14],0.139226778,0.139226778,0.139226778
8573130,COUNTRY,MAR,EMR,Eastern Mediterranean,2024,0 [0-0],0.0,0.0,0.0
3703000,COUNTRY,TCD,AFR,Africa,2024,206.14 [121.64-330.08],206.1380953,121.6401696,330.0790259
6961186,COUNTRY,CMR,AFR,Africa,2024,260.46 [190.29-349.40],260.4594815,190.286276,349.3959259
240759,COUNTRY,VUT,WPR,Western Pacific,2024,12.25 [7.37-19.21],12.24613075,7.367814093,19.21161338
8021424,COUNTRY,BWA,AFR,Africa,2024,0.20 [0.15-0.28],0.200423102,0.153159147,0.278797509
5756176,COUNTRY,UZB,EUR,Europe,2024,0 [0-0],0.0,0.0,0.0
10216466,COUNTRY,IDN,WPR,Western Pacific,2024,2.23 [2.08-2.42],2.226659174,2.075229005,2.416626785
4906978,COUNTRY,PER,AMR,Americas,2024,3.25 [2.66-3.86],3.245010697,2.658076056,3.860218547
2428569,COUNTRY,PRK,SEAR,South-East Asia,2024,0.51 [0.51-0.51],0.50515084,0.50515084,0.50515084
9315780,COUNTRY,BRA,AMR,Americas,2024,3.75 [3.36-4.06],3.753812822,3.359697679,4.061004803
5673992,COUNTRY,ARM,EUR,Europe,2024,0 [0-0],0.0,0.0,0.0
9576053,REGION,WPR,,,2024,2.33 [1.85-2.83],2.326553895,1.854611506,2.833816635
4799251,COUNTRY,IRQ,EMR,Eastern Mediterranean,2024,0 [0-0],0.0,0.0,0.0
6048394,COUNTRY,COD,AFR,Africa,2024,321.89 [243.10-416.93],321.8929684,243.1034179,416.9310771
2998131,COUNTRY,NPL,SEAR,South-East Asia,2024,0 [0-0],0.004296782,0.004296782,0.004296782
9950456,COUNTRY,SAU,EMR,Eastern Mediterranean,2024,0 [0-0],0.0,0.0,0.0
8326369,COUNTRY,SLB,WPR,Western Pacific,2024,224.28 [189.90-269.24],224.2794751,189.9021401,269.2423669
6929928,COUNTRY,VNM,WPR,Western Pacific,2024,0 [0-0],0.003211208,0.003211208,0.003211208
9443123,COUNTRY,ZAF,AFR,Africa,2024,0.11 [0.11-0.11],0.114830867,0.114830867,0.114830867
9284385,COUNTRY,CAF,AFR,Africa,2024,343.84 [168.82-638.28],343.843732,168.8237721,638.2811303
