Id,SpatialDimType,SpatialDim,ParentLocationCode,ParentLocation,YEAR,Value,NumericValue,Low,High
8981967,COUNTRY,PAN,AMR,Americas,2003,85 [69-103],85.0,69.0,103.0
9044940,COUNTRY,EGY,EMR,Eastern Mediterranean,2003,19 [15-24],19.0,15.0,24.0
9058506,COUNTRY,SAU,EMR,Eastern Mediterranean,2003,19 [18-21],19.0,18.0,21.0
9161306,COUNTRY,KOR,WPR,Western Pacific,2003,83 [77-89],83.0,77.0,89.0
9342750,COUNTRY,DOM,AMR,Americas,2003,113 [92-137],113.0,92.0,137.0
9427676,COUNTRY,AZE,EUR,Europe,2003,145 [118-174],145.0,118.0,174.0
9472161,COUNTRY,NER,AFR,Africa,2003,112 [60-282],112.0,60.0,282.0
9480842,COUNTRY,TZA,AFR,Africa,2003,510 [110-1210],510.0,110.0,1210.0
9487412,COUNTRY,QAT,EMR,Eastern Mediterranean,2003,84 [68-101],84.0,68.0,101.0
9523551,COUNTRY,PRT,EUR,Europe,2003,52 [42-62],52.0,42.0,62.0
9568499,COUNTRY,IND,SEAR,South-East Asia,2003,318 [110-632],318.0,110.0,632.0
9640033,COUNTRY,TUV,WPR,Western Pacific,2003,320 [260-386],320.0,260.0,386.0
9702162,COUNTRY,JPN,WPR,Western Pacific,2003,35 [29-42],35.0,29.0,42.0
9765002,COUNTRY,THA,SEAR,South-East Asia,2003,240 [78-490],240.0,78.0,490.0
9866655,COUNTRY,SVN,EUR,Europe,2003,20 [17-25],20.0,17.0,25.0
9867913,COUNTRY,PSE,EMR,Eastern Mediterranean,2003,2.1 [1.7-2.5],2.1,1.7,2.5
9917372,COUNTRY,LAO,WPR,Western Pacific,2003,293 [118-546],293.0,118.0,546.0
8122,COUNTRY,MKD,EUR,Europe,2003,63 [51-76],63.0,51.0,76.0
18660,COUNTRY,BGD,SEAR,South-East Asia,2003,221 [161-291],221.0,161.0,291.0
71560,COUNTRY,TCD,AFR,Africa,2003,126 [66-334],126.0,66.0,334.0
191685,GLOBAL,GLOBAL,,,2003,189 [144-240],189.0,144.0,240.0
274117,COUNTRY,ECU,AMR,Americas,2003,105 [86-127],105.0,86.0,127.0
299262,COUNTRY,IRL,EUR,Europe,2003,14 [11-17],14.0,11.0,17.0
316651,COUNTRY,COG,AFR,Africa,2003,515 [279-1260],515.0,279.0,1260.0
328582,COUNTRY,CUB,AMR,Americas,2003,13 [11-16],13.0,11.0,16.0
525458,COUNTRY,TUR,EUR,Europe,2003,47 [38-56],47.0,38.0,56.0
530469,COUNTRY,NPL,SEAR,South-East Asia,2003,382 [215-597],382.0,215.0,597.0
539176,COUNTRY,MEX,AMR,Americas,2003,34 [28-41],34.0,28.0,41.0
564272,COUNTRY,MDG,AFR,Africa,2003,226 [121-573],226.0,121.0,573.0
665019,COUNTRY,PRY,AMR,Americas,2003,92 [75-111],92.0,75.0,111.0
669712,COUNTRY,DJI,EMR,Eastern Mediterranean,2003,1780 [1440-2140],1780.0,1440.0,2140.0
670129,COUNTRY,GUY,AMR,Americas,2003,171 [139-206],171.0,139.0,206.0
690444,COUNTRY,CRI,AMR,Americas,2003,21 [17-25],21.0,17.0,25.0
725888,COUNTRY,PLW,WPR,Western Pacific,2003,46 [37-55],46.0,37.0,55.0
726898,COUNTRY,LUX,EUR,Europe,2003,16 [13-20],16.0,13.0,20.0
785740,COUNTRY,CZE,EUR,Europe,2003,15 [12-18],15.0,12.0,18.0
807205,COUNTRY,NOR,EUR,Europe,2003,9.5 [7.7-11],9.5,7.7,11.0
893391,COUNTRY,TUN,EMR,Eastern Mediterranean,2003,42 [34-50],42.0,34.0,50.0
938552,COUNTRY,MWI,AFR,Africa,2003,403 [38-1190],403.0,38.0,1190.0
957068,COUNTRY,BWA,AFR,Africa,2003,863 [492-1910],863.0,492.0,1910.0
1063628,COUNTRY,BLR,EUR,Europe,2003,124 [101-149],124.0,101.0,149.0
1145707,COUNTRY,BFA,AFR,Africa,2003,87 [54-167],87.0,54.0,167.0
1227184,COUNTRY,BEL,EUR,Europe,2003,13 [11-16],13.0,11.0,16.0
1228749,COUNTRY,MAR,EMR,Eastern Mediterranean,2003,102 [83-123],102.0,83.0,123.0
1259876,COUNTRY,BRB,AMR,Americas,2003,3.3 [2.6-3.9],3.3,2.6,3.9
1382747,COUNTRY,ETH,AFR,Africa,2003,412 [230-645],412.0,230.0,645.0
1383071,COUNTRY,KHM,WPR,Western Pacific,2003,728 [518-993],728.0,518.0,993.0
1451171,COUNTRY,ARE,EMR,Eastern Mediterranean,2003,5.7 [4.7-6.9],5.7,4.7,6.9
1580421,COUNTRY,CPV,AFR,Africa,2003,156 [127-188],156.0,127.0,188.0
1636611,WORLDBANKINCOMEGROUP,WB_UMI,,,2003,140 [121-160],140.0,121.0,160.0
1636813,WORLDBANKINCOMEGROUP,WB_LI,,,2003,282 [220-352],282.0,220.0,352.0
1675523,COUNTRY,PNG,WPR,Western Pacific,2003,810 [299-9390],810.0,299.0,9390.0
1823802,COUNTRY,JOR,EMR,Eastern Mediterranean,2003,8.9 [7.2-11],8.9,7.2,11.0
1836735,COUNTRY,SWZ,AFR,Africa,2003,1270 [129-3660],1270.0,129.0,3660.0
1838762,COUNTRY,HND,AMR,Americas,2003,133 [108-160],133.0,108.0,160.0
1856524,COUNTRY,LKA,SEAR,South-East Asia,2003,125 [58-518],125.0,58.0,518.0
1879456,COUNTRY,AFG,EMR,Eastern Mediterranean,2003,215 [97-992],215.0,97.0,992.0
1917395,COUNTRY,UKR,EUR,Europe,2003,213 [173-256],213.0,173.0,256.0
1930789,COUNTRY,ERI,AFR,Africa,2003,756 [615-911],756.0,615.0,911.0
