Country,Year,Reported Cholera Deaths
BEN,1970,37
BFA,1970,1
BGD,1970,1889
BRN,1970,0
CIV,1970,39
CZE,1970,1
DJI,1970,3
ETH,1970,72
FRA,1970,0
GBR,1970,0
GHA,1970,180
GIN,1970,60
IDN,1970,1257
IND,1970,3420
ISR,1970,10
JOR,1970,0
KOR,1970,23
KWT,1970,0
LBN,1970,1
LBR,1970,27
LBY,1970,28
MLI,1970,201
MMR,1970,76
MYS,1970,3
NER,1970,8
NGA,1970,4
NPL,1970,1
PAK,1970,0
PHL,1970,38
RUS,1970,0
SAU,1970,14
SLE,1970,74
SOM,1970,10
SYR,1970,0
TGO,1970,3
TUN,1970,0
TUR,1970,52
VNM,1970,1
