Country,Year,Reported Cholera Cases
AFG,1965,218
BGD,1965,1123
BHR,1965,1
BRN,1965,198
IND,1965,42677
IRN,1965,5037
MMR,1965,207
MYS,1965,16
NPL,1965,727
PAK,1965,21
PHL,1965,4581
THA,1965,65
VNM,1965,1738
