Country,Year,Reported Cholera Deaths
BDI,2002,8
BEN,2002,13
CAN,2002,0
CIV,2002,143
CMR,2002,8
COD,2002,1979
COM,2002,46
GHA,2002,65
GIN,2002,11
GNB,2002,6
GTM,2002,0
IND,2002,10
JPN,2002,0
KEN,2002,10
LBR,2002,0
LKA,2002,1
MDG,2002,0
MLI,2002,2
MOZ,2002,342
MRT,2002,0
MWI,2002,911
NER,2002,12
NGA,2002,154
PER,2002,0
SOM,2002,159
SWZ,2002,2
TGO,2002,14
TKM,2002,2
TZA,2002,297
UGA,2002,133
ZAF,2002,32
ZMB,2002,12
ZWE,2002,192
