Country,Year,Reported Cholera Cases
AUS,1984,1
BDI,1984,180
BEL,1984,1
BEN,1984,1
BFA,1984,2191
CMR,1984,392
COD,1984,162
DZA,1984,45
ESP,1984,4
FRA,1984,1
GBR,1984,5
GHA,1984,1015
GNQ,1984,404
IDN,1984,7921
IND,1984,2527
IRN,1984,531
JPN,1984,55
KEN,1984,14
LBR,1984,492
MLI,1984,1795
MOZ,1984,521
MRT,1984,166
MYS,1984,67
NER,1984,3788
NGA,1984,1667
RWA,1984,161
SEN,1984,728
SGP,1984,40
THA,1984,645
TZA,1984,2600
VNM,1984,22
ZAF,1984,1182
