Country,Year,Reported Cholera Deaths
AGO,1972,24
ARE,1972,0
AUS,1972,0
BEN,1972,29
BFA,1972,0
BGD,1972,201
BHR,1972,4
CMR,1972,27
DEU,1972,0
DJI,1972,3
DZA,1972,71
GBR,1972,0
GHA,1972,32
IDN,1972,6956
IND,1972,2845
ISR,1972,0
KEN,1972,0
LBR,1972,28
MAR,1972,0
MLI,1972,0
MMR,1972,7
MRT,1972,24
MYS,1972,11
NER,1972,12
NGA,1972,96
NPL,1972,0
NZL,1972,1
PHL,1972,78
SAU,1972,0
SEN,1972,37
SGP,1972,3
SYR,1972,25
TCD,1972,3
TGO,1972,0
TUN,1972,0
VNM,1972,1
YEM,1972,140
