Country,Year,Reported Cholera Cases
AUS,1983,4
BDI,1983,512
BEL,1983,1
BEN,1983,1
CMR,1983,55
COD,1983,2977
DZA,1983,218
ESP,1983,2
FRA,1983,3
GBR,1983,4
GHA,1983,14160
IDN,1983,13832
IND,1983,8542
IRN,1983,270
JPN,1983,35
KEN,1983,1049
LBR,1983,183
LKA,1983,86
MMR,1983,989
MOZ,1983,10745
MWI,1983,487
MYS,1983,2195
NGA,1983,178
NLD,1983,2
RWA,1983,54
SGP,1983,14
THA,1983,1497
TZA,1983,1816
VNM,1983,392
ZAF,1983,4715
ZMB,1983,233
