Country,Year,Reported Cholera Deaths
AUS,1969,0
BGD,1969,1556
IDN,1969,262
KOR,1969,137
LAO,1969,21
MMR,1969,34
NPL,1969,6
PAK,1969,17
PHL,1969,106
SGP,1969,4
THA,1969,40
VNM,1969,26
