Id,SpatialDimType,SpatialDim,ParentLocationCode,ParentLocation,Dim1Type,Dim1,YEAR,Value,NumericValue,Low,High
671515,GLOBAL,GLOBAL,,,SEX,Male,2023,0.18 [0.14 - 0.24],0.18,0.14,0.24
671516,COUNTRY,AFG,EMR,Eastern Mediterranean,SEX,Male,2023,<0.1 [<0.01 - 0.27],0.1,0.01,0.27
671517,COUNTRY,AUS,WPR,Western Pacific,SEX,Male,2023,<0.1 [<0.01 - <0.1],0.1,0.01,0.1
671518,COUNTRY,BGD,SEAR,South-East Asia,SEX,Male,2023,<0.1 [<0.1 - <0.1],0.1,0.1,0.1
671519,COUNTRY,BTN,SEAR,South-East Asia,SEX,Male,2023,<0.1 [<0.1 - 0.12],0.1,0.1,0.12
671520,COUNTRY,KHM,WPR,Western Pacific,SEX,Male,2023,0.14 [0.13 - 0.15],0.14,0.13,0.15
671521,COUNTRY,FJI,WPR,Western Pacific,SEX,Male,2023,1.8 [1.3 - 2.4],1.8,1.3,2.4
671522,COUNTRY,IDN,WPR,Western Pacific,SEX,Male,2023,0.13 [0.12 - 0.14],0.13,0.12,0.14
671523,COUNTRY,LAO,WPR,Western Pacific,SEX,Male,2023,0.24 [0.22 - 0.27],0.24,0.22,0.27
671524,COUNTRY,MYS,WPR,Western Pacific,SEX,Male,2023,0.14 [0.13 - 0.16],0.14,0.13,0.16
671525,COUNTRY,MDV,SEAR,South-East Asia,SEX,Male,2023,<0.01 [<0.01 - <0.1],0.01,0.01,0.1
671526,COUNTRY,MNG,WPR,Western Pacific,SEX,Male,2023,<0.1 [<0.1 - <0.1],0.1,0.1,0.1
671527,COUNTRY,MMR,SEAR,South-East Asia,SEX,Male,2023,0.24 [0.22 - 0.28],0.24,0.22,0.28
671528,COUNTRY,NPL,SEAR,South-East Asia,SEX,Male,2023,<0.1 [<0.1 - <0.1],0.1,0.1,0.1
671529,COUNTRY,NZL,WPR,Western Pacific,SEX,Male,2023,<0.1 [<0.1 - <0.1],0.1,0.1,0.1
671530,COUNTRY,PAK,EMR,Eastern Mediterranean,SEX,Male,2023,0.26 [0.23 - 0.28],0.26,0.23,0.28
671531,COUNTRY,PHL,WPR,Western Pacific,SEX,Male,2023,0.43 [0.36 - 0.5],0.43,0.36,0.5
671532,COUNTRY,SGP,WPR,Western Pacific,SEX,Male,2023,<0.1 [<0.1 - <0.1],0.1,0.1,0.1
671533,COUNTRY,LKA,SEAR,South-East Asia,SEX,Male,2023,<0.1 [<0.1 - <0.1],0.1,0.1,0.1
671534,COUNTRY,THA,SEAR,South-East Asia,SEX,Male,2023,0.19 [0.17 - 0.21],0.19,0.17,0.21
671535,COUNTRY,TLS,SEAR,South-East Asia,SEX,Male,2023,0.14 [0.11 - 0.19],0.14,0.11,0.19
671536,COUNTRY,VNM,WPR,Western Pacific,SEX,Male,2023,0.12 [0.1 - 0.14],0.12,0.1,0.14
671537,COUNTRY,BHS,AMR,Americas,SEX,Male,2023,0.18 [0.12 - 0.23],0.18,0.12,0.23
671538,COUNTRY,BRB,AMR,Americas,SEX,Male,2023,0.42 [0.22 - 0.66],0.42,0.22,0.66
671539,COUNTRY,BLZ,AMR,Americas,SEX,Male,2023,0.56 [0.41 - 0.71],0.56,0.41,0.71
671540,COUNTRY,CUB,AMR,Americas,SEX,Male,2023,0.26 [0.18 - 0.32],0.26,0.18,0.32
671541,COUNTRY,DOM,AMR,Americas,SEX,Male,2023,0.4 [0.24 - 0.53],0.4,0.24,0.53
671542,COUNTRY,GUY,AMR,Americas,SEX,Male,2023,0.65 [0.41 - 1.3],0.65,0.41,1.3
671543,COUNTRY,HTI,AMR,Americas,SEX,Male,2023,0.4 [0.3 - 0.57],0.4,0.3,0.57
671544,COUNTRY,JAM,AMR,Americas,SEX,Male,2023,0.52 [0.4 - 0.69],0.52,0.4,0.69
671545,COUNTRY,SUR,AMR,Americas,SEX,Male,2023,1 [0.75 - 1.3],1.0,0.75,1.3
671546,COUNTRY,TTO,AMR,Americas,SEX,Male,2023,0.24 [0.18 - 0.3],0.24,0.18,0.3
671547,COUNTRY,AGO,AFR,Africa,SEX,Male,2023,0.38 [0.27 - 0.51],0.38,0.27,0.51
671548,COUNTRY,BWA,AFR,Africa,SEX,Male,2023,1.2 [0.96 - 1.4],1.2,0.96,1.4
671549,COUNTRY,COM,AFR,Africa,SEX,Male,2023,<0.1 [<0.1 - 0.13],0.1,0.1,0.13
671550,COUNTRY,ERI,AFR,Africa,SEX,Male,2023,<0.1 [<0.1 - 0.11],0.1,0.1,0.11
671551,COUNTRY,SWZ,AFR,Africa,SEX,Male,2023,2.2 [1.7 - 3.1],2.2,1.7,3.1
671552,COUNTRY,ETH,AFR,Africa,SEX,Male,2023,<0.1 [<0.1 - <0.1],0.1,0.1,0.1
671553,COUNTRY,KEN,AFR,Africa,SEX,Male,2023,0.23 [0.16 - 0.35],0.23,0.16,0.35
671554,COUNTRY,LSO,AFR,Africa,SEX,Male,2023,1.8 [1.3 - 2.6],1.8,1.3,2.6
671555,COUNTRY,MDG,AFR,Africa,SEX,Male,2023,0.7 [0.56 - 0.86],0.7,0.56,0.86
671556,COUNTRY,MWI,AFR,Africa,SEX,Male,2023,0.61 [0.47 - 0.77],0.61,0.47,0.77
671557,COUNTRY,MUS,AFR,Africa,SEX,Male,2023,0.67 [0.45 - 0.94],0.67,0.45,0.94
671558,COUNTRY,MOZ,AFR,Africa,SEX,Male,2023,2.2 [1.7 - 2.9],2.2,1.7,2.9
671559,COUNTRY,NAM,AFR,Africa,SEX,Male,2023,0.97 [0.74 - 1.3],0.97,0.74,1.3
671560,COUNTRY,RWA,AFR,Africa,SEX,Male,2023,0.15 [<0.1 - 0.22],0.15,0.1,0.22
671561,COUNTRY,ZAF,AFR,Africa,SEX,Male,2023,2 [1.3 - 3],2.0,1.3,3.0
671562,COUNTRY,SSD,AFR,Africa,SEX,Male,2023,0.35 [0.22 - 0.5],0.35,0.22,0.5
671563,COUNTRY,UGA,AFR,Africa,SEX,Male,2023,0.69 [0.51 - 0.98],0.69,0.51,0.98
671564,COUNTRY,TZA,AFR,Africa,SEX,Male,2023,0.59 [0.48 - 0.79],0.59,0.48,0.79
671565,COUNTRY,ZMB,AFR,Africa,SEX,Male,2023,0.94 [0.78 - 1.2],0.94,0.78,1.2
671566,COUNTRY,ZWE,AFR,Africa,SEX,Male,2023,0.86 [0.69 - 1.1],0.86,0.69,1.1
671567,COUNTRY,ALB,EUR,Europe,SEX,Male,2023,<0.1 [<0.1 - <0.1],0.1,0.1,0.1
671568,COUNTRY,ARM,EUR,Europe,SEX,Male,2023,0.3 [0.27 - 0.33],0.3,0.27,0.33
671569,COUNTRY,AZE,EUR,Europe,SEX,Male,2023,<0.1 [<0.1 - <0.1],0.1,0.1,0.1
671570,COUNTRY,GEO,EUR,Europe,SEX,Male,2023,0.18 [0.1 - 0.28],0.18,0.1,0.28
671571,COUNTRY,KAZ,EUR,Europe,SEX,Male,2023,0.16 [0.13 - 0.22],0.16,0.13,0.22
671572,COUNTRY,KGZ,EUR,Europe,SEX,Male,2023,0.18 [0.16 - 0.2],0.18,0.16,0.2
671573,COUNTRY,MNE,EUR,Europe,SEX,Male,2023,<0.1 [<0.1 - 0.13],0.1,0.1,0.13
671574,COUNTRY,MDA,EUR,Europe,SEX,Male,2023,0.5 [0.35 - 0.69],0.5,0.35,0.69
671575,COUNTRY,TJK,EUR,Europe,SEX,Male,2023,<0.1 [<0.1 - <0.1],0.1,0.1,0.1
671576,COUNTRY,ARG,AMR,Americas,SEX,Male,2023,0.16 [0.14 - 0.19],0.16,0.14,0.19
671577,COUNTRY,BOL,AMR,Americas,SEX,Male,2023,0.28 [0.22 - 0.37],0.28,0.22,0.37
671578,COUNTRY,CHL,AMR,Americas,SEX,Male,2023,0.31 [0.24 - 0.36],0.31,0.24,0.36
671579,COUNTRY,COL,AMR,Americas,SEX,Male,2023,0.36 [0.21 - 0.66],0.36,0.21,0.66
