Id,SpatialDimType,SpatialDim,ParentLocationCode,ParentLocation,Dim1Type,Dim1,YEAR,Value,NumericValue,Low,High
667605,GLOBAL,GLOBAL,,,SEX,Male,1996,0.59 [0.45 - 0.79],0.59,0.45,0.79
667606,COUNTRY,AFG,EMR,Eastern Mediterranean,SEX,Male,1996,<0.1 [<0.01 - <0.1],0.1,0.01,0.1
667607,COUNTRY,AUS,WPR,Western Pacific,SEX,Male,1996,<0.1 [<0.1 - <0.1],0.1,0.1,0.1
667608,COUNTRY,BGD,SEAR,South-East Asia,SEX,Male,1996,<0.01 [<0.01 - <0.01],0.01,0.01,0.01
667609,COUNTRY,BTN,SEAR,South-East Asia,SEX,Male,1996,<0.1 [<0.1 - 0.11],0.1,0.1,0.11
667610,COUNTRY,KHM,WPR,Western Pacific,SEX,Male,1996,1.6 [1.4 - 1.8],1.6,1.4,1.8
667611,COUNTRY,FJI,WPR,Western Pacific,SEX,Male,1996,<0.1 [<0.01 - <0.1],0.1,0.01,0.1
667612,COUNTRY,IDN,WPR,Western Pacific,SEX,Male,1996,<0.1 [<0.1 - <0.1],0.1,0.1,0.1
667613,COUNTRY,LAO,WPR,Western Pacific,SEX,Male,1996,<0.1 [<0.1 - <0.1],0.1,0.1,0.1
667614,COUNTRY,MYS,WPR,Western Pacific,SEX,Male,1996,0.42 [0.36 - 0.48],0.42,0.36,0.48
667615,COUNTRY,MDV,SEAR,South-East Asia,SEX,Male,1996,<0.1 [<0.01 - <0.1],0.1,0.01,0.1
667616,COUNTRY,MNG,WPR,Western Pacific,SEX,Male,1996,<0.01 [<0.01 - <0.01],0.01,0.01,0.01
667617,COUNTRY,MMR,SEAR,South-East Asia,SEX,Male,1996,0.57 [0.51 - 0.64],0.57,0.51,0.64
667618,COUNTRY,NPL,SEAR,South-East Asia,SEX,Male,1996,0.14 [0.13 - 0.16],0.14,0.13,0.16
667619,COUNTRY,NZL,WPR,Western Pacific,SEX,Male,1996,<0.1 [<0.1 - <0.1],0.1,0.1,0.1
667620,COUNTRY,PAK,EMR,Eastern Mediterranean,SEX,Male,1996,<0.01 [<0.01 - <0.01],0.01,0.01,0.01
667621,COUNTRY,PHL,WPR,Western Pacific,SEX,Male,1996,<0.01 [<0.01 - <0.01],0.01,0.01,0.01
667622,COUNTRY,SGP,WPR,Western Pacific,SEX,Male,1996,<0.1 [<0.1 - <0.1],0.1,0.1,0.1
667623,COUNTRY,LKA,SEAR,South-East Asia,SEX,Male,1996,<0.1 [<0.1 - <0.1],0.1,0.1,0.1
667624,COUNTRY,THA,SEAR,South-East Asia,SEX,Male,1996,1.5 [1.3 - 1.7],1.5,1.3,1.7
667625,COUNTRY,TLS,SEAR,South-East Asia,SEX,Male,1996,<0.1 [<0.1 - 0.1],0.1,0.1,0.1
667626,COUNTRY,VNM,WPR,Western Pacific,SEX,Male,1996,0.35 [0.3 - 0.4],0.35,0.3,0.4
667627,COUNTRY,BHS,AMR,Americas,SEX,Male,1996,1.6 [1.3 - 1.9],1.6,1.3,1.9
667628,COUNTRY,BRB,AMR,Americas,SEX,Male,1996,1.1 [0.84 - 1.3],1.1,0.84,1.3
667629,COUNTRY,BLZ,AMR,Americas,SEX,Male,1996,1.2 [1 - 1.4],1.2,1.0,1.4
667630,COUNTRY,CUB,AMR,Americas,SEX,Male,1996,<0.1 [<0.1 - <0.1],0.1,0.1,0.1
667631,COUNTRY,DOM,AMR,Americas,SEX,Male,1996,1.3 [0.99 - 1.6],1.3,0.99,1.6
667632,COUNTRY,GUY,AMR,Americas,SEX,Male,1996,0.66 [0.44 - 1.1],0.66,0.44,1.1
667633,COUNTRY,HTI,AMR,Americas,SEX,Male,1996,1.9 [1.6 - 2.3],1.9,1.6,2.3
667634,COUNTRY,JAM,AMR,Americas,SEX,Male,1996,1.8 [1.5 - 2.1],1.8,1.5,2.1
667635,COUNTRY,SUR,AMR,Americas,SEX,Male,1996,1.1 [0.94 - 1.4],1.1,0.94,1.4
667636,COUNTRY,TTO,AMR,Americas,SEX,Male,1996,1 [0.85 - 1.3],1.0,0.85,1.3
667637,COUNTRY,AGO,AFR,Africa,SEX,Male,1996,0.76 [0.58 - 0.98],0.76,0.58,0.98
667638,COUNTRY,BWA,AFR,Africa,SEX,Male,1996,22.4 [20.3 - 25.6],22.4,20.3,25.6
667639,COUNTRY,COM,AFR,Africa,SEX,Male,1996,<0.1 [<0.01 - <0.1],0.1,0.01,0.1
667640,COUNTRY,ERI,AFR,Africa,SEX,Male,1996,1.2 [0.89 - 1.7],1.2,0.89,1.7
667641,COUNTRY,SWZ,AFR,Africa,SEX,Male,1996,19.1 [17.3 - 22.2],19.1,17.3,22.2
667642,COUNTRY,ETH,AFR,Africa,SEX,Male,1996,1.8 [0.92 - 3.5],1.8,0.92,3.5
667643,COUNTRY,KEN,AFR,Africa,SEX,Male,1996,5.6 [5.1 - 6.4],5.6,5.1,6.4
667644,COUNTRY,LSO,AFR,Africa,SEX,Male,1996,19.7 [16.9 - 23],19.7,16.9,23.0
667645,COUNTRY,MDG,AFR,Africa,SEX,Male,1996,<0.1 [<0.1 - 0.15],0.1,0.1,0.15
667646,COUNTRY,MWI,AFR,Africa,SEX,Male,1996,10.5 [9.5 - 12.2],10.5,9.5,12.2
667647,COUNTRY,MUS,AFR,Africa,SEX,Male,1996,0.18 [<0.1 - 0.41],0.18,0.1,0.41
667648,COUNTRY,MOZ,AFR,Africa,SEX,Male,1996,6.2 [5.3 - 7.4],6.2,5.3,7.4
667649,COUNTRY,NAM,AFR,Africa,SEX,Male,1996,11.6 [10.3 - 13.3],11.6,10.3,13.3
667650,COUNTRY,RWA,AFR,Africa,SEX,Male,1996,3 [2.7 - 3.4],3.0,2.7,3.4
667651,COUNTRY,ZAF,AFR,Africa,SEX,Male,1996,10.4 [6.9 - 14.5],10.4,6.9,14.5
667652,COUNTRY,SSD,AFR,Africa,SEX,Male,1996,1.8 [1.2 - 2.6],1.8,1.2,2.6
667653,COUNTRY,UGA,AFR,Africa,SEX,Male,1996,5.2 [4.7 - 6.1],5.2,4.7,6.1
667654,COUNTRY,TZA,AFR,Africa,SEX,Male,1996,3.9 [3.4 - 4.6],3.9,3.4,4.6
