Id,SpatialDimType,SpatialDim,ParentLocationCode,ParentLocation,Dim1Type,Dim1,YEAR,Value,NumericValue,Low,High
667893,GLOBAL,GLOBAL,,,SEX,Male,1998,0.52 [0.4 - 0.7],0.52,0.4,0.7
667894,COUNTRY,AFG,EMR,Eastern Mediterranean,SEX,Male,1998,<0.1 [<0.01 - <0.1],0.1,0.01,0.1
667895,COUNTRY,AUS,WPR,Western Pacific,SEX,Male,1998,<0.1 [<0.1 - <0.1],0.1,0.1,0.1
667896,COUNTRY,BGD,SEAR,South-East Asia,SEX,Male,1998,<0.01 [<0.01 - <0.01],0.01,0.01,0.01
667897,COUNTRY,BTN,SEAR,South-East Asia,SEX,Male,1998,<0.1 [<0.1 - 0.12],0.1,0.1,0.12
667898,COUNTRY,KHM,WPR,Western Pacific,SEX,Male,1998,1.3 [1.1 - 1.5],1.3,1.1,1.5
667899,COUNTRY,FJI,WPR,Western Pacific,SEX,Male,1998,<0.1 [<0.1 - <0.1],0.1,0.1,0.1
667900,COUNTRY,IDN,WPR,Western Pacific,SEX,Male,1998,<0.1 [<0.1 - <0.1],0.1,0.1,0.1
667901,COUNTRY,LAO,WPR,Western Pacific,SEX,Male,1998,0.12 [0.11 - 0.14],0.12,0.11,0.14
667902,COUNTRY,MYS,WPR,Western Pacific,SEX,Male,1998,0.43 [0.37 - 0.48],0.43,0.37,0.48
667903,COUNTRY,MDV,SEAR,South-East Asia,SEX,Male,1998,<0.1 [<0.01 - <0.1],0.1,0.01,0.1
667904,COUNTRY,MNG,WPR,Western Pacific,SEX,Male,1998,<0.01 [<0.01 - <0.01],0.01,0.01,0.01
667905,COUNTRY,MMR,SEAR,South-East Asia,SEX,Male,1998,0.71 [0.63 - 0.79],0.71,0.63,0.79
667906,COUNTRY,NPL,SEAR,South-East Asia,SEX,Male,1998,0.36 [0.31 - 0.41],0.36,0.31,0.41
667907,COUNTRY,NZL,WPR,Western Pacific,SEX,Male,1998,<0.1 [<0.1 - <0.1],0.1,0.1,0.1
667908,COUNTRY,PAK,EMR,Eastern Mediterranean,SEX,Male,1998,<0.01 [<0.01 - <0.01],0.01,0.01,0.01
667909,COUNTRY,PHL,WPR,Western Pacific,SEX,Male,1998,<0.01 [<0.01 - <0.01],0.01,0.01,0.01
667910,COUNTRY,SGP,WPR,Western Pacific,SEX,Male,1998,<0.1 [<0.1 - <0.1],0.1,0.1,0.1
667911,COUNTRY,LKA,SEAR,South-East Asia,SEX,Male,1998,<0.1 [<0.1 - <0.1],0.1,0.1,0.1
667912,COUNTRY,THA,SEAR,South-East Asia,SEX,Male,1998,1.1 [0.93 - 1.2],1.1,0.93,1.2
667913,COUNTRY,TLS,SEAR,South-East Asia,SEX,Male,1998,<0.1 [<0.1 - 0.11],0.1,0.1,0.11
667914,COUNTRY,VNM,WPR,Western Pacific,SEX,Male,1998,0.36 [0.31 - 0.41],0.36,0.31,0.41
667915,COUNTRY,BHS,AMR,Americas,SEX,Male,1998,1.4 [1.2 - 1.7],1.4,1.2,1.7
667916,COUNTRY,BRB,AMR,Americas,SEX,Male,1998,1.1 [0.83 - 1.3],1.1,0.83,1.3
667917,COUNTRY,BLZ,AMR,Americas,SEX,Male,1998,1.4 [1.2 - 1.5],1.4,1.2,1.5
667918,COUNTRY,CUB,AMR,Americas,SEX,Male,1998,0.12 [<0.1 - 0.15],0.12,0.1,0.15
