Id,SpatialDimType,SpatialDim,ParentLocationCode,ParentLocation,Dim1Type,Dim1,YEAR,Value,NumericValue,Low,High
673397,GLOBAL,GLOBAL,,,SEX,Both,2000,0.48 [0.37 - 0.65],0.48,0.37,0.65
673398,COUNTRY,AFG,EMR,Eastern Mediterranean,SEX,Both,2000,<0.1 [<0.01 - <0.1],0.1,0.01,0.1
673399,COUNTRY,AUS,WPR,Western Pacific,SEX,Both,2000,<0.1 [<0.1 - <0.1],0.1,0.1,0.1
673400,COUNTRY,BGD,SEAR,South-East Asia,SEX,Both,2000,<0.01 [<0.01 - <0.01],0.01,0.01,0.01
673401,COUNTRY,BTN,SEAR,South-East Asia,SEX,Both,2000,<0.1 [<0.1 - 0.11],0.1,0.1,0.11
673402,COUNTRY,KHM,WPR,Western Pacific,SEX,Both,2000,0.73 [0.64 - 0.82],0.73,0.64,0.82
673403,COUNTRY,FJI,WPR,Western Pacific,SEX,Both,2000,<0.1 [<0.1 - <0.1],0.1,0.1,0.1
673404,COUNTRY,IDN,WPR,Western Pacific,SEX,Both,2000,<0.1 [<0.1 - <0.1],0.1,0.1,0.1
673405,COUNTRY,LAO,WPR,Western Pacific,SEX,Both,2000,0.13 [0.11 - 0.14],0.13,0.11,0.14
673406,COUNTRY,MYS,WPR,Western Pacific,SEX,Both,2000,0.26 [0.23 - 0.29],0.26,0.23,0.29
673407,COUNTRY,MDV,SEAR,South-East Asia,SEX,Both,2000,<0.01 [<0.01 - <0.1],0.01,0.01,0.1
673408,COUNTRY,MNG,WPR,Western Pacific,SEX,Both,2000,<0.01 [<0.01 - <0.1],0.01,0.01,0.1
673409,COUNTRY,MMR,SEAR,South-East Asia,SEX,Both,2000,0.59 [0.53 - 0.66],0.59,0.53,0.66
673410,COUNTRY,NPL,SEAR,South-East Asia,SEX,Both,2000,0.23 [0.2 - 0.26],0.23,0.2,0.26
673411,COUNTRY,NZL,WPR,Western Pacific,SEX,Both,2000,<0.1 [<0.1 - <0.1],0.1,0.1,0.1
673412,COUNTRY,PAK,EMR,Eastern Mediterranean,SEX,Both,2000,<0.01 [<0.01 - <0.01],0.01,0.01,0.01
673413,COUNTRY,PHL,WPR,Western Pacific,SEX,Both,2000,<0.01 [<0.01 - <0.01],0.01,0.01,0.01
673414,COUNTRY,SGP,WPR,Western Pacific,SEX,Both,2000,<0.1 [<0.1 - <0.1],0.1,0.1,0.1
673415,COUNTRY,LKA,SEAR,South-East Asia,SEX,Both,2000,<0.1 [<0.1 - <0.1],0.1,0.1,0.1
673416,COUNTRY,THA,SEAR,South-East Asia,SEX,Both,2000,1 [0.89 - 1.1],1.0,0.89,1.1
673417,COUNTRY,TLS,SEAR,South-East Asia,SEX,Both,2000,<0.1 [<0.1 - 0.1],0.1,0.1,0.1
673418,COUNTRY,VNM,WPR,Western Pacific,SEX,Both,2000,0.23 [0.21 - 0.27],0.23,0.21,0.27
673419,COUNTRY,BHS,AMR,Americas,SEX,Both,2000,1 [0.93 - 1.2],1.0,0.93,1.2
673420,COUNTRY,BRB,AMR,Americas,SEX,Both,2000,0.74 [0.61 - 0.89],0.74,0.61,0.89
673421,COUNTRY,BLZ,AMR,Americas,SEX,Both,2000,1.1 [1 - 1.2],1.1,1.0,1.2
673422,COUNTRY,CUB,AMR,Americas,SEX,Both,2000,0.12 [<0.1 - 0.14],0.12,0.1,0.14
673423,COUNTRY,DOM,AMR,Americas,SEX,Both,2000,0.91 [0.75 - 1.1],0.91,0.75,1.1
673424,COUNTRY,GUY,AMR,Americas,SEX,Both,2000,0.89 [0.63 - 1.5],0.89,0.63,1.5
673425,COUNTRY,HTI,AMR,Americas,SEX,Both,2000,1.6 [1.4 - 1.9],1.6,1.4,1.9
673426,COUNTRY,JAM,AMR,Americas,SEX,Both,2000,1.2 [1.1 - 1.4],1.2,1.1,1.4
673427,COUNTRY,SUR,AMR,Americas,SEX,Both,2000,1.1 [0.99 - 1.3],1.1,0.99,1.3
673428,COUNTRY,TTO,AMR,Americas,SEX,Both,2000,0.82 [0.73 - 0.97],0.82,0.73,0.97
673429,COUNTRY,AGO,AFR,Africa,SEX,Both,2000,1.1 [0.93 - 1.3],1.1,0.93,1.3
673430,COUNTRY,BWA,AFR,Africa,SEX,Both,2000,18.9 [17.4 - 20.8],18.9,17.4,20.8
673431,COUNTRY,COM,AFR,Africa,SEX,Both,2000,<0.1 [<0.01 - <0.1],0.1,0.01,0.1
673432,COUNTRY,ERI,AFR,Africa,SEX,Both,2000,1 [0.72 - 1.3],1.0,0.72,1.3
673433,COUNTRY,SWZ,AFR,Africa,SEX,Both,2000,22.7 [20.9 - 24.6],22.7,20.9,24.6
673434,COUNTRY,ETH,AFR,Africa,SEX,Both,2000,1.1 [0.6 - 2.1],1.1,0.6,2.1
673435,COUNTRY,KEN,AFR,Africa,SEX,Both,2000,4.7 [4.3 - 5.4],4.7,4.3,5.4
673436,COUNTRY,LSO,AFR,Africa,SEX,Both,2000,18.2 [16 - 21.1],18.2,16.0,21.1
673437,COUNTRY,MDG,AFR,Africa,SEX,Both,2000,0.1 [<0.1 - 0.18],0.1,0.1,0.18
673438,COUNTRY,MWI,AFR,Africa,SEX,Both,2000,8.9 [8.1 - 9.9],8.9,8.1,9.9
673439,COUNTRY,MUS,AFR,Africa,SEX,Both,2000,0.59 [0.33 - 1.1],0.59,0.33,1.1
673440,COUNTRY,MOZ,AFR,Africa,SEX,Both,2000,9 [8 - 10.1],9.0,8.0,10.1
673441,COUNTRY,NAM,AFR,Africa,SEX,Both,2000,12 [10.9 - 13.5],12.0,10.9,13.5
673442,COUNTRY,RWA,AFR,Africa,SEX,Both,2000,3.2 [3 - 3.5],3.2,3.0,3.5
673443,COUNTRY,ZAF,AFR,Africa,SEX,Both,2000,13 [8.4 - 17.4],13.0,8.4,17.4
673444,COUNTRY,SSD,AFR,Africa,SEX,Both,2000,1.8 [1.3 - 2.5],1.8,1.3,2.5
673445,COUNTRY,UGA,AFR,Africa,SEX,Both,2000,4.9 [4.5 - 5.6],4.9,4.5,5.6
673446,COUNTRY,TZA,AFR,Africa,SEX,Both,2000,3.5 [3.2 - 4.1],3.5,3.2,4.1
673447,COUNTRY,ZMB,AFR,Africa,SEX,Both,2000,10.3 [9.6 - 11.3],10.3,9.6,11.3
673448,COUNTRY,ZWE,AFR,Africa,SEX,Both,2000,13.7 [12.6 - 15.2],13.7,12.6,15.2
673449,COUNTRY,ALB,EUR,Europe,SEX,Both,2000,<0.01 [<0.01 - <0.1],0.01,0.01,0.1
673450,COUNTRY,ARM,EUR,Europe,SEX,Both,2000,<0.1 [<0.1 - <0.1],0.1,0.1,0.1
673451,COUNTRY,AZE,EUR,Europe,SEX,Both,2000,0.15 [0.1 - 0.2],0.15,0.1,0.2
673452,COUNTRY,GEO,EUR,Europe,SEX,Both,2000,<0.1 [<0.1 - 0.13],0.1,0.1,0.13
673453,COUNTRY,KAZ,EUR,Europe,SEX,Both,2000,<0.1 [<0.1 - <0.1],0.1,0.1,0.1
673454,COUNTRY,KGZ,EUR,Europe,SEX,Both,2000,<0.1 [<0.1 - <0.1],0.1,0.1,0.1
673455,COUNTRY,MNE,EUR,Europe,SEX,Both,2000,<0.1 [<0.01 - <0.1],0.1,0.01,0.1
673456,COUNTRY,MDA,EUR,Europe,SEX,Both,2000,0.56 [0.4 - 0.75],0.56,0.4,0.75
673457,COUNTRY,TJK,EUR,Europe,SEX,Both,2000,0.14 [<0.1 - 0.2],0.14,0.1,0.2
673458,COUNTRY,ARG,AMR,Americas,SEX,Both,2000,0.16 [0.14 - 0.17],0.16,0.14,0.17
673459,COUNTRY,BOL,AMR,Americas,SEX,Both,2000,0.29 [0.23 - 0.4],0.29,0.23,0.4
673460,COUNTRY,BRA,AMR,Americas,SEX,Both,2000,0.17 [0.16 - 0.2],0.17,0.16,0.2
673461,COUNTRY,CHL,AMR,Americas,SEX,Both,2000,0.13 [0.11 - 0.14],0.13,0.11,0.14
673462,COUNTRY,COL,AMR,Americas,SEX,Both,2000,0.38 [0.3 - 0.49],0.38,0.3,0.49
673463,COUNTRY,CRI,AMR,Americas,SEX,Both,2000,0.12 [0.11 - 0.14],0.12,0.11,0.14
673464,COUNTRY,ECU,AMR,Americas,SEX,Both,2000,0.25 [0.21 - 0.3],0.25,0.21,0.3
673465,COUNTRY,SLV,AMR,Americas,SEX,Both,2000,0.38 [0.34 - 0.43],0.38,0.34,0.43
673466,COUNTRY,HND,AMR,Americas,SEX,Both,2000,0.48 [0.42 - 0.58],0.48,0.42,0.58
673467,COUNTRY,MEX,AMR,Americas,SEX,Both,2000,0.15 [0.14 - 0.17],0.15,0.14,0.17
673468,COUNTRY,PAN,AMR,Americas,SEX,Both,2000,0.4 [0.36 - 0.43],0.4,0.36,0.43
673469,COUNTRY,PRY,AMR,Americas,SEX,Both,2000,0.15 [0.11 - 0.18],0.15,0.11,0.18
673470,COUNTRY,PER,AMR,Americas,SEX,Both,2000,0.24 [0.2 - 0.28],0.24,0.2,0.28
673471,COUNTRY,URY,AMR,Americas,SEX,Both,2000,0.17 [0.15 - 0.2],0.17,0.15,0.2
673472,COUNTRY,VEN,AMR,Americas,SEX,Both,2000,0.37 [0.32 - 0.44],0.37,0.32,0.44
673473,COUNTRY,DZA,AFR,Africa,SEX,Both,2000,<0.1 [<0.1 - <0.1],0.1,0.1,0.1
673474,COUNTRY,DJI,EMR,Eastern Mediterranean,SEX,Both,2000,1.8 [1.2 - 2.8],1.8,1.2,2.8
673475,COUNTRY,EGY,EMR,Eastern Mediterranean,SEX,Both,2000,<0.1 [<0.1 - <0.1],0.1,0.1,0.1
673476,COUNTRY,KWT,EMR,Eastern Mediterranean,SEX,Both,2000,<0.01 [<0.01 - <0.01],0.01,0.01,0.01
673477,COUNTRY,LBN,EMR,Eastern Mediterranean,SEX,Both,2000,<0.1 [<0.1 - <0.1],0.1,0.1,0.1
673478,COUNTRY,LBY,EMR,Eastern Mediterranean,SEX,Both,2000,<0.1 [<0.1 - <0.1],0.1,0.1,0.1
673479,COUNTRY,MAR,EMR,Eastern Mediterranean,SEX,Both,2000,<0.1 [<0.1 - <0.1],0.1,0.1,0.1
673480,COUNTRY,OMN,EMR,Eastern Mediterranean,SEX,Both,2000,<0.1 [<0.1 - <0.1],0.1,0.1,0.1
673481,COUNTRY,QAT,EMR,Eastern Mediterranean,SEX,Both,2000,<0.1 [<0.01 - <0.1],0.1,0.01,0.1
673482,COUNTRY,SOM,EMR,Eastern Mediterranean,SEX,Both,2000,0.14 [0.1 - 0.17],0.14,0.1,0.17
673483,COUNTRY,SDN,EMR,Eastern Mediterranean,SEX,Both,2000,<0.1 [<0.1 - 0.14],0.1,0.1,0.14
673484,COUNTRY,SYR,EMR,Eastern Mediterranean,SEX,Both,2000,<0.01 [<0.01 - <0.01],0.01,0.01,0.01
673485,COUNTRY,TUN,EMR,Eastern Mediterranean,SEX,Both,2000,<0.1 [<0.1 - <0.1],0.1,0.1,0.1
673486,COUNTRY,ARE,EMR,Eastern Mediterranean,SEX,Both,2000,<0.01 [<0.01 - <0.1],0.01,0.01,0.1
673487,COUNTRY,YEM,EMR,Eastern Mediterranean,SEX,Both,2000,<0.1 [<0.1 - <0.1],0.1,0.1,0.1
