Id,SpatialDimType,SpatialDim,ParentLocationCode,ParentLocation,Dim1Type,Dim1,YEAR,Value,NumericValue,Low,High
50011,COUNTRY,JOR,EMR,Eastern Mediterranean,SEX,Both,2013,<0.01 [<0.01 - <0.01],0.01,0.01,0.01
691302,COUNTRY,BLR,EUR,Europe,SEX,Both,2013,No data,,,
741338,COUNTRY,IRN,EMR,Eastern Mediterranean,SEX,Both,2013,No data,,,
768115,COUNTRY,VCT,AMR,Americas,SEX,Both,2013,No data,,,
840538,COUNTRY,NIC,AMR,Americas,SEX,Both,2013,No data,,,
849233,COUNTRY,LKA,SEAR,South-East Asia,SEX,Both,2013,<0.1 [<0.1 - <0.1],0.1,0.1,0.1
912598,COUNTRY,TZA,AFR,Africa,SEX,Both,2013,2 [1.8 - 2.3],2.0,1.8,2.3
960688,COUNTRY,BFA,AFR,Africa,SEX,Both,2013,0.21 [0.15 - 0.27],0.21,0.15,0.27
1048593,COUNTRY,SSD,AFR,Africa,SEX,Both,2013,1.1 [0.89 - 1.5],1.1,0.89,1.5
1177864,COUNTRY,BDI,AFR,Africa,SEX,Both,2013,0.3 [0.2 - 0.42],0.3,0.2,0.42
1265545,COUNTRY,BTN,SEAR,South-East Asia,SEX,Both,2013,<0.1 [<0.1 - <0.1],0.1,0.1,0.1
1301548,COUNTRY,AZE,EUR,Europe,SEX,Both,2013,<0.1 [<0.1 - <0.1],0.1,0.1,0.1
1314936,COUNTRY,TUV,WPR,Western Pacific,SEX,Both,2013,0.21 [0.13 - 0.37],0.21,0.13,0.37
1332056,COUNTRY,COG,AFR,Africa,SEX,Both,2013,1.7 [1.3 - 2.3],1.7,1.3,2.3
1366823,COUNTRY,ESP,EUR,Europe,SEX,Both,2013,<0.1 [<0.1 - <0.1],0.1,0.1,0.1
1391755,COUNTRY,URY,AMR,Americas,SEX,Both,2013,No data,,,
1403146,COUNTRY,VEN,AMR,Americas,SEX,Both,2013,0.13 [<0.1 - 0.17],0.13,0.1,0.17
1409505,COUNTRY,LTU,EUR,Europe,SEX,Both,2013,<0.1 [<0.1 - <0.1],0.1,0.1,0.1
1412693,COUNTRY,MLI,AFR,Africa,SEX,Both,2013,0.46 [0.36 - 0.62],0.46,0.36,0.62
1474770,COUNTRY,TGO,AFR,Africa,SEX,Both,2013,0.62 [0.41 - 0.86],0.62,0.41,0.86
1489276,COUNTRY,ETH,AFR,Africa,SEX,Both,2013,0.23 [0.13 - 0.46],0.23,0.13,0.46
1493738,COUNTRY,ZMB,AFR,Africa,SEX,Both,2013,5 [4.6 - 5.7],5.0,4.6,5.7
1521871,COUNTRY,MNG,WPR,Western Pacific,SEX,Both,2013,<0.1 [<0.1 - <0.1],0.1,0.1,0.1
1544098,COUNTRY,KEN,AFR,Africa,SEX,Both,2013,1.3 [0.8 - 2],1.3,0.8,2.0
1573689,COUNTRY,KGZ,EUR,Europe,SEX,Both,2013,0.15 [0.13 - 0.16],0.15,0.13,0.16
1611804,COUNTRY,IRL,EUR,Europe,SEX,Both,2013,<0.1 [<0.1 - <0.1],0.1,0.1,0.1
1667267,COUNTRY,FRA,EUR,Europe,SEX,Both,2013,<0.1 [<0.1 - <0.1],0.1,0.1,0.1
1693687,COUNTRY,CMR,AFR,Africa,SEX,Both,2013,1.2 [1 - 1.5],1.2,1.0,1.5
1747836,COUNTRY,IRQ,EMR,Eastern Mediterranean,SEX,Both,2013,<0.01 [<0.01 - <0.01],0.01,0.01,0.01
1857063,COUNTRY,SEN,AFR,Africa,SEX,Both,2013,0.12 [0.1 - 0.14],0.12,0.1,0.14
