Id,SpatialDimType,SpatialDim,ParentLocationCode,ParentLocation,Dim1Type,Dim1,YEAR,Value,NumericValue,Low,High
676754,GLOBAL,GLOBAL,,,SEX,Both,2023,0.17 [0.13 - 0.23],0.17,0.13,0.23
676755,COUNTRY,AFG,EMR,Eastern Mediterranean,SEX,Both,2023,<0.1 [<0.01 - 0.17],0.1,0.01,0.17
676756,COUNTRY,AUS,WPR,Western Pacific,SEX,Both,2023,<0.1 [<0.01 - <0.1],0.1,0.01,0.1
676757,COUNTRY,BGD,SEAR,South-East Asia,SEX,Both,2023,<0.01 [<0.01 - <0.01],0.01,0.01,0.01
676758,COUNTRY,BTN,SEAR,South-East Asia,SEX,Both,2023,<0.1 [<0.1 - 0.1],0.1,0.1,0.1
676759,COUNTRY,KHM,WPR,Western Pacific,SEX,Both,2023,<0.1 [<0.1 - <0.1],0.1,0.1,0.1
676760,COUNTRY,FJI,WPR,Western Pacific,SEX,Both,2023,1.5 [1.2 - 2],1.5,1.2,2.0
676761,COUNTRY,IDN,WPR,Western Pacific,SEX,Both,2023,<0.1 [<0.1 - <0.1],0.1,0.1,0.1
676762,COUNTRY,LAO,WPR,Western Pacific,SEX,Both,2023,0.18 [0.16 - 0.19],0.18,0.16,0.19
676763,COUNTRY,MYS,WPR,Western Pacific,SEX,Both,2023,<0.1 [<0.1 - <0.1],0.1,0.1,0.1
676764,COUNTRY,MDV,SEAR,South-East Asia,SEX,Both,2023,<0.01 [<0.01 - <0.1],0.01,0.01,0.1
676765,COUNTRY,MNG,WPR,Western Pacific,SEX,Both,2023,<0.1 [<0.1 - <0.1],0.1,0.1,0.1
676766,COUNTRY,MMR,SEAR,South-East Asia,SEX,Both,2023,0.19 [0.17 - 0.21],0.19,0.17,0.21
676767,COUNTRY,NPL,SEAR,South-East Asia,SEX,Both,2023,<0.1 [<0.1 - <0.1],0.1,0.1,0.1
676768,COUNTRY,NZL,WPR,Western Pacific,SEX,Both,2023,<0.1 [<0.01 - <0.1],0.1,0.01,0.1
676769,COUNTRY,PAK,EMR,Eastern Mediterranean,SEX,Both,2023,0.16 [0.14 - 0.17],0.16,0.14,0.17
676770,COUNTRY,PHL,WPR,Western Pacific,SEX,Both,2023,0.24 [0.19 - 0.27],0.24,0.19,0.27
676771,COUNTRY,SGP,WPR,Western Pacific,SEX,Both,2023,<0.1 [<0.1 - <0.1],0.1,0.1,0.1
676772,COUNTRY,LKA,SEAR,South-East Asia,SEX,Both,2023,<0.1 [<0.1 - <0.1],0.1,0.1,0.1
676773,COUNTRY,THA,SEAR,South-East Asia,SEX,Both,2023,0.12 [0.11 - 0.14],0.12,0.11,0.14
676774,COUNTRY,TLS,SEAR,South-East Asia,SEX,Both,2023,0.11 [<0.1 - 0.14],0.11,0.1,0.14
676775,COUNTRY,VNM,WPR,Western Pacific,SEX,Both,2023,<0.1 [<0.1 - <0.1],0.1,0.1,0.1
676776,COUNTRY,BHS,AMR,Americas,SEX,Both,2023,0.13 [<0.1 - 0.17],0.13,0.1,0.17
676777,COUNTRY,BRB,AMR,Americas,SEX,Both,2023,0.29 [0.16 - 0.43],0.29,0.16,0.43
676778,COUNTRY,BLZ,AMR,Americas,SEX,Both,2023,0.49 [0.37 - 0.61],0.49,0.37,0.61
676779,COUNTRY,CUB,AMR,Americas,SEX,Both,2023,0.16 [0.12 - 0.19],0.16,0.12,0.19
676780,COUNTRY,DOM,AMR,Americas,SEX,Both,2023,0.37 [0.23 - 0.48],0.37,0.23,0.48
676781,COUNTRY,GUY,AMR,Americas,SEX,Both,2023,0.6 [0.4 - 1.2],0.6,0.4,1.2
676782,COUNTRY,HTI,AMR,Americas,SEX,Both,2023,0.48 [0.34 - 0.68],0.48,0.34,0.68
676783,COUNTRY,JAM,AMR,Americas,SEX,Both,2023,0.44 [0.34 - 0.56],0.44,0.34,0.56
676784,COUNTRY,SUR,AMR,Americas,SEX,Both,2023,0.76 [0.59 - 0.94],0.76,0.59,0.94
676785,COUNTRY,TTO,AMR,Americas,SEX,Both,2023,0.23 [0.19 - 0.28],0.23,0.19,0.28
676786,COUNTRY,AGO,AFR,Africa,SEX,Both,2023,0.63 [0.47 - 0.86],0.63,0.47,0.86
676787,COUNTRY,BWA,AFR,Africa,SEX,Both,2023,1.6 [1.4 - 2],1.6,1.4,2.0
676788,COUNTRY,COM,AFR,Africa,SEX,Both,2023,<0.1 [<0.01 - 0.12],0.1,0.01,0.12
676789,COUNTRY,ERI,AFR,Africa,SEX,Both,2023,<0.1 [<0.1 - 0.15],0.1,0.1,0.15
676790,COUNTRY,SWZ,AFR,Africa,SEX,Both,2023,3 [2.3 - 4.1],3.0,2.3,4.1
676791,COUNTRY,ETH,AFR,Africa,SEX,Both,2023,<0.1 [<0.1 - 0.15],0.1,0.1,0.15
676792,COUNTRY,KEN,AFR,Africa,SEX,Both,2023,0.35 [0.23 - 0.52],0.35,0.23,0.52
676793,COUNTRY,LSO,AFR,Africa,SEX,Both,2023,2.3 [1.7 - 3.2],2.3,1.7,3.2
676794,COUNTRY,MDG,AFR,Africa,SEX,Both,2023,0.65 [0.52 - 0.79],0.65,0.52,0.79
676795,COUNTRY,MWI,AFR,Africa,SEX,Both,2023,0.81 [0.63 - 1],0.81,0.63,1.0
676796,COUNTRY,MUS,AFR,Africa,SEX,Both,2023,0.48 [0.34 - 0.65],0.48,0.34,0.65
676797,COUNTRY,MOZ,AFR,Africa,SEX,Both,2023,3 [2.3 - 3.9],3.0,2.3,3.9
