Id,SpatialDimType,SpatialDim,ParentLocationCode,ParentLocation,Dim1Type,Dim1,YEAR,Value,NumericValue,Low,High
675723,GLOBAL,GLOBAL,,,SEX,Both,2016,0.24 [0.18 - 0.32],0.24,0.18,0.32
675724,COUNTRY,AFG,EMR,Eastern Mediterranean,SEX,Both,2016,<0.1 [<0.01 - 0.11],0.1,0.01,0.11
675725,COUNTRY,AUS,WPR,Western Pacific,SEX,Both,2016,<0.1 [<0.1 - <0.1],0.1,0.1,0.1
675726,COUNTRY,BGD,SEAR,South-East Asia,SEX,Both,2016,<0.01 [<0.01 - <0.01],0.01,0.01,0.01
675727,COUNTRY,BTN,SEAR,South-East Asia,SEX,Both,2016,<0.1 [<0.1 - <0.1],0.1,0.1,0.1
675728,COUNTRY,KHM,WPR,Western Pacific,SEX,Both,2016,0.11 [0.1 - 0.12],0.11,0.1,0.12
675729,COUNTRY,FJI,WPR,Western Pacific,SEX,Both,2016,0.44 [0.37 - 0.55],0.44,0.37,0.55
675730,COUNTRY,IDN,WPR,Western Pacific,SEX,Both,2016,0.14 [0.13 - 0.15],0.14,0.13,0.15
675731,COUNTRY,LAO,WPR,Western Pacific,SEX,Both,2016,0.19 [0.17 - 0.21],0.19,0.17,0.21
675732,COUNTRY,MYS,WPR,Western Pacific,SEX,Both,2016,0.14 [0.12 - 0.15],0.14,0.12,0.15
675733,COUNTRY,MDV,SEAR,South-East Asia,SEX,Both,2016,<0.01 [<0.01 - <0.1],0.01,0.01,0.1
675734,COUNTRY,MNG,WPR,Western Pacific,SEX,Both,2016,<0.1 [<0.1 - <0.1],0.1,0.1,0.1
675735,COUNTRY,MMR,SEAR,South-East Asia,SEX,Both,2016,0.26 [0.24 - 0.29],0.26,0.24,0.29
675736,COUNTRY,NPL,SEAR,South-East Asia,SEX,Both,2016,<0.1 [<0.1 - <0.1],0.1,0.1,0.1
675737,COUNTRY,NZL,WPR,Western Pacific,SEX,Both,2016,<0.1 [<0.1 - <0.1],0.1,0.1,0.1
675738,COUNTRY,PAK,EMR,Eastern Mediterranean,SEX,Both,2016,<0.1 [<0.1 - 0.1],0.1,0.1,0.1
675739,COUNTRY,PHL,WPR,Western Pacific,SEX,Both,2016,0.11 [<0.1 - 0.13],0.11,0.1,0.13
675740,COUNTRY,SGP,WPR,Western Pacific,SEX,Both,2016,<0.1 [<0.1 - <0.1],0.1,0.1,0.1
675741,COUNTRY,LKA,SEAR,South-East Asia,SEX,Both,2016,<0.1 [<0.1 - <0.1],0.1,0.1,0.1
675742,COUNTRY,THA,SEAR,South-East Asia,SEX,Both,2016,0.2 [0.18 - 0.22],0.2,0.18,0.22
675743,COUNTRY,TLS,SEAR,South-East Asia,SEX,Both,2016,0.11 [<0.1 - 0.13],0.11,0.1,0.13
675744,COUNTRY,VNM,WPR,Western Pacific,SEX,Both,2016,0.12 [0.11 - 0.13],0.12,0.11,0.13
675745,COUNTRY,BHS,AMR,Americas,SEX,Both,2016,0.24 [0.19 - 0.29],0.24,0.19,0.29
675746,COUNTRY,BRB,AMR,Americas,SEX,Both,2016,0.28 [0.21 - 0.34],0.28,0.21,0.34
675747,COUNTRY,BLZ,AMR,Americas,SEX,Both,2016,0.48 [0.39 - 0.64],0.48,0.39,0.64
675748,COUNTRY,CUB,AMR,Americas,SEX,Both,2016,0.17 [0.14 - 0.2],0.17,0.14,0.2
675749,COUNTRY,DOM,AMR,Americas,SEX,Both,2016,0.4 [0.23 - 0.51],0.4,0.23,0.51
675750,COUNTRY,GUY,AMR,Americas,SEX,Both,2016,0.61 [0.38 - 1.3],0.61,0.38,1.3
