Id,SpatialDimType,SpatialDim,ParentLocationCode,ParentLocation,Dim1Type,Dim1,YEAR,Value,NumericValue,Low,High
672672,GLOBAL,GLOBAL,,,SEX,Both,1995,0.62 [0.47 - 0.83],0.62,0.47,0.83
672673,COUNTRY,AFG,EMR,Eastern Mediterranean,SEX,Both,1995,<0.1 [<0.01 - <0.1],0.1,0.01,0.1
672674,COUNTRY,AUS,WPR,Western Pacific,SEX,Both,1995,<0.1 [<0.1 - <0.1],0.1,0.1,0.1
672675,COUNTRY,BGD,SEAR,South-East Asia,SEX,Both,1995,<0.01 [<0.01 - <0.01],0.01,0.01,0.01
672676,COUNTRY,BTN,SEAR,South-East Asia,SEX,Both,1995,<0.1 [<0.1 - <0.1],0.1,0.1,0.1
672677,COUNTRY,KHM,WPR,Western Pacific,SEX,Both,1995,1.2 [1 - 1.4],1.2,1.0,1.4
672678,COUNTRY,FJI,WPR,Western Pacific,SEX,Both,1995,<0.1 [<0.01 - <0.1],0.1,0.01,0.1
672679,COUNTRY,IDN,WPR,Western Pacific,SEX,Both,1995,<0.01 [<0.01 - <0.01],0.01,0.01,0.01
672680,COUNTRY,LAO,WPR,Western Pacific,SEX,Both,1995,<0.1 [<0.1 - <0.1],0.1,0.1,0.1
672681,COUNTRY,MYS,WPR,Western Pacific,SEX,Both,1995,0.25 [0.22 - 0.29],0.25,0.22,0.29
672682,COUNTRY,MDV,SEAR,South-East Asia,SEX,Both,1995,<0.01 [<0.01 - <0.1],0.01,0.01,0.1
672683,COUNTRY,MNG,WPR,Western Pacific,SEX,Both,1995,<0.01 [<0.01 - <0.01],0.01,0.01,0.01
672684,COUNTRY,MMR,SEAR,South-East Asia,SEX,Both,1995,0.37 [0.32 - 0.41],0.37,0.32,0.41
672685,COUNTRY,NPL,SEAR,South-East Asia,SEX,Both,1995,<0.1 [<0.1 - <0.1],0.1,0.1,0.1
672686,COUNTRY,NZL,WPR,Western Pacific,SEX,Both,1995,<0.1 [<0.01 - <0.1],0.1,0.01,0.1
672687,COUNTRY,PAK,EMR,Eastern Mediterranean,SEX,Both,1995,<0.01 [<0.01 - <0.01],0.01,0.01,0.01
672688,COUNTRY,PHL,WPR,Western Pacific,SEX,Both,1995,<0.01 [<0.01 - <0.01],0.01,0.01,0.01
672689,COUNTRY,SGP,WPR,Western Pacific,SEX,Both,1995,<0.1 [<0.1 - <0.1],0.1,0.1,0.1
672690,COUNTRY,LKA,SEAR,South-East Asia,SEX,Both,1995,<0.1 [<0.1 - <0.1],0.1,0.1,0.1
672691,COUNTRY,THA,SEAR,South-East Asia,SEX,Both,1995,2 [1.7 - 2.2],2.0,1.7,2.2
672692,COUNTRY,TLS,SEAR,South-East Asia,SEX,Both,1995,<0.1 [<0.1 - <0.1],0.1,0.1,0.1
672693,COUNTRY,VNM,WPR,Western Pacific,SEX,Both,1995,0.18 [0.15 - 0.2],0.18,0.15,0.2
672694,COUNTRY,BHS,AMR,Americas,SEX,Both,1995,1.5 [1.4 - 1.8],1.5,1.4,1.8
672695,COUNTRY,BRB,AMR,Americas,SEX,Both,1995,0.76 [0.62 - 0.93],0.76,0.62,0.93
672696,COUNTRY,BLZ,AMR,Americas,SEX,Both,1995,0.87 [0.76 - 0.98],0.87,0.76,0.98
672697,COUNTRY,CUB,AMR,Americas,SEX,Both,1995,<0.1 [<0.1 - <0.1],0.1,0.1,0.1
672698,COUNTRY,DOM,AMR,Americas,SEX,Both,1995,1.4 [1.1 - 1.8],1.4,1.1,1.8
672699,COUNTRY,GUY,AMR,Americas,SEX,Both,1995,0.65 [0.43 - 1.2],0.65,0.43,1.2
672700,COUNTRY,HTI,AMR,Americas,SEX,Both,1995,2 [1.7 - 2.5],2.0,1.7,2.5
672701,COUNTRY,JAM,AMR,Americas,SEX,Both,1995,1.6 [1.4 - 1.9],1.6,1.4,1.9
672702,COUNTRY,SUR,AMR,Americas,SEX,Both,1995,0.82 [0.68 - 1],0.82,0.68,1.0
672703,COUNTRY,TTO,AMR,Americas,SEX,Both,1995,1.1 [0.9 - 1.3],1.1,0.9,1.3
672704,COUNTRY,AGO,AFR,Africa,SEX,Both,1995,0.98 [0.72 - 1.3],0.98,0.72,1.3
672705,COUNTRY,BWA,AFR,Africa,SEX,Both,1995,27.1 [25.4 - 29.4],27.1,25.4,29.4
672706,COUNTRY,COM,AFR,Africa,SEX,Both,1995,<0.01 [<0.01 - <0.1],0.01,0.01,0.1
672707,COUNTRY,ERI,AFR,Africa,SEX,Both,1995,1.7 [1.3 - 2.3],1.7,1.3,2.3
672708,COUNTRY,SWZ,AFR,Africa,SEX,Both,1995,21.6 [19.4 - 24.3],21.6,19.4,24.3
672709,COUNTRY,ETH,AFR,Africa,SEX,Both,1995,2.5 [1.4 - 4.8],2.5,1.4,4.8
672710,COUNTRY,KEN,AFR,Africa,SEX,Both,1995,7.8 [7 - 8.7],7.8,7.0,8.7
672711,COUNTRY,LSO,AFR,Africa,SEX,Both,1995,22.8 [19.2 - 26.8],22.8,19.2,26.8
672712,COUNTRY,MDG,AFR,Africa,SEX,Both,1995,<0.1 [<0.1 - 0.11],0.1,0.1,0.11
672713,COUNTRY,MWI,AFR,Africa,SEX,Both,1995,12.1 [11.1 - 13.5],12.1,11.1,13.5
672714,COUNTRY,MUS,AFR,Africa,SEX,Both,1995,<0.1 [<0.1 - 0.24],0.1,0.1,0.24
672715,COUNTRY,MOZ,AFR,Africa,SEX,Both,1995,6.5 [5.7 - 7.6],6.5,5.7,7.6
672716,COUNTRY,NAM,AFR,Africa,SEX,Both,1995,13.2 [11.9 - 14.8],13.2,11.9,14.8
672717,COUNTRY,RWA,AFR,Africa,SEX,Both,1995,4.1 [3.6 - 4.7],4.1,3.6,4.7
672718,COUNTRY,ZAF,AFR,Africa,SEX,Both,1995,10.8 [7 - 14.4],10.8,7.0,14.4
672719,COUNTRY,SSD,AFR,Africa,SEX,Both,1995,2.1 [1.2 - 3],2.1,1.2,3.0
672720,COUNTRY,UGA,AFR,Africa,SEX,Both,1995,5.9 [5.4 - 6.7],5.9,5.4,6.7
672721,COUNTRY,TZA,AFR,Africa,SEX,Both,1995,4.8 [4.3 - 5.5],4.8,4.3,5.5
672722,COUNTRY,ZMB,AFR,Africa,SEX,Both,1995,13.4 [12.5 - 14.7],13.4,12.5,14.7
672723,COUNTRY,ZWE,AFR,Africa,SEX,Both,1995,23.3 [21 - 26.2],23.3,21.0,26.2
672724,COUNTRY,ALB,EUR,Europe,SEX,Both,1995,<0.01 [<0.01 - <0.01],0.01,0.01,0.01
672725,COUNTRY,ARM,EUR,Europe,SEX,Both,1995,<0.01 [<0.01 - <0.01],0.01,0.01,0.01
672726,COUNTRY,AZE,EUR,Europe,SEX,Both,1995,<0.1 [<0.1 - <0.1],0.1,0.1,0.1
672727,COUNTRY,GEO,EUR,Europe,SEX,Both,1995,<0.1 [<0.1 - 0.13],0.1,0.1,0.13
672728,COUNTRY,KAZ,EUR,Europe,SEX,Both,1995,<0.01 [<0.01 - <0.01],0.01,0.01,0.01
672729,COUNTRY,KGZ,EUR,Europe,SEX,Both,1995,<0.1 [<0.1 - <0.1],0.1,0.1,0.1
672730,COUNTRY,MNE,EUR,Europe,SEX,Both,1995,<0.01 [<0.01 - <0.01],0.01,0.01,0.01
672731,COUNTRY,MDA,EUR,Europe,SEX,Both,1995,0.23 [0.17 - 0.32],0.23,0.17,0.32
672732,COUNTRY,TJK,EUR,Europe,SEX,Both,1995,<0.1 [<0.1 - <0.1],0.1,0.1,0.1
672733,COUNTRY,ARG,AMR,Americas,SEX,Both,1995,0.17 [0.14 - 0.18],0.17,0.14,0.18
672734,COUNTRY,BOL,AMR,Americas,SEX,Both,1995,0.3 [0.2 - 0.63],0.3,0.2,0.63
672735,COUNTRY,BRA,AMR,Americas,SEX,Both,1995,0.21 [0.18 - 0.23],0.21,0.18,0.23
672736,COUNTRY,CHL,AMR,Americas,SEX,Both,1995,0.1 [<0.1 - 0.11],0.1,0.1,0.11
672737,COUNTRY,COL,AMR,Americas,SEX,Both,1995,0.44 [0.33 - 0.62],0.44,0.33,0.62
672738,COUNTRY,CRI,AMR,Americas,SEX,Both,1995,<0.1 [<0.1 - <0.1],0.1,0.1,0.1
672739,COUNTRY,ECU,AMR,Americas,SEX,Both,1995,0.26 [0.18 - 0.35],0.26,0.18,0.35
672740,COUNTRY,SLV,AMR,Americas,SEX,Both,1995,0.34 [0.29 - 0.39],0.34,0.29,0.39
672741,COUNTRY,HND,AMR,Americas,SEX,Both,1995,0.73 [0.64 - 0.86],0.73,0.64,0.86
672742,COUNTRY,MEX,AMR,Americas,SEX,Both,1995,0.14 [0.13 - 0.16],0.14,0.13,0.16
672743,COUNTRY,PAN,AMR,Americas,SEX,Both,1995,0.41 [0.37 - 0.47],0.41,0.37,0.47
672744,COUNTRY,PRY,AMR,Americas,SEX,Both,1995,0.33 [0.19 - 0.5],0.33,0.19,0.5
672745,COUNTRY,PER,AMR,Americas,SEX,Both,1995,0.26 [0.22 - 0.32],0.26,0.22,0.32
672746,COUNTRY,URY,AMR,Americas,SEX,Both,1995,0.13 [0.11 - 0.15],0.13,0.11,0.15
672747,COUNTRY,VEN,AMR,Americas,SEX,Both,1995,0.17 [0.15 - 0.21],0.17,0.15,0.21
672748,COUNTRY,DZA,AFR,Africa,SEX,Both,1995,<0.01 [<0.01 - <0.01],0.01,0.01,0.01
672749,COUNTRY,DJI,EMR,Eastern Mediterranean,SEX,Both,1995,3 [2.1 - 4.2],3.0,2.1,4.2
672750,COUNTRY,EGY,EMR,Eastern Mediterranean,SEX,Both,1995,<0.1 [<0.1 - <0.1],0.1,0.1,0.1
672751,COUNTRY,KWT,EMR,Eastern Mediterranean,SEX,Both,1995,<0.01 [<0.01 - <0.1],0.01,0.01,0.1
672752,COUNTRY,LBN,EMR,Eastern Mediterranean,SEX,Both,1995,<0.1 [<0.1 - <0.1],0.1,0.1,0.1
672753,COUNTRY,LBY,EMR,Eastern Mediterranean,SEX,Both,1995,<0.1 [<0.1 - <0.1],0.1,0.1,0.1
672754,COUNTRY,MAR,EMR,Eastern Mediterranean,SEX,Both,1995,<0.1 [<0.1 - <0.1],0.1,0.1,0.1
672755,COUNTRY,OMN,EMR,Eastern Mediterranean,SEX,Both,1995,<0.1 [<0.1 - <0.1],0.1,0.1,0.1
672756,COUNTRY,QAT,EMR,Eastern Mediterranean,SEX,Both,1995,<0.1 [<0.1 - <0.1],0.1,0.1,0.1
672757,COUNTRY,SOM,EMR,Eastern Mediterranean,SEX,Both,1995,0.22 [0.15 - 0.3],0.22,0.15,0.3
672758,COUNTRY,SDN,EMR,Eastern Mediterranean,SEX,Both,1995,<0.1 [<0.1 - 0.14],0.1,0.1,0.14
672759,COUNTRY,SYR,EMR,Eastern Mediterranean,SEX,Both,1995,<0.01 [<0.01 - <0.01],0.01,0.01,0.01
672760,COUNTRY,TUN,EMR,Eastern Mediterranean,SEX,Both,1995,<0.1 [<0.1 - <0.1],0.1,0.1,0.1
672761,COUNTRY,ARE,EMR,Eastern Mediterranean,SEX,Both,1995,<0.01 [<0.01 - <0.01],0.01,0.01,0.01
672762,COUNTRY,YEM,EMR,Eastern Mediterranean,SEX,Both,1995,<0.1 [<0.01 - <0.1],0.1,0.01,0.1
672763,COUNTRY,BEN,AFR,Africa,SEX,Both,1995,1.5 [1.2 - 1.8],1.5,1.2,1.8
672764,COUNTRY,BFA,AFR,Africa,SEX,Both,1995,1.3 [1.1 - 1.7],1.3,1.1,1.7
672765,COUNTRY,BDI,AFR,Africa,SEX,Both,1995,1.7 [1.1 - 2.7],1.7,1.1,2.7
672766,COUNTRY,CMR,AFR,Africa,SEX,Both,1995,4 [3.5 - 4.5],4.0,3.5,4.5
672767,COUNTRY,CPV,AFR,Africa,SEX,Both,1995,0.47 [0.37 - 0.62],0.47,0.37,0.62
672768,COUNTRY,CAF,AFR,Africa,SEX,Both,1995,7.1 [5.5 - 8.8],7.1,5.5,8.8
672769,COUNTRY,TCD,AFR,Africa,SEX,Both,1995,2.2 [1.6 - 3],2.2,1.6,3.0
672770,COUNTRY,COG,AFR,Africa,SEX,Both,1995,3.1 [2.7 - 3.7],3.1,2.7,3.7
672771,COUNTRY,COD,AFR,Africa,SEX,Both,1995,1.6 [1.3 - 2.1],1.6,1.3,2.1
672772,COUNTRY,GAB,AFR,Africa,SEX,Both,1995,3.9 [2.6 - 5.7],3.9,2.6,5.7
672773,COUNTRY,GMB,AFR,Africa,SEX,Both,1995,1.1 [0.84 - 1.5],1.1,0.84,1.5
672774,COUNTRY,GHA,AFR,Africa,SEX,Both,1995,2.3 [1.9 - 2.7],2.3,1.9,2.7
672775,COUNTRY,GIN,AFR,Africa,SEX,Both,1995,1.1 [0.77 - 1.5],1.1,0.77,1.5
672776,COUNTRY,GNB,AFR,Africa,SEX,Both,1995,2.1 [1.7 - 2.8],2.1,1.7,2.8
672777,COUNTRY,LBR,AFR,Africa,SEX,Both,1995,1 [0.79 - 1.3],1.0,0.79,1.3
672778,COUNTRY,MLI,AFR,Africa,SEX,Both,1995,1.4 [1 - 2.1],1.4,1.0,2.1
672779,COUNTRY,MRT,AFR,Africa,SEX,Both,1995,0.2 [0.14 - 0.33],0.2,0.14,0.33
672780,COUNTRY,NER,AFR,Africa,SEX,Both,1995,0.71 [0.63 - 0.83],0.71,0.63,0.83
672781,COUNTRY,NGA,AFR,Africa,SEX,Both,1995,1.6 [1.4 - 1.8],1.6,1.4,1.8
672782,COUNTRY,SLE,AFR,Africa,SEX,Both,1995,1.5 [1.1 - 2],1.5,1.1,2.0
672783,COUNTRY,TGO,AFR,Africa,SEX,Both,1995,3.4 [2.6 - 4.4],3.4,2.6,4.4
672784,COUNTRY,STP,AFR,Africa,SEX,Both,1995,1.7 [1.2 - 2.2],1.7,1.2,2.2
672785,COUNTRY,BEL,EUR,Europe,SEX,Both,1995,<0.1 [<0.1 - <0.1],0.1,0.1,0.1
672786,COUNTRY,BGR,EUR,Europe,SEX,Both,1995,<0.1 [<0.1 - <0.1],0.1,0.1,0.1
672787,COUNTRY,CAN,AMR,Americas,SEX,Both,1995,<0.1 [<0.1 - 0.1],0.1,0.1,0.1
672788,COUNTRY,DNK,EUR,Europe,SEX,Both,1995,<0.1 [<0.1 - <0.1],0.1,0.1,0.1
672789,COUNTRY,EST,EUR,Europe,SEX,Both,1995,<0.01 [<0.01 - <0.01],0.01,0.01,0.01
672790,COUNTRY,FRA,EUR,Europe,SEX,Both,1995,0.11 [<0.1 - 0.14],0.11,0.1,0.14
672791,COUNTRY,GRC,EUR,Europe,SEX,Both,1995,<0.1 [<0.1 - <0.1],0.1,0.1,0.1
672792,COUNTRY,ISL,EUR,Europe,SEX,Both,1995,<0.1 [<0.1 - <0.1],0.1,0.1,0.1
672793,COUNTRY,IRL,EUR,Europe,SEX,Both,1995,<0.1 [<0.1 - <0.1],0.1,0.1,0.1
672794,COUNTRY,ITA,EUR,Europe,SEX,Both,1995,<0.1 [<0.1 - <0.1],0.1,0.1,0.1
672795,COUNTRY,LVA,EUR,Europe,SEX,Both,1995,<0.1 [<0.01 - 0.2],0.1,0.01,0.2
672796,COUNTRY,LTU,EUR,Europe,SEX,Both,1995,<0.1 [<0.1 - <0.1],0.1,0.1,0.1
672797,COUNTRY,LUX,EUR,Europe,SEX,Both,1995,<0.1 [<0.1 - <0.1],0.1,0.1,0.1
672798,COUNTRY,MLT,EUR,Europe,SEX,Both,1995,<0.1 [<0.1 - <0.1],0.1,0.1,0.1
672799,COUNTRY,NLD,EUR,Europe,SEX,Both,1995,<0.1 [<0.1 - <0.1],0.1,0.1,0.1
672800,COUNTRY,NOR,EUR,Europe,SEX,Both,1995,<0.1 [<0.1 - <0.1],0.1,0.1,0.1
672801,COUNTRY,PRT,EUR,Europe,SEX,Both,1995,0.27 [0.22 - 0.31],0.27,0.22,0.31
672802,COUNTRY,ROU,EUR,Europe,SEX,Both,1995,<0.1 [<0.1 - <0.1],0.1,0.1,0.1
672803,COUNTRY,SRB,EUR,Europe,SEX,Both,1995,<0.1 [<0.1 - <0.1],0.1,0.1,0.1
672804,COUNTRY,SVN,EUR,Europe,SEX,Both,1995,<0.01 [<0.01 - <0.1],0.01,0.01,0.1
672805,COUNTRY,ESP,EUR,Europe,SEX,Both,1995,0.17 [0.15 - 0.2],0.17,0.15,0.2
672806,COUNTRY,SWE,EUR,Europe,SEX,Both,1995,<0.1 [<0.1 - <0.1],0.1,0.1,0.1
672807,COUNTRY,CHE,EUR,Europe,SEX,Both,1995,<0.1 [<0.1 - <0.1],0.1,0.1,0.1
672808,COUNTRY,KNA,AMR,Americas,SEX,Both,1995,0.23 [0.2 - 0.29],0.23,0.2,0.29
672809,COUNTRY,LCA,AMR,Americas,SEX,Both,1995,0.14 [0.11 - 0.16],0.14,0.11,0.16
672810,COUNTRY,ATG,AMR,Americas,SEX,Both,1995,0.31 [0.25 - 0.35],0.31,0.25,0.35
672811,REGION,AFR,,,SEX,Both,1995,4 [2.8 - 5.6],4.0,2.8,5.6
672812,REGION,AMR,,,SEX,Both,1995,0.23 [0.18 - 0.3],0.23,0.18,0.3
672813,REGION,EMR,,,SEX,Both,1995,<0.1 [<0.1 - <0.1],0.1,0.1,0.1
672814,REGION,EUR,,,SEX,Both,1995,<0.1 [<0.1 - 0.12],0.1,0.1,0.12
672815,REGION,SEAR,,,SEX,Both,1995,0.67 [0.43 - 1],0.67,0.43,1.0
672816,REGION,WPR,,,SEX,Both,1995,<0.1 [<0.1 - <0.1],0.1,0.1,0.1
