Id,SpatialDimType,SpatialDim,ParentLocationCode,ParentLocation,Dim1Type,Dim1,YEAR,Value,NumericValue,Low,High
676017,GLOBAL,GLOBAL,,,SEX,Both,2018,0.21 [0.16 - 0.29],0.21,0.16,0.29
676018,COUNTRY,AFG,EMR,Eastern Mediterranean,SEX,Both,2018,<0.1 [<0.01 - 0.12],0.1,0.01,0.12
676019,COUNTRY,AUS,WPR,Western Pacific,SEX,Both,2018,<0.1 [<0.1 - <0.1],0.1,0.1,0.1
676020,COUNTRY,BGD,SEAR,South-East Asia,SEX,Both,2018,<0.01 [<0.01 - <0.01],0.01,0.01,0.01
676021,COUNTRY,BTN,SEAR,South-East Asia,SEX,Both,2018,<0.1 [<0.1 - <0.1],0.1,0.1,0.1
676022,COUNTRY,KHM,WPR,Western Pacific,SEX,Both,2018,0.1 [<0.1 - 0.11],0.1,0.1,0.11
676023,COUNTRY,FJI,WPR,Western Pacific,SEX,Both,2018,0.62 [0.5 - 0.78],0.62,0.5,0.78
676024,COUNTRY,IDN,WPR,Western Pacific,SEX,Both,2018,0.12 [0.11 - 0.14],0.12,0.11,0.14
676025,COUNTRY,LAO,WPR,Western Pacific,SEX,Both,2018,0.2 [0.17 - 0.21],0.2,0.17,0.21
676026,COUNTRY,MYS,WPR,Western Pacific,SEX,Both,2018,0.11 [<0.1 - 0.12],0.11,0.1,0.12
676027,COUNTRY,MDV,SEAR,South-East Asia,SEX,Both,2018,<0.01 [<0.01 - <0.1],0.01,0.01,0.1
676028,COUNTRY,MNG,WPR,Western Pacific,SEX,Both,2018,<0.1 [<0.1 - <0.1],0.1,0.1,0.1
676029,COUNTRY,MMR,SEAR,South-East Asia,SEX,Both,2018,0.23 [0.2 - 0.25],0.23,0.2,0.25
676030,COUNTRY,NPL,SEAR,South-East Asia,SEX,Both,2018,<0.1 [<0.1 - <0.1],0.1,0.1,0.1
676031,COUNTRY,NZL,WPR,Western Pacific,SEX,Both,2018,<0.1 [<0.1 - <0.1],0.1,0.1,0.1
676032,COUNTRY,PAK,EMR,Eastern Mediterranean,SEX,Both,2018,0.11 [0.1 - 0.12],0.11,0.1,0.12
676033,COUNTRY,PHL,WPR,Western Pacific,SEX,Both,2018,0.14 [0.11 - 0.16],0.14,0.11,0.16
676034,COUNTRY,SGP,WPR,Western Pacific,SEX,Both,2018,<0.1 [<0.1 - <0.1],0.1,0.1,0.1
676035,COUNTRY,LKA,SEAR,South-East Asia,SEX,Both,2018,<0.1 [<0.1 - <0.1],0.1,0.1,0.1
676036,COUNTRY,THA,SEAR,South-East Asia,SEX,Both,2018,0.17 [0.16 - 0.19],0.17,0.16,0.19
676037,COUNTRY,TLS,SEAR,South-East Asia,SEX,Both,2018,0.11 [<0.1 - 0.13],0.11,0.1,0.13
676038,COUNTRY,VNM,WPR,Western Pacific,SEX,Both,2018,0.11 [<0.1 - 0.12],0.11,0.1,0.12
676039,COUNTRY,BHS,AMR,Americas,SEX,Both,2018,0.2 [0.15 - 0.25],0.2,0.15,0.25
676040,COUNTRY,BRB,AMR,Americas,SEX,Both,2018,0.27 [0.2 - 0.34],0.27,0.2,0.34
