Id,SpatialDimType,SpatialDim,ParentLocationCode,ParentLocation,YEAR,Value,NumericValue,Low,High
6186701,COUNTRY,CRI,AMR,Americas,2016,0 [0-0],0.00235,0.00235,0.00235
4685048,COUNTRY,GIN,AFR,Africa,2016,355.99 [254.57-482.23],355.99249,254.57473,482.22855
5405358,COUNTRY,ARG,AMR,Americas,2016,0 [0-0],0.0,0.0,0.0
371919,COUNTRY,SSD,AFR,Africa,2016,264.92 [188.64-360.54],264.9216,188.644,360.54067
7267718,COUNTRY,DOM,AMR,Americas,2016,0.14 [0.12-0.17],0.14384,0.12457,0.16535
7581404,COUNTRY,SLB,WPR,Western Pacific,2016,128.37 [109.38-153.98],128.36979,109.38393,153.98343
6780543,COUNTRY,IDN,SEAR,South-East Asia,2016,4.11 [3.71-4.57],4.10898,3.70528,4.57476
45047,COUNTRY,KHM,WPR,Western Pacific,2016,11.01 [9.50-12.89],11.00754,9.50486,12.89287
1480991,COUNTRY,KGZ,EUR,Europe,2016,0 [0-0],0.0,0.0,0.0
7074734,COUNTRY,VNM,WPR,Western Pacific,2016,0.06 [0.06-0.06],0.06006,0.06006,0.06006
2903502,COUNTRY,GAB,AFR,Africa,2016,226.80 [118.79-393.00],226.79838,118.79312,393.00139
8690096,COUNTRY,MYS,WPR,Western Pacific,2016,0.21 [0.21-0.21],0.20919,0.20919,0.20919
8022568,COUNTRY,LKA,SEAR,South-East Asia,2016,0 [0-0],0.0,0.0,0.0
4151747,COUNTRY,IRN,EMR,Eastern Mediterranean,2016,0.09 [0.09-0.09],0.09466,0.09466,0.09466
4138739,COUNTRY,PAK,EMR,Eastern Mediterranean,2016,4.70 [3.04-7.90],4.70028,3.04044,7.89818
8203310,COUNTRY,COD,AFR,Africa,2016,308.57 [232.98-400.83],308.57116,232.97851,400.83042
9031052,COUNTRY,UGA,AFR,Africa,2016,282.77 [200.94-372.94],282.76604,200.94264,372.93909
4052203,COUNTRY,AZE,EUR,Europe,2016,0 [0-0],0.0,0.0,0.0
6040845,COUNTRY,TLS,SEAR,South-East Asia,2016,0.10 [0.08-0.11],0.09695,0.08137,0.1134
473374,COUNTRY,SLE,AFR,Africa,2016,382.23 [309.64-467.94],382.22715,309.6415,467.9403
3118175,COUNTRY,PRY,AMR,Americas,2016,0 [0-0],0.0,0.0,0.0
9151411,COUNTRY,ECU,AMR,Americas,2016,0.13 [0.13-0.13],0.12733,0.12733,0.12733
8604125,COUNTRY,SDN,EMR,Eastern Mediterranean,2016,50.83 [28.73-83.91],50.82953,28.72726,83.90559
9284767,COUNTRY,EGY,EMR,Eastern Mediterranean,2016,0 [0-0],0.0,0.0,0.0
4119225,COUNTRY,NAM,AFR,Africa,2016,16.55 [13.14-20.27],16.55472,13.13913,20.27005
8343760,COUNTRY,ERI,AFR,Africa,2016,27.70 [14.83-44.05],27.7022,14.82882,44.05071
3044935,COUNTRY,TCD,AFR,Africa,2016,212.89 [129.15-331.21],212.89205,129.15269,331.2072
7676429,COUNTRY,BOL,AMR,Americas,2016,1.48 [1.16-1.82],1.48067,1.15575,1.81683
4573195,COUNTRY,SYR,EMR,Eastern Mediterranean,2016,0 [0-0],0.0,0.0,0.0
9592109,COUNTRY,COL,AMR,Americas,2016,11.00 [8.36-13.75],11.00247,8.35921,13.74616
5714202,COUNTRY,CPV,AFR,Africa,2016,0.37 [0.37-0.37],0.36769,0.36769,0.36769
4586621,COUNTRY,GTM,AMR,Americas,2016,0.48 [0.43-0.55],0.47681,0.42527,0.5496
99981,COUNTRY,AFG,EMR,Eastern Mediterranean,2016,27.37 [19.87-36.75],27.36698,19.86799,36.75117
7816905,COUNTRY,THA,SEAR,South-East Asia,2016,0.90 [0.90-0.90],0.89809,0.89809,0.89809
6375000,COUNTRY,NER,AFR,Africa,2016,389.33 [248.58-586.05],389.32922,248.582,586.04958
6795561,COUNTRY,DZA,AFR,Africa,2016,0 [0-0],0.0,0.0,0.0
7403070,COUNTRY,BRA,AMR,Americas,2016,3.20 [3.07-3.41],3.20028,3.07251,3.41343
6522046,COUNTRY,TUR,EUR,Europe,2016,0 [0-0],0.0,0.0,0.0
8104262,COUNTRY,CAF,AFR,Africa,2016,335.41 [209.70-504.20],335.41452,209.69987,504.20432
3085595,COUNTRY,SEN,AFR,Africa,2016,45.50 [31.09-61.39],45.50388,31.09022,61.38713
233802,COUNTRY,STP,AFR,Africa,2016,10.99,10.98739,,
5380888,COUNTRY,PRK,SEAR,South-East Asia,2016,0.50 [0.50-0.50],0.50098,0.50098,0.50098
6381968,COUNTRY,TJK,EUR,Europe,2016,0 [0-0],0.0,0.0,0.0
347434,COUNTRY,MDG,AFR,Africa,2016,63.37 [44.92-86.44],63.37211,44.92011,86.44348
8898731,COUNTRY,KAZ,EUR,Europe,2016,0 [0-0],0.0,0.0,0.0
5781321,REGION,EUR,,,2016,0 [0-0],0.0,0.0,0.0
8845585,COUNTRY,SOM,EMR,Eastern Mediterranean,2016,57.80 [32.71-94.43],57.79678,32.7074,94.43209
6475579,COUNTRY,GHA,AFR,Africa,2016,239.27 [185.22-304.58],239.26907,185.21541,304.57778
2478156,COUNTRY,ARE,EMR,Eastern Mediterranean,2016,0 [0-0],0.0,0.0,0.0
2037400,COUNTRY,GUY,AMR,Americas,2016,25.30 [19.05-34.78],25.299,19.05312,34.77594
574849,COUNTRY,CHN,WPR,Western Pacific,2016,0,0.0,,
775445,COUNTRY,MWI,AFR,Africa,2016,224.82 [169.84-289.63],224.82285,169.84016,289.63052
9266110,COUNTRY,ZAF,AFR,Africa,2016,0.75 [0.75-0.75],0.75498,0.75498,0.75498
7384279,COUNTRY,HND,AMR,Americas,2016,0.66 [0.51-0.81],0.65707,0.50916,0.8092
822784,COUNTRY,ETH,AFR,Africa,2016,93.73 [38.87-171.12],93.73169,38.87483,171.12373
4741728,COUNTRY,GUF,AMR,Americas,2016,1.79 [1.59-2.05],1.78564,1.58576,2.04549
9193233,COUNTRY,LAO,WPR,Western Pacific,2016,7.47 [5.42-9.82],7.47226,5.421,9.82241
5969579,COUNTRY,DJI,EMR,Eastern Mediterranean,2016,17.76,17.76251,,
3727036,COUNTRY,GMB,AFR,Africa,2016,130.07 [98.56-164.76],130.07358,98.56133,164.76484
6336672,COUNTRY,KOR,WPR,Western Pacific,2016,0.17 [0.17-0.17],0.16765,0.16765,0.16765
930158,COUNTRY,PNG,WPR,Western Pacific,2016,134.90 [90.94-185.86],134.90339,90.94105,185.86141
4882194,COUNTRY,MOZ,AFR,Africa,2016,344.54 [278.96-420.72],344.54484,278.96416,420.71946
903640,COUNTRY,CIV,AFR,Africa,2016,243.95 [154.08-366.00],243.9453,154.07648,366.00478
6376911,COUNTRY,PHL,WPR,Western Pacific,2016,0.28 [0.20-0.37],0.2794,0.19915,0.37112
