Id,SpatialDimType,SpatialDim,ParentLocationCode,ParentLocation,YEAR,Value,NumericValue,Low,High
41972,COUNTRY,UGA,AFR,Africa,2015,9300 [5200-15 000],9300.0,5200.0,15000.0
309694,COUNTRY,NER,AFR,Africa,2015,3800 [2300-5800],3800.0,2300.0,5800.0
341692,COUNTRY,BRB,AMR,Americas,2015,2 [2-3],2.0,2.0,3.0
359815,COUNTRY,JAM,AMR,Americas,2015,7 [7-7],7.0,7.0,7.0
379990,COUNTRY,MMR,SEAR,South-East Asia,2015,29 000 [17 000-45 000],29000.0,17000.0,45000.0
478839,COUNTRY,AUT,EUR,Europe,2015,64 [63-65],64.0,63.0,65.0
526918,COUNTRY,SYR,EMR,Eastern Mediterranean,2015,26 [23-29],26.0,23.0,29.0
616714,COUNTRY,KOR,WPR,Western Pacific,2015,2600 [2500-2800],2600.0,2500.0,2800.0
654379,COUNTRY,GMB,AFR,Africa,2015,470 [310-670],470.0,310.0,670.0
783421,COUNTRY,MHL,WPR,Western Pacific,2015,16 [10-23],16.0,10.0,23.0
797616,COUNTRY,ECU,AMR,Americas,2015,610 [500-740],610.0,500.0,740.0
877412,COUNTRY,MDV,SEAR,South-East Asia,2015,7 [6-8],7.0,6.0,8.0
884295,COUNTRY,LSO,AFR,Africa,2015,1100 [630-1700],1100.0,630.0,1700.0
1008781,COUNTRY,BRN,WPR,Western Pacific,2015,16 [15-16],16.0,15.0,16.0
1302640,COUNTRY,COM,AFR,Africa,2015,50 [29-75],50.0,29.0,75.0
1349859,REGION,WPR,,,2015,100 000 [93 000-108 000],100000.0,93000.0,108000.0
1355333,COUNTRY,VNM,WPR,Western Pacific,2015,14 000 [9200-20 000],14000.0,9200.0,20000.0
1475026,COUNTRY,BLZ,AMR,Americas,2015,7 [7-7],7.0,7.0,7.0
1491255,COUNTRY,CUB,AMR,Americas,2015,49 [49-50],49.0,49.0,50.0
1558562,COUNTRY,CAF,AFR,Africa,2015,3900 [1900-6600],3900.0,1900.0,6600.0
1558801,COUNTRY,KAZ,EUR,Europe,2015,720 [700-740],720.0,700.0,740.0
1832769,COUNTRY,GIN,AFR,Africa,2015,3000 [1800-4500],3000.0,1800.0,4500.0
1836442,COUNTRY,COK,WPR,Western Pacific,2015,0 [0-0],0.0,0.0,0.0
1878882,COUNTRY,AND,EUR,Europe,2015,0 [0-0],0.0,0.0,0.0
1930751,COUNTRY,EGY,EMR,Eastern Mediterranean,2015,430 [390-470],430.0,390.0,470.0
1992829,COUNTRY,GNQ,AFR,Africa,2015,540 [320-810],540.0,320.0,810.0
2012921,COUNTRY,DZA,AFR,Africa,2015,3200 [2100-4700],3200.0,2100.0,4700.0
2046243,COUNTRY,BGR,EUR,Europe,2015,120 [110-120],120.0,110.0,120.0
2049342,COUNTRY,BGD,SEAR,South-East Asia,2015,67 000 [43 000-96 000],67000.0,43000.0,96000.0
2148762,COUNTRY,AZE,EUR,Europe,2015,580 [530-620],580.0,530.0,620.0
2185515,COUNTRY,IRQ,EMR,Eastern Mediterranean,2015,1000 [940-1100],1000.0,940.0,1100.0
2283576,GLOBAL,GLOBAL,,,2015,1 260 000 [1 130 000-1 390 000],1260000.0,1130000.0,1390000.0
2529102,COUNTRY,SDN,EMR,Eastern Mediterranean,2015,7200 [4000-11 000],7200.0,4000.0,11000.0
2560004,COUNTRY,ZAF,AFR,Africa,2015,20 000 [19 000-21 000],20000.0,19000.0,21000.0
