Id,SpatialDimType,SpatialDim,ParentLocationCode,ParentLocation,YEAR,Value,NumericValue,Low,High
111818,COUNTRY,IRL,EUR,Europe,2003,12 [10-14],12.0,10.0,14.0
565697,COUNTRY,LBY,EMR,Eastern Mediterranean,2003,40 [36-44],40.0,36.0,44.0
726207,COUNTRY,MLI,AFR,Africa,2003,73 [39-117],73.0,39.0,117.0
1088565,COUNTRY,MLT,EUR,Europe,2003,2 [1.7-2.3],2.0,1.7,2.3
1483033,COUNTRY,GHA,AFR,Africa,2003,209 [68-429],209.0,68.0,429.0
1516380,COUNTRY,GIN,AFR,Africa,2003,218 [125-335],218.0,125.0,335.0
1815632,COUNTRY,ITA,EUR,Europe,2003,8.7 [7.4-10],8.7,7.4,10.0
1909300,COUNTRY,LCA,AMR,Americas,2003,11 [9.1-12],11.0,9.1,12.0
1942684,COUNTRY,BRN,WPR,Western Pacific,2003,69 [59-80],69.0,59.0,80.0
2022183,COUNTRY,BGD,SEAR,South-East Asia,2003,221 [161-291],221.0,161.0,291.0
2034878,COUNTRY,BRB,AMR,Americas,2003,3.7 [3.2-4.3],3.7,3.2,4.3
2289496,COUNTRY,MKD,EUR,Europe,2003,42 [14-88],42.0,14.0,88.0
2363130,REGION,EUR,,,2003,51 [40-63],51.0,40.0,63.0
2510796,COUNTRY,MAC,,,2003,92 [79-107],92.0,79.0,107.0
2677957,COUNTRY,PAK,EMR,Eastern Mediterranean,2003,276 [174-400],276.0,174.0,400.0
2690452,COUNTRY,QAT,EMR,Eastern Mediterranean,2003,43 [36-49],43.0,36.0,49.0
2877787,COUNTRY,COL,AMR,Americas,2003,35 [27-44],35.0,27.0,44.0
2956857,COUNTRY,BWA,AFR,Africa,2003,816 [194-1870],816.0,194.0,1870.0
3045765,COUNTRY,URY,AMR,Americas,2003,23 [19-26],23.0,19.0,26.0
3184980,COUNTRY,ARG,AMR,Americas,2003,33 [27-38],33.0,27.0,38.0
3423602,COUNTRY,CZE,EUR,Europe,2003,13 [11-15],13.0,11.0,15.0
3484466,COUNTRY,NGA,AFR,Africa,2003,219 [143-311],219.0,143.0,311.0
3638649,COUNTRY,MDA,EUR,Europe,2003,119 [94-146],119.0,94.0,146.0
3664739,COUNTRY,PAN,AMR,Americas,2003,63 [49-80],63.0,49.0,80.0
3831487,COUNTRY,SOM,EMR,Eastern Mediterranean,2003,285 [175-422],285.0,175.0,422.0
4052694,COUNTRY,THA,SEAR,South-East Asia,2003,240 [78-490],240.0,78.0,490.0
4333992,COUNTRY,VCT,AMR,Americas,2003,15 [8-24],15.0,8.0,24.0
4465910,COUNTRY,JOR,EMR,Eastern Mediterranean,2003,7.4 [5.1-10],7.4,5.1,10.0
4598432,WORLDBANKINCOMEGROUP,WB_LI,,,2003,259 [189-340],259.0,189.0,340.0
4733477,REGION,SEAR,,,2003,320 [167-522],320.0,167.0,522.0
4852932,COUNTRY,KGZ,EUR,Europe,2003,146 [118-176],146.0,118.0,176.0
4993847,COUNTRY,BOL,AMR,Americas,2003,168 [80-288],168.0,80.0,288.0
5014315,REGION,EMR,,,2003,130 [96-169],130.0,96.0,169.0
5034017,COUNTRY,BIH,EUR,Europe,2003,59 [31-95],59.0,31.0,95.0
5114474,COUNTRY,AGO,AFR,Africa,2003,334 [221-470],334.0,221.0,470.0
5118571,COUNTRY,TUR,EUR,Europe,2003,31 [22-41],31.0,22.0,41.0
5127902,COUNTRY,AZE,EUR,Europe,2003,57 [45-72],57.0,45.0,72.0
5172303,COUNTRY,BTN,SEAR,South-East Asia,2003,201 [154-254],201.0,154.0,254.0
5173841,COUNTRY,KWT,EMR,Eastern Mediterranean,2003,31 [26-36],31.0,26.0,36.0
5253413,COUNTRY,COG,AFR,Africa,2003,413 [254-611],413.0,254.0,611.0
5254415,COUNTRY,NRU,WPR,Western Pacific,2003,34 [29-40],34.0,29.0,40.0
5453405,COUNTRY,CAF,AFR,Africa,2003,540 [349-771],540.0,349.0,771.0
5460683,COUNTRY,DJI,EMR,Eastern Mediterranean,2003,496 [380-628],496.0,380.0,628.0
5514600,COUNTRY,LAO,WPR,Western Pacific,2003,293 [118-546],293.0,118.0,546.0
5559141,COUNTRY,BEL,EUR,Europe,2003,12 [10-14],12.0,10.0,14.0
5613836,COUNTRY,FJI,WPR,Western Pacific,2003,28 [25-31],28.0,25.0,31.0
5847278,COUNTRY,MMR,SEAR,South-East Asia,2003,552 [197-1080],552.0,197.0,1080.0
5860543,COUNTRY,CYP,EUR,Europe,2003,4 [3.4-4.7],4.0,3.4,4.7
5868327,COUNTRY,SLE,AFR,Africa,2003,313 [196-456],313.0,196.0,456.0
6074691,COUNTRY,BDI,AFR,Africa,2003,230 [79-459],230.0,79.0,459.0
6093643,COUNTRY,SUR,AMR,Americas,2003,27 [21-34],27.0,21.0,34.0
6527277,COUNTRY,ECU,AMR,Americas,2003,64 [43-88],64.0,43.0,88.0
6767182,COUNTRY,SEN,AFR,Africa,2003,147 [95-210],147.0,95.0,210.0
7021583,COUNTRY,AUT,EUR,Europe,2003,13 [11-15],13.0,11.0,15.0
7276571,COUNTRY,HUN,EUR,Europe,2003,31 [26-36],31.0,26.0,36.0
7288340,COUNTRY,TUV,WPR,Western Pacific,2003,367 [302-438],367.0,302.0,438.0
7450394,COUNTRY,BHR,EMR,Eastern Mediterranean,2003,37 [32-43],37.0,32.0,43.0
