Id,SpatialDimType,SpatialDim,ParentLocationCode,ParentLocation,Dim1Type,Dim1,YEAR,Value,NumericValue,Low,High
2246,COUNTRY,VEN,AMR,Americas,SEX,Both,2012,<0.1 [<0.1 - 0.12],0.1,0.1,0.12
70627,COUNTRY,USA,AMR,Americas,SEX,Both,2012,No data,,,
130384,COUNTRY,WSM,WPR,Western Pacific,SEX,Both,2012,No data,,,
133900,COUNTRY,SWE,EUR,Europe,SEX,Both,2012,No data,,,
137220,COUNTRY,THA,SEAR,South-East Asia,SEX,Both,2012,0.23 [0.2 - 0.25],0.23,0.2,0.25
142615,COUNTRY,UKR,EUR,Europe,SEX,Both,2012,0.3 [0.25 - 0.36],0.3,0.25,0.36
148736,COUNTRY,GBR,EUR,Europe,SEX,Both,2012,No data,,,
158988,COUNTRY,DZA,AFR,Africa,SEX,Both,2012,<0.1 [<0.1 - <0.1],0.1,0.1,0.1
174036,COUNTRY,SEN,AFR,Africa,SEX,Both,2012,0.15 [0.12 - 0.19],0.15,0.12,0.19
330079,COUNTRY,EGY,EMR,Eastern Mediterranean,SEX,Both,2012,<0.1 [<0.1 - <0.1],0.1,0.1,0.1
402221,COUNTRY,SOM,EMR,Eastern Mediterranean,SEX,Both,2012,No data,,,
410921,COUNTRY,SLE,AFR,Africa,SEX,Both,2012,0.75 [0.61 - 0.93],0.75,0.61,0.93
540073,COUNTRY,NIU,WPR,Western Pacific,SEX,Both,2012,No data,,,
577116,COUNTRY,ISL,EUR,Europe,SEX,Both,2012,<0.1 [<0.1 - <0.1],0.1,0.1,0.1
640306,COUNTRY,CYP,EUR,Europe,SEX,Both,2012,No data,,,
913268,COUNTRY,UZB,EUR,Europe,SEX,Both,2012,0.13 [0.12 - 0.13],0.13,0.12,0.13
937286,COUNTRY,NRU,WPR,Western Pacific,SEX,Both,2012,No data,,,
1094661,COUNTRY,DOM,AMR,Americas,SEX,Both,2012,0.43 [0.28 - 0.55],0.43,0.28,0.55
1148092,COUNTRY,TJK,EUR,Europe,SEX,Both,2012,0.13 [0.11 - 0.16],0.13,0.11,0.16
1225097,COUNTRY,LAO,WPR,Western Pacific,SEX,Both,2012,0.17 [0.15 - 0.19],0.17,0.15,0.19
1262087,COUNTRY,PNG,WPR,Western Pacific,SEX,Both,2012,0.43 [0.38 - 0.5],0.43,0.38,0.5
1337361,COUNTRY,GNQ,AFR,Africa,SEX,Both,2012,No data,,,
1427554,COUNTRY,ERI,AFR,Africa,SEX,Both,2012,0.18 [<0.1 - 0.27],0.18,0.1,0.27
1438558,COUNTRY,CZE,EUR,Europe,SEX,Both,2012,<0.1 [<0.1 - <0.1],0.1,0.1,0.1
1452983,COUNTRY,COM,AFR,Africa,SEX,Both,2012,<0.1 [<0.01 - <0.1],0.1,0.01,0.1
1467811,COUNTRY,IND,SEAR,South-East Asia,SEX,Both,2012,No data,,,
1539754,COUNTRY,LVA,EUR,Europe,SEX,Both,2012,0.22 [0.2 - 0.25],0.22,0.2,0.25
1557917,COUNTRY,TGO,AFR,Africa,SEX,Both,2012,0.78 [0.58 - 1.1],0.78,0.58,1.1
1617556,COUNTRY,BGR,EUR,Europe,SEX,Both,2012,<0.1 [<0.1 - <0.1],0.1,0.1,0.1
1713679,COUNTRY,CUB,AMR,Americas,SEX,Both,2012,0.2 [0.17 - 0.24],0.2,0.17,0.24
1753193,COUNTRY,PLW,WPR,Western Pacific,SEX,Both,2012,No data,,,
1762043,COUNTRY,JOR,EMR,Eastern Mediterranean,SEX,Both,2012,<0.01 [<0.01 - <0.01],0.01,0.01,0.01
1793740,COUNTRY,CMR,AFR,Africa,SEX,Both,2012,No data,,,
1868778,COUNTRY,MNG,WPR,Western Pacific,SEX,Both,2012,<0.1 [<0.1 - <0.1],0.1,0.1,0.1
1972455,COUNTRY,OMN,EMR,Eastern Mediterranean,SEX,Both,2012,<0.1 [<0.1 - <0.1],0.1,0.1,0.1
2012609,COUNTRY,KGZ,EUR,Europe,SEX,Both,2012,0.14 [0.13 - 0.15],0.14,0.13,0.15
2049347,COUNTRY,RUS,EUR,Europe,SEX,Both,2012,No data,,,
2083433,COUNTRY,JAM,AMR,Americas,SEX,Both,2012,0.46 [0.38 - 0.54],0.46,0.38,0.54
2202837,COUNTRY,AUS,WPR,Western Pacific,SEX,Both,2012,<0.1 [<0.1 - <0.1],0.1,0.1,0.1
2252895,COUNTRY,NIC,AMR,Americas,SEX,Both,2012,<0.1 [<0.1 - 0.12],0.1,0.1,0.12
2290249,REGION,WPR,,,SEX,Both,2012,<0.1 [<0.1 - <0.1],0.1,0.1,0.1
2300537,COUNTRY,MDG,AFR,Africa,SEX,Both,2012,No data,,,
2327935,COUNTRY,TZA,AFR,Africa,SEX,Both,2012,2 [1.8 - 2.4],2.0,1.8,2.4
2342940,COUNTRY,POL,EUR,Europe,SEX,Both,2012,No data,,,
2369673,COUNTRY,CAN,AMR,Americas,SEX,Both,2012,<0.1 [<0.1 - <0.1],0.1,0.1,0.1
2388557,COUNTRY,ZWE,AFR,Africa,SEX,Both,2012,5.3 [3.6 - 7.6],5.3,3.6,7.6
2399309,COUNTRY,NER,AFR,Africa,SEX,Both,2012,<0.1 [<0.1 - <0.1],0.1,0.1,0.1
2493723,COUNTRY,ESP,EUR,Europe,SEX,Both,2012,<0.1 [<0.1 - <0.1],0.1,0.1,0.1
2614800,COUNTRY,IRL,EUR,Europe,SEX,Both,2012,<0.1 [<0.1 - <0.1],0.1,0.1,0.1
2618851,COUNTRY,RWA,AFR,Africa,SEX,Both,2012,0.91 [0.73 - 1.3],0.91,0.73,1.3
2674427,COUNTRY,BLR,EUR,Europe,SEX,Both,2012,0.26 [0.19 - 0.33],0.26,0.19,0.33
2772230,COUNTRY,PER,AMR,Americas,SEX,Both,2012,0.12 [<0.1 - 0.15],0.12,0.1,0.15
2814263,COUNTRY,TUN,EMR,Eastern Mediterranean,SEX,Both,2012,<0.1 [<0.1 - <0.1],0.1,0.1,0.1
2871758,COUNTRY,SAU,EMR,Eastern Mediterranean,SEX,Both,2012,<0.01 [<0.01 - <0.01],0.01,0.01,0.01
