Id,SpatialDimType,SpatialDim,ParentLocationCode,ParentLocation,Dim1Type,Dim1,YEAR,Value,NumericValue,Low,High
15573,COUNTRY,TON,WPR,Western Pacific,SEX,Female,2015,No data,,,
48197,COUNTRY,NER,AFR,Africa,SEX,Female,2015,<0.1 [<0.1 - <0.1],0.1,0.1,0.1
140138,COUNTRY,CRI,AMR,Americas,SEX,Female,2015,<0.1 [<0.1 - <0.1],0.1,0.1,0.1
146043,COUNTRY,ARM,EUR,Europe,SEX,Female,2015,<0.1 [<0.1 - 0.1],0.1,0.1,0.1
178198,COUNTRY,NLD,EUR,Europe,SEX,Female,2015,<0.1 [<0.1 - <0.1],0.1,0.1,0.1
225514,COUNTRY,JAM,AMR,Americas,SEX,Female,2015,0.33 [0.26 - 0.41],0.33,0.26,0.41
239198,COUNTRY,ZWE,AFR,Africa,SEX,Female,2015,4.6 [3.1 - 6.5],4.6,3.1,6.5
248130,COUNTRY,SMR,EUR,Europe,SEX,Female,2015,No data,,,
261655,COUNTRY,MMR,SEAR,South-East Asia,SEX,Female,2015,0.23 [0.21 - 0.26],0.23,0.21,0.26
290109,COUNTRY,CHN,WPR,Western Pacific,SEX,Female,2015,No data,,,
306406,COUNTRY,MEX,AMR,Americas,SEX,Female,2015,<0.1 [<0.1 - <0.1],0.1,0.1,0.1
341433,COUNTRY,NZL,WPR,Western Pacific,SEX,Female,2015,<0.01 [<0.01 - <0.1],0.01,0.01,0.1
360770,COUNTRY,KGZ,EUR,Europe,SEX,Female,2015,0.1 [<0.1 - 0.11],0.1,0.1,0.11
388860,COUNTRY,FRA,EUR,Europe,SEX,Female,2015,<0.1 [<0.1 - <0.1],0.1,0.1,0.1
405161,COUNTRY,ESP,EUR,Europe,SEX,Female,2015,<0.1 [<0.1 - <0.1],0.1,0.1,0.1
429087,COUNTRY,AND,EUR,Europe,SEX,Female,2015,No data,,,
467802,COUNTRY,MUS,AFR,Africa,SEX,Female,2015,0.5 [0.39 - 0.62],0.5,0.39,0.62
495794,COUNTRY,GUY,AMR,Americas,SEX,Female,2015,0.58 [0.35 - 1.1],0.58,0.35,1.1
497102,COUNTRY,JPN,WPR,Western Pacific,SEX,Female,2015,No data,,,
668198,COUNTRY,LBY,EMR,Eastern Mediterranean,SEX,Female,2015,No data,,,
825909,COUNTRY,BEN,AFR,Africa,SEX,Female,2015,0.3 [0.21 - 0.45],0.3,0.21,0.45
892270,COUNTRY,ARE,EMR,Eastern Mediterranean,SEX,Female,2015,No data,,,
1001576,COUNTRY,KWT,EMR,Eastern Mediterranean,SEX,Female,2015,<0.01 [<0.01 - <0.01],0.01,0.01,0.01
1007300,COUNTRY,CUB,AMR,Americas,SEX,Female,2015,<0.1 [<0.1 - <0.1],0.1,0.1,0.1
1052811,COUNTRY,BRN,WPR,Western Pacific,SEX,Female,2015,No data,,,
1079947,COUNTRY,FSM,WPR,Western Pacific,SEX,Female,2015,No data,,,
1116771,COUNTRY,MRT,AFR,Africa,SEX,Female,2015,<0.1 [<0.1 - 0.12],0.1,0.1,0.12
1136041,COUNTRY,CAN,AMR,Americas,SEX,Female,2015,<0.1 [<0.1 - <0.1],0.1,0.1,0.1
1169627,COUNTRY,LSO,AFR,Africa,SEX,Female,2015,11 [9 - 13],11.0,9.0,13.0
1237273,COUNTRY,ATG,AMR,Americas,SEX,Female,2015,No data,,,
1269395,COUNTRY,ZAF,AFR,Africa,SEX,Female,2015,6.3 [5.5 - 7],6.3,5.5,7.0
1342476,COUNTRY,LBR,AFR,Africa,SEX,Female,2015,0.52 [0.38 - 0.73],0.52,0.38,0.73
1404203,COUNTRY,PNG,WPR,Western Pacific,SEX,Female,2015,0.5 [0.44 - 0.59],0.5,0.44,0.59
1488232,COUNTRY,GRC,EUR,Europe,SEX,Female,2015,<0.1 [<0.1 - <0.1],0.1,0.1,0.1
1586177,COUNTRY,PRT,EUR,Europe,SEX,Female,2015,<0.1 [<0.1 - <0.1],0.1,0.1,0.1
1589817,REGION,SEAR,,,SEX,Female,2015,<0.1 [<0.1 - 0.1],0.1,0.1,0.1
1627735,COUNTRY,CHE,EUR,Europe,SEX,Female,2015,<0.1 [<0.1 - <0.1],0.1,0.1,0.1
1800404,COUNTRY,BTN,SEAR,South-East Asia,SEX,Female,2015,<0.1 [<0.1 - 0.12],0.1,0.1,0.12
1871669,COUNTRY,GMB,AFR,Africa,SEX,Female,2015,0.99 [0.72 - 1.4],0.99,0.72,1.4
1886170,COUNTRY,HTI,AMR,Americas,SEX,Female,2015,0.86 [0.7 - 1],0.86,0.7,1.0
1934358,COUNTRY,ALB,EUR,Europe,SEX,Female,2015,<0.1 [<0.1 - <0.1],0.1,0.1,0.1
1944169,COUNTRY,MOZ,AFR,Africa,SEX,Female,2015,6.9 [6.1 - 7.9],6.9,6.1,7.9
1974952,COUNTRY,DEU,EUR,Europe,SEX,Female,2015,<0.01 [<0.01 - <0.1],0.01,0.01,0.1
2001482,COUNTRY,EGY,EMR,Eastern Mediterranean,SEX,Female,2015,<0.1 [<0.1 - <0.1],0.1,0.1,0.1
2019729,COUNTRY,TGO,AFR,Africa,SEX,Female,2015,0.75 [0.56 - 1.1],0.75,0.56,1.1
2058693,COUNTRY,CAF,AFR,Africa,SEX,Female,2015,No data,,,
2072024,COUNTRY,SVK,EUR,Europe,SEX,Female,2015,<0.01 [<0.01 - <0.01],0.01,0.01,0.01
2086376,COUNTRY,AUT,EUR,Europe,SEX,Female,2015,No data,,,
2162814,COUNTRY,CYP,EUR,Europe,SEX,Female,2015,No data,,,
2284496,COUNTRY,HND,AMR,Americas,SEX,Female,2015,<0.1 [<0.1 - <0.1],0.1,0.1,0.1
2285051,COUNTRY,OMN,EMR,Eastern Mediterranean,SEX,Female,2015,<0.1 [<0.1 - <0.1],0.1,0.1,0.1
2366305,COUNTRY,ROU,EUR,Europe,SEX,Female,2015,<0.1 [<0.1 - <0.1],0.1,0.1,0.1
2382013,COUNTRY,MWI,AFR,Africa,SEX,Female,2015,2.8 [2.4 - 3.4],2.8,2.4,3.4
2491915,COUNTRY,TJK,EUR,Europe,SEX,Female,2015,<0.1 [<0.1 - <0.1],0.1,0.1,0.1
2534465,COUNTRY,LVA,EUR,Europe,SEX,Female,2015,0.15 [0.13 - 0.17],0.15,0.13,0.17
2623844,COUNTRY,ITA,EUR,Europe,SEX,Female,2015,<0.1 [<0.1 - <0.1],0.1,0.1,0.1
2642300,COUNTRY,HUN,EUR,Europe,SEX,Female,2015,No data,,,
2657727,COUNTRY,NOR,EUR,Europe,SEX,Female,2015,No data,,,
2751757,COUNTRY,DMA,AMR,Americas,SEX,Female,2015,No data,,,
2829005,COUNTRY,KEN,AFR,Africa,SEX,Female,2015,1.3 [0.7 - 2.2],1.3,0.7,2.2
2905138,COUNTRY,IND,SEAR,South-East Asia,SEX,Female,2015,No data,,,
2936544,COUNTRY,SSD,AFR,Africa,SEX,Female,2015,1.3 [0.98 - 1.6],1.3,0.98,1.6
2961729,COUNTRY,GRD,AMR,Americas,SEX,Female,2015,No data,,,
2973063,COUNTRY,HRV,EUR,Europe,SEX,Female,2015,No data,,,
2995522,COUNTRY,JOR,EMR,Eastern Mediterranean,SEX,Female,2015,<0.01 [<0.01 - <0.01],0.01,0.01,0.01
3020776,COUNTRY,IDN,SEAR,South-East Asia,SEX,Female,2015,0.12 [0.1 - 0.13],0.12,0.1,0.13
3085724,COUNTRY,NPL,SEAR,South-East Asia,SEX,Female,2015,<0.1 [<0.1 - <0.1],0.1,0.1,0.1
3131877,COUNTRY,SYC,AFR,Africa,SEX,Female,2015,No data,,,
3135056,COUNTRY,SGP,WPR,Western Pacific,SEX,Female,2015,<0.01 [<0.01 - <0.1],0.01,0.01,0.1
3163869,COUNTRY,AFG,EMR,Eastern Mediterranean,SEX,Female,2015,<0.01 [<0.01 - <0.1],0.01,0.01,0.1
3174916,COUNTRY,MLI,AFR,Africa,SEX,Female,2015,0.49 [0.36 - 0.66],0.49,0.36,0.66
3175971,COUNTRY,KAZ,EUR,Europe,SEX,Female,2015,<0.1 [<0.1 - 0.1],0.1,0.1,0.1
3235493,COUNTRY,USA,AMR,Americas,SEX,Female,2015,No data,,,
3284807,COUNTRY,BFA,AFR,Africa,SEX,Female,2015,0.24 [0.18 - 0.32],0.24,0.18,0.32
3298502,COUNTRY,LUX,EUR,Europe,SEX,Female,2015,<0.1 [<0.1 - <0.1],0.1,0.1,0.1
3348002,COUNTRY,PER,AMR,Americas,SEX,Female,2015,<0.1 [<0.1 - <0.1],0.1,0.1,0.1
3372816,COUNTRY,SDN,EMR,Eastern Mediterranean,SEX,Female,2015,<0.1 [<0.1 - 0.12],0.1,0.1,0.12
3455626,COUNTRY,RWA,AFR,Africa,SEX,Female,2015,0.76 [0.56 - 1.1],0.76,0.56,1.1
3567573,COUNTRY,LKA,SEAR,South-East Asia,SEX,Female,2015,<0.01 [<0.01 - <0.01],0.01,0.01,0.01
3607070,COUNTRY,BRB,AMR,Americas,SEX,Female,2015,0.16 [0.13 - 0.21],0.16,0.13,0.21
3633269,COUNTRY,UKR,EUR,Europe,SEX,Female,2015,0.21 [0.17 - 0.26],0.21,0.17,0.26
3687789,COUNTRY,MCO,EUR,Europe,SEX,Female,2015,No data,,,
3700518,COUNTRY,LAO,WPR,Western Pacific,SEX,Female,2015,0.13 [0.11 - 0.15],0.13,0.11,0.15
3707522,COUNTRY,IRL,EUR,Europe,SEX,Female,2015,<0.1 [<0.1 - <0.1],0.1,0.1,0.1
3813750,COUNTRY,BLZ,AMR,Americas,SEX,Female,2015,0.45 [0.39 - 0.51],0.45,0.39,0.51
3821177,COUNTRY,GBR,EUR,Europe,SEX,Female,2015,No data,,,
3830938,COUNTRY,TUN,EMR,Eastern Mediterranean,SEX,Female,2015,<0.1 [<0.1 - <0.1],0.1,0.1,0.1
4006577,COUNTRY,NIU,WPR,Western Pacific,SEX,Female,2015,No data,,,
4235479,COUNTRY,SLE,AFR,Africa,SEX,Female,2015,0.77 [0.6 - 0.97],0.77,0.6,0.97
4314510,COUNTRY,BWA,AFR,Africa,SEX,Female,2015,7.4 [6.5 - 8.1],7.4,6.5,8.1
4333559,COUNTRY,BOL,AMR,Americas,SEX,Female,2015,<0.1 [<0.1 - 0.12],0.1,0.1,0.12
4345670,COUNTRY,SOM,EMR,Eastern Mediterranean,SEX,Female,2015,<0.1 [<0.1 - <0.1],0.1,0.1,0.1
4411426,COUNTRY,NIC,AMR,Americas,SEX,Female,2015,<0.1 [<0.1 - <0.1],0.1,0.1,0.1
4412217,COUNTRY,PHL,WPR,Western Pacific,SEX,Female,2015,<0.1 [<0.1 - <0.1],0.1,0.1,0.1
4413649,COUNTRY,VEN,AMR,Americas,SEX,Female,2015,<0.1 [<0.1 - <0.1],0.1,0.1,0.1
4428561,REGION,EUR,,,SEX,Female,2015,0.11 [<0.1 - 0.13],0.11,0.1,0.13
4522958,COUNTRY,TLS,SEAR,South-East Asia,SEX,Female,2015,<0.1 [<0.1 - 0.11],0.1,0.1,0.11
4531376,COUNTRY,SRB,EUR,Europe,SEX,Female,2015,<0.01 [<0.01 - <0.01],0.01,0.01,0.01
4563969,REGION,EMR,,,SEX,Female,2015,<0.1 [<0.1 - <0.1],0.1,0.1,0.1
4606021,REGION,AMR,,,SEX,Female,2015,<0.1 [<0.1 - 0.11],0.1,0.1,0.11
4753928,COUNTRY,GIN,AFR,Africa,SEX,Female,2015,0.85 [0.67 - 1.1],0.85,0.67,1.1
4762177,COUNTRY,COK,WPR,Western Pacific,SEX,Female,2015,No data,,,
4770273,COUNTRY,GNQ,AFR,Africa,SEX,Female,2015,No data,,,
4770948,COUNTRY,CMR,AFR,Africa,SEX,Female,2015,No data,,,
5039143,COUNTRY,GEO,EUR,Europe,SEX,Female,2015,<0.1 [<0.1 - <0.1],0.1,0.1,0.1
5065640,COUNTRY,GAB,AFR,Africa,SEX,Female,2015,1.8 [1.2 - 2.6],1.8,1.2,2.6
5132476,COUNTRY,PLW,WPR,Western Pacific,SEX,Female,2015,No data,,,
5225581,COUNTRY,ISR,EUR,Europe,SEX,Female,2015,<0.1 [<0.1 - <0.1],0.1,0.1,0.1
5315419,COUNTRY,BGR,EUR,Europe,SEX,Female,2015,<0.01 [<0.01 - <0.1],0.01,0.01,0.1
5340530,COUNTRY,YEM,EMR,Eastern Mediterranean,SEX,Female,2015,<0.1 [<0.1 - <0.1],0.1,0.1,0.1
5495717,COUNTRY,TUV,WPR,Western Pacific,SEX,Female,2015,No data,,,
5502931,COUNTRY,BDI,AFR,Africa,SEX,Female,2015,0.33 [0.24 - 0.45],0.33,0.24,0.45
5504313,COUNTRY,TKM,EUR,Europe,SEX,Female,2015,No data,,,
5522490,COUNTRY,ETH,AFR,Africa,SEX,Female,2015,0.24 [0.11 - 0.52],0.24,0.11,0.52
5571328,COUNTRY,DZA,AFR,Africa,SEX,Female,2015,<0.1 [<0.1 - <0.1],0.1,0.1,0.1
5587758,COUNTRY,MKD,EUR,Europe,SEX,Female,2015,<0.01 [<0.01 - <0.01],0.01,0.01,0.01
5648919,COUNTRY,COG,AFR,Africa,SEX,Female,2015,2.4 [1.8 - 3.2],2.4,1.8,3.2
5692624,COUNTRY,MAR,EMR,Eastern Mediterranean,SEX,Female,2015,<0.1 [<0.1 - <0.1],0.1,0.1,0.1
5701591,COUNTRY,TZA,AFR,Africa,SEX,Female,2015,2.6 [2.3 - 3],2.6,2.3,3.0
5752399,COUNTRY,STP,AFR,Africa,SEX,Female,2015,0.14 [<0.1 - 0.24],0.14,0.1,0.24
5805127,COUNTRY,SEN,AFR,Africa,SEX,Female,2015,<0.1 [<0.1 - 0.13],0.1,0.1,0.13
5920202,COUNTRY,KHM,WPR,Western Pacific,SEX,Female,2015,<0.1 [<0.1 - <0.1],0.1,0.1,0.1
5924722,COUNTRY,ISL,EUR,Europe,SEX,Female,2015,<0.1 [<0.1 - <0.1],0.1,0.1,0.1
5976058,COUNTRY,KIR,WPR,Western Pacific,SEX,Female,2015,No data,,,
6083592,COUNTRY,GHA,AFR,Africa,SEX,Female,2015,0.94 [0.71 - 1.2],0.94,0.71,1.2
6118006,COUNTRY,PAN,AMR,Americas,SEX,Female,2015,0.18 [0.16 - 0.21],0.18,0.16,0.21
6132451,COUNTRY,THA,SEAR,South-East Asia,SEX,Female,2015,<0.1 [<0.1 - 0.1],0.1,0.1,0.1
6258427,REGION,WPR,,,SEX,Female,2015,<0.1 [<0.1 - <0.1],0.1,0.1,0.1
6358816,COUNTRY,QAT,EMR,Eastern Mediterranean,SEX,Female,2015,<0.1 [<0.01 - <0.1],0.1,0.01,0.1
6483184,COUNTRY,VUT,WPR,Western Pacific,SEX,Female,2015,No data,,,
6488184,COUNTRY,CZE,EUR,Europe,SEX,Female,2015,<0.01 [<0.01 - <0.01],0.01,0.01,0.01
6577263,COUNTRY,COD,AFR,Africa,SEX,Female,2015,0.36 [0.25 - 0.5],0.36,0.25,0.5
6588708,COUNTRY,CHL,AMR,Americas,SEX,Female,2015,<0.1 [<0.1 - <0.1],0.1,0.1,0.1
6617184,COUNTRY,SVN,EUR,Europe,SEX,Female,2015,<0.01 [<0.01 - <0.01],0.01,0.01,0.01
6666786,COUNTRY,LCA,AMR,Americas,SEX,Female,2015,No data,,,
6680220,COUNTRY,LBN,EMR,Eastern Mediterranean,SEX,Female,2015,<0.01 [<0.01 - <0.01],0.01,0.01,0.01
6731215,COUNTRY,SWZ,AFR,Africa,SEX,Female,2015,15 [13 - 17],15.0,13.0,17.0
6742601,COUNTRY,TCD,AFR,Africa,SEX,Female,2015,0.55 [0.41 - 0.74],0.55,0.41,0.74
6776122,COUNTRY,UZB,EUR,Europe,SEX,Female,2015,0.11 [0.11 - 0.12],0.11,0.11,0.12
6791808,GLOBAL,GLOBAL,,,SEX,Female,2015,0.25 [0.19 - 0.33],0.25,0.19,0.33
6797176,COUNTRY,EST,EUR,Europe,SEX,Female,2015,<0.1 [<0.1 - 0.12],0.1,0.1,0.12
6852366,COUNTRY,GTM,AMR,Americas,SEX,Female,2015,<0.1 [<0.1 - <0.1],0.1,0.1,0.1
6912034,COUNTRY,DOM,AMR,Americas,SEX,Female,2015,0.32 [0.18 - 0.43],0.32,0.18,0.43
6987783,COUNTRY,ERI,AFR,Africa,SEX,Female,2015,0.17 [<0.1 - 0.26],0.17,0.1,0.26
7021416,COUNTRY,BGD,SEAR,South-East Asia,SEX,Female,2015,<0.01 [<0.01 - <0.01],0.01,0.01,0.01
7040939,COUNTRY,NAM,AFR,Africa,SEX,Female,2015,4.7 [3.9 - 5.9],4.7,3.9,5.9
7088360,COUNTRY,NGA,AFR,Africa,SEX,Female,2015,0.72 [0.61 - 0.88],0.72,0.61,0.88
7152147,COUNTRY,AGO,AFR,Africa,SEX,Female,2015,0.99 [0.82 - 1.3],0.99,0.82,1.3
7165931,COUNTRY,GNB,AFR,Africa,SEX,Female,2015,1.3 [0.96 - 1.7],1.3,0.96,1.7
7208426,COUNTRY,TTO,AMR,Americas,SEX,Female,2015,No data,,,
7227078,COUNTRY,AUS,WPR,Western Pacific,SEX,Female,2015,<0.01 [<0.01 - <0.01],0.01,0.01,0.01
7255246,COUNTRY,VNM,WPR,Western Pacific,SEX,Female,2015,<0.1 [<0.1 - <0.1],0.1,0.1,0.1
7293370,COUNTRY,ECU,AMR,Americas,SEX,Female,2015,0.1 [<0.1 - 0.12],0.1,0.1,0.12
7351578,COUNTRY,MDA,EUR,Europe,SEX,Female,2015,0.22 [0.16 - 0.33],0.22,0.16,0.33
7376168,COUNTRY,BIH,EUR,Europe,SEX,Female,2015,<0.01 [<0.01 - <0.01],0.01,0.01,0.01
7454662,COUNTRY,BEL,EUR,Europe,SEX,Female,2015,No data,,,
7577790,REGION,AFR,,,SEX,Female,2015,1.5 [1.1 - 1.9],1.5,1.1,1.9
7621641,COUNTRY,WSM,WPR,Western Pacific,SEX,Female,2015,No data,,,
7637069,COUNTRY,PRK,SEAR,South-East Asia,SEX,Female,2015,No data,,,
7730600,COUNTRY,IRQ,EMR,Eastern Mediterranean,SEX,Female,2015,No data,,,
7822599,COUNTRY,SLB,WPR,Western Pacific,SEX,Female,2015,No data,,,
7852888,COUNTRY,DNK,EUR,Europe,SEX,Female,2015,No data,,,
7865310,COUNTRY,BHS,AMR,Americas,SEX,Female,2015,0.21 [0.18 - 0.29],0.21,0.18,0.29
7900919,COUNTRY,KNA,AMR,Americas,SEX,Female,2015,No data,,,
7966669,COUNTRY,URY,AMR,Americas,SEX,Female,2015,0.16 [0.1 - 0.27],0.16,0.1,0.27
7976057,COUNTRY,ARG,AMR,Americas,SEX,Female,2015,<0.1 [<0.1 - 0.1],0.1,0.1,0.1
7976775,COUNTRY,FIN,EUR,Europe,SEX,Female,2015,No data,,,
8091681,COUNTRY,LTU,EUR,Europe,SEX,Female,2015,<0.1 [<0.1 - <0.1],0.1,0.1,0.1
8109915,COUNTRY,MNG,WPR,Western Pacific,SEX,Female,2015,<0.01 [<0.01 - <0.01],0.01,0.01,0.01
8154412,COUNTRY,TUR,EUR,Europe,SEX,Female,2015,No data,,,
8178863,COUNTRY,MHL,WPR,Western Pacific,SEX,Female,2015,No data,,,
8198965,COUNTRY,SLV,AMR,Americas,SEX,Female,2015,<0.1 [<0.1 - 0.1],0.1,0.1,0.1
8213327,COUNTRY,COL,AMR,Americas,SEX,Female,2015,<0.1 [<0.1 - 0.11],0.1,0.1,0.11
8233848,COUNTRY,FJI,WPR,Western Pacific,SEX,Female,2015,0.17 [0.11 - 0.35],0.17,0.11,0.35
8281070,COUNTRY,POL,EUR,Europe,SEX,Female,2015,No data,,,
8287152,COUNTRY,CIV,AFR,Africa,SEX,Female,2015,0.94 [0.68 - 1.3],0.94,0.68,1.3
8352042,COUNTRY,COM,AFR,Africa,SEX,Female,2015,<0.1 [<0.01 - <0.1],0.1,0.01,0.1
8387433,COUNTRY,CPV,AFR,Africa,SEX,Female,2015,0.39 [0.31 - 0.49],0.39,0.31,0.49
8739572,COUNTRY,NRU,WPR,Western Pacific,SEX,Female,2015,No data,,,
8754608,COUNTRY,MYS,WPR,Western Pacific,SEX,Female,2015,<0.1 [<0.1 - <0.1],0.1,0.1,0.1
8804355,COUNTRY,AZE,EUR,Europe,SEX,Female,2015,<0.1 [<0.1 - <0.1],0.1,0.1,0.1
8807797,COUNTRY,VCT,AMR,Americas,SEX,Female,2015,No data,,,
8904384,COUNTRY,PAK,EMR,Eastern Mediterranean,SEX,Female,2015,No data,,,
8909015,COUNTRY,KOR,WPR,Western Pacific,SEX,Female,2015,No data,,,
8926287,COUNTRY,SUR,AMR,Americas,SEX,Female,2015,0.56 [0.43 - 0.72],0.56,0.43,0.72
8938278,COUNTRY,RUS,EUR,Europe,SEX,Female,2015,No data,,,
8942748,COUNTRY,BRA,AMR,Americas,SEX,Female,2015,0.15 [0.13 - 0.16],0.15,0.13,0.16
8992604,COUNTRY,BHR,EMR,Eastern Mediterranean,SEX,Female,2015,No data,,,
9083833,COUNTRY,UGA,AFR,Africa,SEX,Female,2015,2.6 [2.2 - 3],2.6,2.2,3.0
9092776,COUNTRY,SWE,EUR,Europe,SEX,Female,2015,<0.1 [<0.1 - <0.1],0.1,0.1,0.1
9265956,COUNTRY,MDG,AFR,Africa,SEX,Female,2015,No data,,,
9287123,COUNTRY,DJI,EMR,Eastern Mediterranean,SEX,Female,2015,0.36 [0.2 - 0.67],0.36,0.2,0.67
9295777,COUNTRY,PRY,AMR,Americas,SEX,Female,2015,0.13 [0.1 - 0.17],0.13,0.1,0.17
9376221,COUNTRY,MDV,SEAR,South-East Asia,SEX,Female,2015,No data,,,
9465058,COUNTRY,ZMB,AFR,Africa,SEX,Female,2015,5.7 [5.2 - 6.5],5.7,5.2,6.5
9486696,COUNTRY,BLR,EUR,Europe,SEX,Female,2015,0.12 [<0.1 - 0.17],0.12,0.1,0.17
9551218,COUNTRY,MLT,EUR,Europe,SEX,Female,2015,<0.1 [<0.1 - <0.1],0.1,0.1,0.1
9589892,COUNTRY,MNE,EUR,Europe,SEX,Female,2015,<0.01 [<0.01 - <0.1],0.01,0.01,0.1
9642495,COUNTRY,IRN,EMR,Eastern Mediterranean,SEX,Female,2015,<0.1 [<0.01 - <0.1],0.1,0.01,0.1
9669051,COUNTRY,SYR,EMR,Eastern Mediterranean,SEX,Female,2015,<0.01 [<0.01 - <0.01],0.01,0.01,0.01
9684372,COUNTRY,SAU,EMR,Eastern Mediterranean,SEX,Female,2015,<0.01 [<0.01 - <0.01],0.01,0.01,0.01
