Id,SpatialDimType,SpatialDim,ParentLocationCode,ParentLocation,Dim1Type,Dim1,YEAR,Value,NumericValue,Low,High
7172,COUNTRY,PAN,AMR,Americas,SEX,Both,2017,0.35 [0.3 - 0.39],0.35,0.3,0.39
143637,COUNTRY,SEN,AFR,Africa,SEX,Both,2017,0.1 [<0.1 - 0.13],0.1,0.1,0.13
154438,COUNTRY,ESP,EUR,Europe,SEX,Both,2017,<0.1 [<0.1 - <0.1],0.1,0.1,0.1
272443,COUNTRY,CUB,AMR,Americas,SEX,Both,2017,0.19 [0.15 - 0.23],0.19,0.15,0.23
282421,COUNTRY,COM,AFR,Africa,SEX,Both,2017,<0.1 [<0.01 - <0.1],0.1,0.01,0.1
288985,COUNTRY,UGA,AFR,Africa,SEX,Both,2017,1.7 [1.4 - 2.1],1.7,1.4,2.1
494915,COUNTRY,PHL,WPR,Western Pacific,SEX,Both,2017,0.12 [0.1 - 0.14],0.12,0.1,0.14
539881,COUNTRY,SOM,EMR,Eastern Mediterranean,SEX,Both,2017,No data,,,
558668,COUNTRY,PRK,SEAR,South-East Asia,SEX,Both,2017,No data,,,
631927,COUNTRY,SVN,EUR,Europe,SEX,Both,2017,<0.1 [<0.1 - <0.1],0.1,0.1,0.1
632401,COUNTRY,SSD,AFR,Africa,SEX,Both,2017,0.93 [0.7 - 1.2],0.93,0.7,1.2
752112,COUNTRY,UKR,EUR,Europe,SEX,Both,2017,0.21 [0.16 - 0.27],0.21,0.16,0.27
761830,COUNTRY,NIC,AMR,Americas,SEX,Both,2017,<0.1 [<0.1 - 0.14],0.1,0.1,0.14
769422,GLOBAL,GLOBAL,,,SEX,Both,2017,0.23 [0.18 - 0.29],0.23,0.18,0.29
785180,COUNTRY,MWI,AFR,Africa,SEX,Both,2017,1.7 [1.4 - 2.2],1.7,1.4,2.2
843443,COUNTRY,GUY,AMR,Americas,SEX,Both,2017,0.67 [0.44 - 1.2],0.67,0.44,1.2
874980,COUNTRY,GNQ,AFR,Africa,SEX,Both,2017,No data,,,
885712,COUNTRY,TCD,AFR,Africa,SEX,Both,2017,0.42 [0.3 - 0.57],0.42,0.3,0.57
921431,COUNTRY,SMR,EUR,Europe,SEX,Both,2017,No data,,,
972170,COUNTRY,IRQ,EMR,Eastern Mediterranean,SEX,Both,2017,No data,,,
990004,COUNTRY,COD,AFR,Africa,SEX,Both,2017,0.26 [0.18 - 0.38],0.26,0.18,0.38
1002213,COUNTRY,COL,AMR,Americas,SEX,Both,2017,0.27 [0.18 - 0.41],0.27,0.18,0.41
1013674,COUNTRY,TKM,EUR,Europe,SEX,Both,2017,No data,,,
1067283,COUNTRY,SYR,EMR,Eastern Mediterranean,SEX,Both,2017,<0.01 [<0.01 - <0.01],0.01,0.01,0.01
1137767,COUNTRY,CRI,AMR,Americas,SEX,Both,2017,0.2 [0.16 - 0.25],0.2,0.16,0.25
1273394,COUNTRY,GHA,AFR,Africa,SEX,Both,2017,0.73 [0.54 - 0.93],0.73,0.54,0.93
1274003,COUNTRY,SDN,EMR,Eastern Mediterranean,SEX,Both,2017,<0.1 [<0.1 - 0.14],0.1,0.1,0.14
1488896,COUNTRY,ATG,AMR,Americas,SEX,Both,2017,No data,,,
1489202,COUNTRY,LBY,EMR,Eastern Mediterranean,SEX,Both,2017,No data,,,
1531980,COUNTRY,KGZ,EUR,Europe,SEX,Both,2017,0.12 [0.11 - 0.13],0.12,0.11,0.13
1664658,COUNTRY,RUS,EUR,Europe,SEX,Both,2017,No data,,,
1697632,COUNTRY,CHE,EUR,Europe,SEX,Both,2017,<0.1 [<0.1 - <0.1],0.1,0.1,0.1
1756479,COUNTRY,GNB,AFR,Africa,SEX,Both,2017,0.9 [0.65 - 1.3],0.9,0.65,1.3
1775611,COUNTRY,HND,AMR,Americas,SEX,Both,2017,<0.1 [<0.1 - <0.1],0.1,0.1,0.1
1830157,COUNTRY,ECU,AMR,Americas,SEX,Both,2017,0.13 [0.11 - 0.16],0.13,0.11,0.16
1906561,COUNTRY,KIR,WPR,Western Pacific,SEX,Both,2017,No data,,,
1946009,COUNTRY,YEM,EMR,Eastern Mediterranean,SEX,Both,2017,<0.1 [<0.1 - <0.1],0.1,0.1,0.1
1952608,COUNTRY,LSO,AFR,Africa,SEX,Both,2017,6.7 [5.6 - 8.4],6.7,5.6,8.4
1958070,REGION,EUR,,,SEX,Both,2017,0.18 [0.15 - 0.21],0.18,0.15,0.21
1986925,COUNTRY,MRT,AFR,Africa,SEX,Both,2017,<0.1 [<0.1 - 0.1],0.1,0.1,0.1
