Id,SpatialDimType,SpatialDim,ParentLocationCode,ParentLocation,Dim1Type,Dim1,YEAR,Value,NumericValue,Low,High
42908,COUNTRY,GNB,AFR,Africa,SEX,Both,2023,0.53 [0.33 - 0.81],0.53,0.33,0.81
43172,COUNTRY,MNE,EUR,Europe,SEX,Both,2023,<0.1 [<0.1 - <0.1],0.1,0.1,0.1
45788,COUNTRY,ISR,EUR,Europe,SEX,Both,2023,<0.1 [<0.1 - <0.1],0.1,0.1,0.1
60470,COUNTRY,URY,AMR,Americas,SEX,Both,2023,0.24 [0.12 - 0.5],0.24,0.12,0.5
106909,COUNTRY,BEL,EUR,Europe,SEX,Both,2023,No data,,,
148152,COUNTRY,IDN,SEAR,South-East Asia,SEX,Both,2023,<0.1 [<0.1 - 0.11],0.1,0.1,0.11
261503,COUNTRY,IND,SEAR,South-East Asia,SEX,Both,2023,<0.1 [<0.1 - <0.1],0.1,0.1,0.1
269284,COUNTRY,BRN,WPR,Western Pacific,SEX,Both,2023,No data,,,
276703,COUNTRY,ECU,AMR,Americas,SEX,Both,2023,0.12 [<0.1 - 0.16],0.12,0.1,0.16
308442,COUNTRY,SSD,AFR,Africa,SEX,Both,2023,0.56 [0.37 - 0.86],0.56,0.37,0.86
328361,COUNTRY,POL,EUR,Europe,SEX,Both,2023,No data,,,
329193,COUNTRY,LBY,EMR,Eastern Mediterranean,SEX,Both,2023,No data,,,
344707,COUNTRY,NIU,WPR,Western Pacific,SEX,Both,2023,No data,,,
467069,COUNTRY,WSM,WPR,Western Pacific,SEX,Both,2023,No data,,,
508040,COUNTRY,LUX,EUR,Europe,SEX,Both,2023,<0.1 [<0.1 - 0.13],0.1,0.1,0.13
522149,COUNTRY,SMR,EUR,Europe,SEX,Both,2023,No data,,,
552614,COUNTRY,KNA,AMR,Americas,SEX,Both,2023,No data,,,
581731,COUNTRY,DZA,AFR,Africa,SEX,Both,2023,<0.1 [<0.1 - <0.1],0.1,0.1,0.1
582886,COUNTRY,CZE,EUR,Europe,SEX,Both,2023,<0.1 [<0.01 - <0.1],0.1,0.01,0.1
