Id,SpatialDimType,SpatialDim,ParentLocationCode,ParentLocation,Dim1Type,Dim1,YEAR,Value,NumericValue,Low,High
140735,COUNTRY,MMR,SEAR,South-East Asia,SEX,Male,2013,0.37 [0.33 - 0.42],0.37,0.33,0.42
140761,COUNTRY,COD,AFR,Africa,SEX,Male,2013,0.31 [0.23 - 0.42],0.31,0.23,0.42
191508,COUNTRY,MCO,EUR,Europe,SEX,Male,2013,No data,,,
228982,COUNTRY,VUT,WPR,Western Pacific,SEX,Male,2013,No data,,,
240324,COUNTRY,IRN,EMR,Eastern Mediterranean,SEX,Male,2013,<0.1 [<0.1 - <0.1],0.1,0.1,0.1
267611,COUNTRY,BWA,AFR,Africa,SEX,Male,2013,5.3 [4.8 - 6],5.3,4.8,6.0
267936,COUNTRY,GRD,AMR,Americas,SEX,Male,2013,No data,,,
334958,COUNTRY,ARG,AMR,Americas,SEX,Male,2013,0.18 [0.15 - 0.2],0.18,0.15,0.2
426806,COUNTRY,SLB,WPR,Western Pacific,SEX,Male,2013,No data,,,
445075,COUNTRY,SEN,AFR,Africa,SEX,Male,2013,0.14 [0.1 - 0.18],0.14,0.1,0.18
487695,COUNTRY,IND,SEAR,South-East Asia,SEX,Male,2013,No data,,,
577631,COUNTRY,TJK,EUR,Europe,SEX,Male,2013,0.17 [0.14 - 0.2],0.17,0.14,0.2
631230,COUNTRY,KWT,EMR,Eastern Mediterranean,SEX,Male,2013,<0.01 [<0.01 - <0.01],0.01,0.01,0.01
643992,COUNTRY,GRC,EUR,Europe,SEX,Male,2013,0.12 [<0.1 - 0.14],0.12,0.1,0.14
646564,COUNTRY,URY,AMR,Americas,SEX,Male,2013,0.32 [0.2 - 0.5],0.32,0.2,0.5
680882,COUNTRY,SLE,AFR,Africa,SEX,Male,2013,0.67 [0.53 - 0.83],0.67,0.53,0.83
749657,COUNTRY,TCD,AFR,Africa,SEX,Male,2013,0.49 [0.37 - 0.65],0.49,0.37,0.65
761793,COUNTRY,TON,WPR,Western Pacific,SEX,Male,2013,No data,,,
803729,COUNTRY,DZA,AFR,Africa,SEX,Male,2013,<0.1 [<0.1 - <0.1],0.1,0.1,0.1
807728,COUNTRY,HRV,EUR,Europe,SEX,Male,2013,No data,,,
847569,COUNTRY,MOZ,AFR,Africa,SEX,Male,2013,5.5 [5 - 6.5],5.5,5.0,6.5
1078821,COUNTRY,LVA,EUR,Europe,SEX,Male,2013,0.34 [0.29 - 0.38],0.34,0.29,0.38
1097277,COUNTRY,PLW,WPR,Western Pacific,SEX,Male,2013,No data,,,
1114684,COUNTRY,RUS,EUR,Europe,SEX,Male,2013,No data,,,
1130447,COUNTRY,SDN,EMR,Eastern Mediterranean,SEX,Male,2013,<0.1 [<0.1 - 0.13],0.1,0.1,0.13
1208097,COUNTRY,MRT,AFR,Africa,SEX,Male,2013,<0.1 [<0.1 - 0.15],0.1,0.1,0.15
1281374,COUNTRY,BFA,AFR,Africa,SEX,Male,2013,0.25 [0.19 - 0.34],0.25,0.19,0.34
1289666,COUNTRY,DOM,AMR,Americas,SEX,Male,2013,0.46 [0.29 - 0.61],0.46,0.29,0.61
1345053,COUNTRY,MEX,AMR,Americas,SEX,Male,2013,0.27 [0.23 - 0.31],0.27,0.23,0.31
1446801,COUNTRY,JAM,AMR,Americas,SEX,Male,2013,0.49 [0.39 - 0.6],0.49,0.39,0.6
1478218,COUNTRY,BGR,EUR,Europe,SEX,Male,2013,<0.1 [<0.1 - <0.1],0.1,0.1,0.1
1489405,COUNTRY,NLD,EUR,Europe,SEX,Male,2013,<0.1 [<0.1 - <0.1],0.1,0.1,0.1
1513050,COUNTRY,SWZ,AFR,Africa,SEX,Male,2013,14 [12 - 16],14.0,12.0,16.0
1541781,COUNTRY,USA,AMR,Americas,SEX,Male,2013,No data,,,
1589524,COUNTRY,KNA,AMR,Americas,SEX,Male,2013,No data,,,
1613658,COUNTRY,LBR,AFR,Africa,SEX,Male,2013,0.47 [0.36 - 0.65],0.47,0.36,0.65
1718212,COUNTRY,VCT,AMR,Americas,SEX,Male,2013,No data,,,
1731828,COUNTRY,KIR,WPR,Western Pacific,SEX,Male,2013,No data,,,
1750979,COUNTRY,MLI,AFR,Africa,SEX,Male,2013,0.43 [0.32 - 0.57],0.43,0.32,0.57
1958170,COUNTRY,TGO,AFR,Africa,SEX,Male,2013,0.63 [0.47 - 0.91],0.63,0.47,0.91
1980383,REGION,SEAR,,,SEX,Male,2013,0.12 [<0.1 - 0.16],0.12,0.1,0.16
2019727,COUNTRY,SLV,AMR,Americas,SEX,Male,2013,0.24 [0.2 - 0.28],0.24,0.2,0.28
2190748,COUNTRY,AND,EUR,Europe,SEX,Male,2013,No data,,,
2290472,COUNTRY,CYP,EUR,Europe,SEX,Male,2013,No data,,,
2320302,COUNTRY,BTN,SEAR,South-East Asia,SEX,Male,2013,0.13 [<0.1 - 0.16],0.13,0.1,0.16
2460325,COUNTRY,ETH,AFR,Africa,SEX,Male,2013,0.18 [<0.1 - 0.39],0.18,0.1,0.39
2564011,COUNTRY,KHM,WPR,Western Pacific,SEX,Male,2013,0.14 [0.13 - 0.16],0.14,0.13,0.16
2663843,COUNTRY,ZAF,AFR,Africa,SEX,Male,2013,4.7 [4.1 - 5.5],4.7,4.1,5.5
2668001,COUNTRY,LTU,EUR,Europe,SEX,Male,2013,0.14 [0.11 - 0.16],0.14,0.11,0.16
2774504,COUNTRY,EST,EUR,Europe,SEX,Male,2013,0.22 [0.16 - 0.27],0.22,0.16,0.27
2778598,COUNTRY,PAK,EMR,Eastern Mediterranean,SEX,Male,2013,No data,,,
2878120,COUNTRY,STP,AFR,Africa,SEX,Male,2013,0.13 [<0.1 - 0.2],0.13,0.1,0.2
2905109,COUNTRY,ERI,AFR,Africa,SEX,Male,2013,0.14 [<0.1 - 0.23],0.14,0.1,0.23
2979776,COUNTRY,CAF,AFR,Africa,SEX,Male,2013,No data,,,
3101559,COUNTRY,HUN,EUR,Europe,SEX,Male,2013,No data,,,
3113381,COUNTRY,WSM,WPR,Western Pacific,SEX,Male,2013,No data,,,
3118665,COUNTRY,DJI,EMR,Eastern Mediterranean,SEX,Male,2013,0.54 [0.31 - 0.99],0.54,0.31,0.99
3149501,COUNTRY,DMA,AMR,Americas,SEX,Male,2013,No data,,,
3199373,COUNTRY,HTI,AMR,Americas,SEX,Male,2013,0.72 [0.59 - 0.91],0.72,0.59,0.91
3203735,COUNTRY,SUR,AMR,Americas,SEX,Male,2013,0.71 [0.54 - 0.9],0.71,0.54,0.9
3255867,COUNTRY,MDV,SEAR,South-East Asia,SEX,Male,2013,No data,,,
3298146,REGION,WPR,,,SEX,Male,2013,0.1 [<0.1 - 0.11],0.1,0.1,0.11
3370154,COUNTRY,CPV,AFR,Africa,SEX,Male,2013,0.45 [0.36 - 0.62],0.45,0.36,0.62
3385934,COUNTRY,TUV,WPR,Western Pacific,SEX,Male,2013,No data,,,
3419313,COUNTRY,GIN,AFR,Africa,SEX,Male,2013,0.61 [0.47 - 0.79],0.61,0.47,0.79
3425321,COUNTRY,SWE,EUR,Europe,SEX,Male,2013,<0.1 [<0.1 - <0.1],0.1,0.1,0.1
3434749,COUNTRY,SAU,EMR,Eastern Mediterranean,SEX,Male,2013,<0.01 [<0.01 - <0.01],0.01,0.01,0.01
3489933,COUNTRY,ZWE,AFR,Africa,SEX,Male,2013,4.3 [3 - 6.1],4.3,3.0,6.1
3498784,COUNTRY,NAM,AFR,Africa,SEX,Male,2013,3.9 [3.4 - 4.8],3.9,3.4,4.8
3505362,COUNTRY,ARM,EUR,Europe,SEX,Male,2013,0.24 [0.22 - 0.25],0.24,0.22,0.25
3535666,COUNTRY,AZE,EUR,Europe,SEX,Male,2013,0.11 [<0.1 - 0.14],0.11,0.1,0.14
3659079,COUNTRY,BLR,EUR,Europe,SEX,Male,2013,0.36 [0.26 - 0.48],0.36,0.26,0.48
3683242,REGION,EUR,,,SEX,Male,2013,0.26 [0.21 - 0.3],0.26,0.21,0.3
3710976,COUNTRY,SYR,EMR,Eastern Mediterranean,SEX,Male,2013,<0.01 [<0.01 - <0.01],0.01,0.01,0.01
3727437,COUNTRY,MDA,EUR,Europe,SEX,Male,2013,0.55 [0.39 - 0.81],0.55,0.39,0.81
3924574,COUNTRY,ZMB,AFR,Africa,SEX,Male,2013,4 [3.6 - 4.6],4.0,3.6,4.6
3962472,COUNTRY,ESP,EUR,Europe,SEX,Male,2013,0.15 [0.12 - 0.18],0.15,0.12,0.18
3967787,COUNTRY,BEL,EUR,Europe,SEX,Male,2013,No data,,,
4050377,COUNTRY,RWA,AFR,Africa,SEX,Male,2013,0.64 [0.5 - 0.93],0.64,0.5,0.93
4059761,COUNTRY,COM,AFR,Africa,SEX,Male,2013,<0.1 [<0.01 - <0.1],0.1,0.01,0.1
4069744,COUNTRY,PNG,WPR,Western Pacific,SEX,Male,2013,0.34 [0.3 - 0.42],0.34,0.3,0.42
4091836,COUNTRY,MUS,AFR,Africa,SEX,Male,2013,0.94 [0.72 - 1.2],0.94,0.72,1.2
4115360,COUNTRY,VEN,AMR,Americas,SEX,Male,2013,0.11 [<0.1 - 0.17],0.11,0.1,0.17
4193144,COUNTRY,TUN,EMR,Eastern Mediterranean,SEX,Male,2013,<0.1 [<0.1 - 0.12],0.1,0.1,0.12
4236113,COUNTRY,BDI,AFR,Africa,SEX,Male,2013,0.31 [0.22 - 0.42],0.31,0.22,0.42
4252271,COUNTRY,LKA,SEAR,South-East Asia,SEX,Male,2013,<0.1 [<0.1 - <0.1],0.1,0.1,0.1
4266741,COUNTRY,SOM,EMR,Eastern Mediterranean,SEX,Male,2013,<0.1 [<0.1 - <0.1],0.1,0.1,0.1
