Id,SpatialDimType,SpatialDim,ParentLocationCode,ParentLocation,YEAR,Value,NumericValue
20343,COUNTRY,VNM,WPR,Western Pacific,1966,8353,
1573914,COUNTRY,PHL,WPR,Western Pacific,1966,5261,
2168800,COUNTRY,THA,SEAR,South-East Asia,1966,401,
2453539,COUNTRY,IND,SEAR,South-East Asia,1966,13052,
2706608,COUNTRY,KHM,WPR,Western Pacific,1966,62,
3239884,COUNTRY,MYS,WPR,Western Pacific,1966,5,
4309298,COUNTRY,IRN,EMR,Eastern Mediterranean,1966,162,
5552800,COUNTRY,IRQ,EMR,Eastern Mediterranean,1966,227,
6092212,COUNTRY,IDN,WPR,Western Pacific,1966,204,
9418997,COUNTRY,NPL,SEAR,South-East Asia,1966,2,
9588158,COUNTRY,BGD,SEAR,South-East Asia,1966,3154,
4511487,COUNTRY,MMR,SEAR,South-East Asia,1966,263,
