Id,SpatialDimType,SpatialDim,ParentLocationCode,ParentLocation,YEAR,Value,NumericValue
1323096,COUNTRY,SGP,WPR,Western Pacific,1974,8,
1352339,COUNTRY,PHL,WPR,Western Pacific,1974,1730,
1708981,COUNTRY,KEN,AFR,Africa,1974,402,
1966195,COUNTRY,BFA,AFR,Africa,1974,632,
2033879,COUNTRY,TZA,AFR,Africa,1974,10,
2084784,COUNTRY,IDN,WPR,Western Pacific,1974,41474,
3204289,COUNTRY,LKA,SEAR,South-East Asia,1974,4559,
3616658,COUNTRY,TGO,AFR,Africa,1974,58,
3858083,COUNTRY,MYS,WPR,Western Pacific,1974,349,
3962996,COUNTRY,THA,SEAR,South-East Asia,1974,1475,
4600886,COUNTRY,MLI,AFR,Africa,1974,130,
4891695,COUNTRY,CPV,AFR,Africa,1974,303,
5030354,COUNTRY,DEU,EUR,Europe,1974,3,
5306918,COUNTRY,VNM,WPR,Western Pacific,1974,139,
5320177,COUNTRY,NPL,SEAR,South-East Asia,1974,8,
5555026,COUNTRY,NER,AFR,Africa,1974,286,
5628595,COUNTRY,CMR,AFR,Africa,1974,83,
6058477,COUNTRY,AGO,AFR,Africa,1974,934,
6097711,COUNTRY,YEM,EMR,Eastern Mediterranean,1974,6,
6334805,COUNTRY,MMR,SEAR,South-East Asia,1974,2363,
6442757,COUNTRY,TCD,AFR,Africa,1974,338,
6575665,COUNTRY,BEN,AFR,Africa,1974,73,
6685044,COUNTRY,LBR,AFR,Africa,1974,512,
6726051,COUNTRY,ESP,EUR,Europe,1974,5,
7172797,COUNTRY,KHM,WPR,Western Pacific,1974,145,
7299739,COUNTRY,SWE,EUR,Europe,1974,1,
7640985,COUNTRY,ZAF,AFR,Africa,1974,37,
8652737,COUNTRY,IND,SEAR,South-East Asia,1974,30903,
9581936,COUNTRY,IRN,EMR,Eastern Mediterranean,1974,304,
9650243,COUNTRY,PRT,EUR,Europe,1974,2467,
3430203,COUNTRY,GHA,AFR,Africa,1974,483,
3785922,COUNTRY,ZWE,AFR,Africa,1974,37,
4820887,COUNTRY,BGD,SEAR,South-East Asia,1974,5614,
4946358,COUNTRY,FRA,EUR,Europe,1974,5,
5092417,COUNTRY,GBR,EUR,Europe,1974,3,
5851351,COUNTRY,MOZ,AFR,Africa,1974,1018,
8905027,COUNTRY,DZA,AFR,Africa,1974,738,
