Id,SpatialDimType,SpatialDim,ParentLocationCode,ParentLocation,YEAR,Value,NumericValue
1451476,COUNTRY,LBR,AFR,Africa,1977,512,
41752,COUNTRY,BGD,SEAR,South-East Asia,1977,10403,
1686301,COUNTRY,THA,SEAR,South-East Asia,1977,383,
1816916,COUNTRY,PHL,WPR,Western Pacific,1977,1363,
2281831,COUNTRY,LKA,SEAR,South-East Asia,1977,5,
2359647,COUNTRY,TZA,AFR,Africa,1977,297,
2557472,COUNTRY,BEN,AFR,Africa,1977,2,
3369447,COUNTRY,TUR,EUR,Europe,1977,17,
4436875,COUNTRY,IND,SEAR,South-East Asia,1977,8376,
4448869,COUNTRY,KWT,EMR,Eastern Mediterranean,1977,13,
4641983,COUNTRY,IDN,WPR,Western Pacific,1977,17112,
5585329,COUNTRY,PAK,EMR,Eastern Mediterranean,1977,12,
5735519,COUNTRY,DJI,EMR,Eastern Mediterranean,1977,2,
5888568,COUNTRY,MYS,WPR,Western Pacific,1977,444,
5933422,COUNTRY,AUS,WPR,Western Pacific,1977,2,
5940479,COUNTRY,SAU,EMR,Eastern Mediterranean,1977,18,
6379598,COUNTRY,NLD,EUR,Europe,1977,1,
6582189,COUNTRY,AGO,AFR,Africa,1977,726,
6631635,COUNTRY,SYR,EMR,Eastern Mediterranean,1977,2362,
6716871,COUNTRY,IRQ,EMR,Eastern Mediterranean,1977,133,
7019289,COUNTRY,CHE,EUR,Europe,1977,1,
7566707,COUNTRY,DZA,AFR,Africa,1977,262,
7735558,COUNTRY,SGP,WPR,Western Pacific,1977,11,
7930332,COUNTRY,NPL,SEAR,South-East Asia,1977,428,
7939208,COUNTRY,JPN,WPR,Western Pacific,1977,52,
8108773,COUNTRY,MOZ,AFR,Africa,1977,18,
8520376,COUNTRY,KIR,WPR,Western Pacific,1977,1307,
8547791,COUNTRY,NGA,AFR,Africa,1977,376,
8554277,COUNTRY,GBR,EUR,Europe,1977,2,
8764978,COUNTRY,MWI,AFR,Africa,1977,577,
8922121,COUNTRY,TGO,AFR,Africa,1977,132,
9260884,COUNTRY,SLE,AFR,Africa,1977,12,
9587499,COUNTRY,IRN,EMR,Eastern Mediterranean,1977,10836,
9686165,COUNTRY,LBN,EMR,Eastern Mediterranean,1977,30,
1902138,COUNTRY,ITA,EUR,Europe,1977,2,
2362701,COUNTRY,JOR,EMR,Eastern Mediterranean,1977,427,
4873948,COUNTRY,RUS,EUR,Europe,1977,1,
6339483,COUNTRY,DEU,EUR,Europe,1977,1,
6610054,COUNTRY,KEN,AFR,Africa,1977,21,
6643137,COUNTRY,GHA,AFR,Africa,1977,6565,
9195951,COUNTRY,VNM,WPR,Western Pacific,1977,32,
