Id,SpatialDimType,SpatialDim,ParentLocationCode,ParentLocation,YEAR,Value,NumericValue
44241,COUNTRY,JPN,WPR,Western Pacific,1985,36,
1501161,COUNTRY,TZA,AFR,Africa,1985,1984,
2220744,COUNTRY,GMB,AFR,Africa,1985,2,
2260062,COUNTRY,MLI,AFR,Africa,1985,3759,
2449667,COUNTRY,MYS,WPR,Western Pacific,1985,52,
2877697,COUNTRY,BEL,EUR,Europe,1985,1,
3578436,COUNTRY,LBR,AFR,Africa,1985,355,
3951987,COUNTRY,SDN,EMR,Eastern Mediterranean,1985,4457,
4263496,COUNTRY,KEN,AFR,Africa,1985,1352,
4599655,COUNTRY,MRT,AFR,Africa,1985,259,
4605406,COUNTRY,CHE,EUR,Europe,1985,1,
4677135,COUNTRY,GBR,EUR,Europe,1985,4,
4684976,COUNTRY,PHL,WPR,Western Pacific,1985,10,
4826559,COUNTRY,BDI,AFR,Africa,1985,259,
4981593,COUNTRY,ZWE,AFR,Africa,1985,144,
5541455,COUNTRY,AUS,WPR,Western Pacific,1985,2,
5762299,COUNTRY,SEN,AFR,Africa,1985,2988,
6293848,COUNTRY,MOZ,AFR,Africa,1985,3,
6297082,COUNTRY,GNQ,AFR,Africa,1985,108,
6553857,COUNTRY,IRN,EMR,Eastern Mediterranean,1985,1208,
7220065,COUNTRY,SOM,EMR,Eastern Mediterranean,1985,10199,
7361027,COUNTRY,IND,SEAR,South-East Asia,1985,5808,
7421657,COUNTRY,THA,SEAR,South-East Asia,1985,899,
7898138,COUNTRY,GHA,AFR,Africa,1985,60,
8196864,COUNTRY,IDN,WPR,Western Pacific,1985,4732,
8284615,COUNTRY,CMR,AFR,Africa,1985,1158,
9039657,COUNTRY,KWT,EMR,Eastern Mediterranean,1985,113,
9106816,COUNTRY,ZAF,AFR,Africa,1985,2742,
2106339,COUNTRY,COD,AFR,Africa,1985,740,
3884967,COUNTRY,VNM,WPR,Western Pacific,1985,502,
3905277,COUNTRY,DJI,EMR,Eastern Mediterranean,1985,115,
6689124,COUNTRY,SGP,WPR,Western Pacific,1985,27,
6998542,COUNTRY,BFA,AFR,Africa,1985,1149,
7421020,COUNTRY,RWA,AFR,Africa,1985,21,
9097283,COUNTRY,NGA,AFR,Africa,1985,30,
