Id,SpatialDimType,SpatialDim,ParentLocationCode,ParentLocation,YEAR,Value,NumericValue
1482115,COUNTRY,MAR,EMR,Eastern Mediterranean,1971,56,
1634560,COUNTRY,SEN,AFR,Africa,1971,265,
2631104,COUNTRY,KEN,AFR,Africa,1971,239,
2656840,COUNTRY,TGO,AFR,Africa,1971,335,
2683662,COUNTRY,IND,SEAR,South-East Asia,1971,71386,
2726291,COUNTRY,FRA,EUR,Europe,1971,3,
3155652,COUNTRY,IDN,WPR,Western Pacific,1971,23555,
3533500,COUNTRY,BEN,AFR,Africa,1971,2133,
3536973,COUNTRY,NPL,SEAR,South-East Asia,1971,4,
3649622,COUNTRY,GHA,AFR,Africa,1971,13048,
3999813,COUNTRY,MMR,SEAR,South-East Asia,1971,378,
4091032,COUNTRY,DJI,EMR,Eastern Mediterranean,1971,440,
4246147,COUNTRY,SLE,AFR,Africa,1971,211,
4418052,COUNTRY,MRT,AFR,Africa,1971,1139,
4586041,COUNTRY,MLI,AFR,Africa,1971,4792,
4770251,COUNTRY,BGD,SEAR,South-East Asia,1971,2342,
4961136,COUNTRY,GBR,EUR,Europe,1971,3,
5055884,COUNTRY,CMR,AFR,Africa,1971,2167,
5267048,COUNTRY,IRN,EMR,Eastern Mediterranean,1971,344,
5411210,COUNTRY,OMN,EMR,Eastern Mediterranean,1971,9,
6066264,COUNTRY,MDG,AFR,Africa,1971,2,
6248855,COUNTRY,DEU,EUR,Europe,1971,1,
6391421,COUNTRY,NGA,AFR,Africa,1971,22931,
6539734,COUNTRY,YEM,EMR,Eastern Mediterranean,1971,190,
6540969,COUNTRY,VNM,WPR,Western Pacific,1971,270,
6885214,COUNTRY,UGA,AFR,Africa,1971,757,
7260700,COUNTRY,DZA,AFR,Africa,1971,1332,
7393385,COUNTRY,PHL,WPR,Western Pacific,1971,3585,
8247388,COUNTRY,LBR,AFR,Africa,1971,606,
8448808,COUNTRY,SOM,EMR,Eastern Mediterranean,1971,89,
8666208,COUNTRY,PRT,EUR,Europe,1971,64,
8684237,COUNTRY,SYR,EMR,Eastern Mediterranean,1971,5,
8742135,COUNTRY,ISR,EUR,Europe,1971,1,
8976393,COUNTRY,NER,AFR,Africa,1971,9265,
9108827,COUNTRY,MYS,WPR,Western Pacific,1971,53,
9239575,COUNTRY,PAK,EMR,Eastern Mediterranean,1971,1185,
9462975,COUNTRY,CIV,AFR,Africa,1971,668,
4459377,COUNTRY,BFA,AFR,Africa,1971,1761,
7671859,COUNTRY,ETH,AFR,Africa,1971,2187,
7922155,COUNTRY,ESP,EUR,Europe,1971,22,
8054522,COUNTRY,SWE,EUR,Europe,1971,4,
9426534,COUNTRY,TCD,AFR,Africa,1971,8230,
9519348,COUNTRY,AGO,AFR,Africa,1971,1,
