Id,SpatialDimType,SpatialDim,ParentLocationCode,ParentLocation,YEAR,Value,NumericValue
1368991,COUNTRY,IND,SEAR,South-East Asia,1965,42677,
2385926,COUNTRY,BRN,WPR,Western Pacific,1965,198,
3137886,COUNTRY,PAK,EMR,Eastern Mediterranean,1965,21,
4348683,COUNTRY,NPL,SEAR,South-East Asia,1965,727,
5386760,COUNTRY,BHR,EMR,Eastern Mediterranean,1965,1,
5644939,COUNTRY,IRN,EMR,Eastern Mediterranean,1965,5037,
8079580,COUNTRY,AFG,EMR,Eastern Mediterranean,1965,218,
9100907,COUNTRY,VNM,WPR,Western Pacific,1965,1738,
9178522,COUNTRY,MYS,WPR,Western Pacific,1965,16,
9352804,COUNTRY,BGD,SEAR,South-East Asia,1965,1123,
9474422,COUNTRY,MMR,SEAR,South-East Asia,1965,207,
1861808,COUNTRY,PHL,WPR,Western Pacific,1965,4581,
3113940,COUNTRY,THA,SEAR,South-East Asia,1965,65,
