Id,SpatialDimType,SpatialDim,ParentLocationCode,ParentLocation,YEAR,Value,NumericValue
1571287,COUNTRY,BGD,SEAR,South-East Asia,1990,82,
1971800,COUNTRY,FRA,EUR,Europe,1990,6,
2208567,COUNTRY,TZA,AFR,Africa,1990,2230,
2377267,COUNTRY,JPN,WPR,Western Pacific,1990,73,
2659948,COUNTRY,MWI,AFR,Africa,1990,13457,
2722921,COUNTRY,VNM,WPR,Western Pacific,1990,358,
2950069,COUNTRY,ESP,EUR,Europe,1990,11,
3131164,COUNTRY,DZA,AFR,Africa,1990,1299,
3335178,COUNTRY,NLD,EUR,Europe,1990,3,
5057792,COUNTRY,GBR,EUR,Europe,1990,6,
6062628,COUNTRY,ROU,EUR,Europe,1990,270,
6150196,COUNTRY,MAR,EMR,Eastern Mediterranean,1990,4573,
6195646,COUNTRY,RUS,EUR,Europe,1990,49,
6467206,COUNTRY,STP,AFR,Africa,1990,804,
6746297,COUNTRY,IRN,EMR,Eastern Mediterranean,1990,178,
6837313,COUNTRY,ZMB,AFR,Africa,1990,3717,
7569111,COUNTRY,USA,AMR,Americas,1990,7,
7676002,COUNTRY,JOR,EMR,Eastern Mediterranean,1990,2,
7696186,COUNTRY,FSM,WPR,Western Pacific,1990,34,
7742383,COUNTRY,CMR,AFR,Africa,1990,16,
8013227,COUNTRY,KHM,WPR,Western Pacific,1990,5,
8135828,COUNTRY,DEU,EUR,Europe,1990,1,
8162029,COUNTRY,BDI,AFR,Africa,1990,82,
8663990,COUNTRY,IND,SEAR,South-East Asia,1990,3583,
8710119,COUNTRY,TUV,WPR,Western Pacific,1990,42,
8889405,COUNTRY,GHA,AFR,Africa,1990,2937,
9001090,COUNTRY,AGO,AFR,Africa,1990,9527,
9088484,COUNTRY,IDN,WPR,Western Pacific,1990,155,
9711812,COUNTRY,NZL,WPR,Western Pacific,1990,5,
9721795,COUNTRY,MOZ,AFR,Africa,1990,4152,
1262489,COUNTRY,MYS,WPR,Western Pacific,1990,2071,
1915485,COUNTRY,NPL,SEAR,South-East Asia,1990,23888,
2284423,COUNTRY,CHN,WPR,Western Pacific,1990,644,
2323324,COUNTRY,AUT,EUR,Europe,1990,2,
2541511,COUNTRY,DNK,EUR,Europe,1990,1,
4781740,COUNTRY,SGP,WPR,Western Pacific,1990,26,
9506187,COUNTRY,COD,AFR,Africa,1990,468,
