Id,SpatialDimType,SpatialDim,ParentLocationCode,ParentLocation,YEAR,Value,NumericValue
1401598,COUNTRY,PRT,EUR,Europe,1975,1066,
2015153,COUNTRY,BGD,SEAR,South-East Asia,1975,4888,
2944228,COUNTRY,SAU,EMR,Eastern Mediterranean,1975,91,
3121130,COUNTRY,NPL,SEAR,South-East Asia,1975,260,
3316961,COUNTRY,LBR,AFR,Africa,1975,704,
3778233,COUNTRY,BFA,AFR,Africa,1975,3,
4021556,COUNTRY,JPN,WPR,Western Pacific,1975,3,
4753869,COUNTRY,KWT,EMR,Eastern Mediterranean,1975,3,
4761231,COUNTRY,GHA,AFR,Africa,1975,187,
4764685,COUNTRY,NGA,AFR,Africa,1975,38,
5218453,COUNTRY,IDN,WPR,Western Pacific,1975,48387,
6006492,COUNTRY,DZA,AFR,Africa,1975,1165,
6051570,COUNTRY,MYS,WPR,Western Pacific,1975,110,
6754193,COUNTRY,THA,SEAR,South-East Asia,1975,1335,
6817814,COUNTRY,IND,SEAR,South-East Asia,1975,22049,
6881806,COUNTRY,BEN,AFR,Africa,1975,45,
7127597,COUNTRY,CPV,AFR,Africa,1975,20,
7412187,COUNTRY,ESP,EUR,Europe,1975,11,
7548372,COUNTRY,GBR,EUR,Europe,1975,1,
7867096,COUNTRY,YEM,EMR,Eastern Mediterranean,1975,1,
7954732,COUNTRY,IRN,EMR,Eastern Mediterranean,1975,2966,
8053093,COUNTRY,MOZ,AFR,Africa,1975,11,
8280716,COUNTRY,ZWE,AFR,Africa,1975,615,
8739290,COUNTRY,UGA,AFR,Africa,1975,3,
8759450,COUNTRY,MMR,SEAR,South-East Asia,1975,2942,
9165846,COUNTRY,SYR,EMR,Eastern Mediterranean,1975,67,
9180794,COUNTRY,KHM,WPR,Western Pacific,1975,66,
2488783,COUNTRY,LKA,SEAR,South-East Asia,1975,1453,
2896425,COUNTRY,FRA,EUR,Europe,1975,9,
3384069,COUNTRY,PHL,WPR,Western Pacific,1975,680,
6834331,COUNTRY,VNM,WPR,Western Pacific,1975,5,
7044919,COUNTRY,AGO,AFR,Africa,1975,88,
7552505,COUNTRY,SGP,WPR,Western Pacific,1975,10,
7598750,COUNTRY,KEN,AFR,Africa,1975,1093,
8581515,COUNTRY,DEU,EUR,Europe,1975,1,
8601581,COUNTRY,CMR,AFR,Africa,1975,3,
8627844,COUNTRY,ITA,EUR,Europe,1975,1,
9452848,COUNTRY,COM,AFR,Africa,1975,2675,
