Id,SpatialDimType,SpatialDim,ParentLocationCode,ParentLocation,YEAR,Value,NumericValue
1679533,COUNTRY,AUS,WPR,Western Pacific,2014,2,2.0
1798337,COUNTRY,UGA,AFR,Africa,2014,309,309.0
1801907,COUNTRY,KEN,AFR,Africa,2014,35,35.0
1980055,COUNTRY,SSD,AFR,Africa,2014,6421,6421.0
2243327,COUNTRY,MEX,AMR,Americas,2014,14,14.0
2368271,COUNTRY,CHN,WPR,Western Pacific,2014,24,24.0
2434778,COUNTRY,PAK,EMR,Eastern Mediterranean,2014,1218,1218.0
2443523,COUNTRY,TGO,AFR,Africa,2014,262,262.0
2465655,COUNTRY,CMR,AFR,Africa,2014,3355,3355.0
2802418,COUNTRY,MOZ,AFR,Africa,2014,480,480.0
2944707,COUNTRY,HTI,AMR,Americas,2014,27753,27753.0
3010461,COUNTRY,GBR,EUR,Europe,2014,14,14.0
3339817,COUNTRY,CUB,AMR,Americas,2014,76,76.0
3970021,COUNTRY,MMR,SEAR,South-East Asia,2014,400,400.0
4157059,COUNTRY,DOM,AMR,Americas,2014,603,603.0
4369101,COUNTRY,CHL,AMR,Americas,2014,1,1.0
4417835,COUNTRY,BDI,AFR,Africa,2014,582,582.0
4764448,COUNTRY,IND,SEAR,South-East Asia,2014,4031,4031.0
4842797,COUNTRY,MYS,WPR,Western Pacific,2014,134,134.0
5945367,COUNTRY,GIN,AFR,Africa,2014,1,1.0
6076447,COUNTRY,AFG,EMR,Eastern Mediterranean,2014,45481,45481.0
6115447,COUNTRY,CAN,AMR,Americas,2014,2,2.0
6144597,COUNTRY,LBR,AFR,Africa,2014,44,44.0
6217529,COUNTRY,GNB,AFR,Africa,2014,11,11.0
6324211,COUNTRY,NPL,SEAR,South-East Asia,2014,933,933.0
6416916,COUNTRY,NER,AFR,Africa,2014,2059,2059.0
7128872,COUNTRY,BEN,AFR,Africa,2014,832,832.0
7825015,COUNTRY,COD,AFR,Africa,2014,22203,22203.0
7859765,COUNTRY,PHL,WPR,Western Pacific,2014,4547,4547.0
8175933,COUNTRY,SGP,WPR,Western Pacific,2014,2,2.0
8698469,COUNTRY,RUS,EUR,Europe,2014,1,1.0
8769447,COUNTRY,SOM,EMR,Eastern Mediterranean,2014,2820,2820.0
9394593,COUNTRY,USA,AMR,Americas,2014,7,7.0
9687849,COUNTRY,JPN,WPR,Western Pacific,2014,5,5.0
9746823,COUNTRY,NAM,AFR,Africa,2014,485,485.0
9775472,COUNTRY,CIV,AFR,Africa,2014,235,235.0
9784953,COUNTRY,AGO,AFR,Africa,2014,213,213.0
7454594,COUNTRY,FRA,EUR,Europe,2014,1,1.0
8126572,COUNTRY,THA,SEAR,South-East Asia,2014,12,12.0
8812922,COUNTRY,DEU,EUR,Europe,2014,1,1.0
9215882,COUNTRY,NGA,AFR,Africa,2014,35996,35996.0
9413528,COUNTRY,GHA,AFR,Africa,2014,28944,28944.0
